text,start,duration
ちゃんのお茶碗がなかったんであのぶー,141.959,4.14
ちゃん用のお茶碗を新たに入手しました,144.06,5.039
多分こういうねお茶碗が好きやと思うから,146.099,5.401
わかるもうママとかさもう圧倒的マイメロ,149.099,4.14
ちゃんとかそうなんか好きやおしゃれと,151.5,2.94
いうか,153.239,3.181
シンプルなオシャレなやつが好きかなと,154.44,3.96
思ってこちらにしました,156.42,4.679
続きましてこちらチャーンバウンシア,158.4,4.26
こちらさあ,161.099,4.681
新しく出たやつバウンシアってやば泡つっ,162.66,5.76
てさ2プッシュぐらいでもモコモコの泡が,165.78,6.36
できるぐらい泡がやばいんよだけどさらに,168.42,4.92
濃密アーみたいな,172.14,2.28
感じの,173.34,3.36
新商品が宿ったからちょっと気になって,174.42,4.74
どんな感じかなって買ってみた,176.7,3.66
続きましてこちら,179.16,4.14
遊べる入浴泡ピー,180.36,6.18
好きな形が作れるお湯の上にお絵かき,183.3,5.6
アワーでできるらしいよ,186.54,4.86
バブちゃんバブちゃんちょっと気になった,188.9,4.36
気になっとる好きやろこういうの,191.4,4.14
好きやろ,193.26,4.74
はい嘘やろそれで姫好きかなと思って買っ,195.54,5.76
てきたそうだよお風呂の煮いる時間が1回,198.0,6.0
風呂入るとか40分ぐらい風呂から出て,201.3,5.12
こいやん,204.0,2.42
のーって,206.599,5.86
続きましてはこちら大きなキャラボム,208.92,5.88
ちょっと持ってみて,212.459,4.581
めっちゃでかいのもうでかいさあ,214.8,5.4
おにぎりって感じほんでな裏見て,217.04,5.68
溶けるとこういうケースに入っとって,220.2,4.2
こんなにキャラが入っとるみたいな可愛く,222.72,5.0
ね何が出るかな,224.4,3.32
はいはい続きましてこちらカバブの花嫁の,227.76,6.6
キャラボムでございまーすちょっと前,231.54,4.5
ぐらいに5個,234.36,4.08
買ってきてひめちゃんにやってもらったら,236.04,5.339
何がまだ揃ってないんだっけ,238.44,4.26
乙葉ちゃんと,241.379,3.72
シークレットが出てないんだこんな感じで,242.7,4.98
全部で6種類なんかさーいつきちゃんだけ,245.099,5.28
やたらちっちゃかったよなぁ,247.68,5.66
結構でかいのに,250.379,6.241
これ今回また3つ買ってきたんで,253.34,4.66
シークレットと,256.62,3.72
薄葉ちゃんが出たらいいね,258.0,4.34
続きまして,260.34,4.56
マイメロちゃん買ったんだけどシナモン,262.34,4.48
ちゃんもあったんだけどちょっと一旦使っ,264.9,2.82
てみて,266.82,2.7
使い勝手良さそうだったら,267.72,4.02
姫にもシナモンちゃん買おうかなって感じ,269.52,4.56
まあよくさお風呂,271.74,3.6
上がった後さ,274.08,4.14
頭にタオル巻いとくこと多いじゃんあれ,275.34,5.7
巻いてこうちょっと,278.22,4.57
下向いたりするとこう落ちてくるわけよ,281.04,3.02
[音楽],282.79,6.53
これはねこうやってこうしてこれを,284.06,7.9
前に持ってきてなんかこの辺に多分ね,289.32,4.26
引っ掛けるとこがあるみたいなああった,291.96,3.36
あったあっボタンがあるんだねこうやって,293.58,4.339
かけといたら,295.32,2.599
落ちてこない落ちてこない,299.639,3.261
良くない,302.1,4.379
こういう感じ出てきましてこちらラ,302.9,4.6
フォーンの,306.479,3.901
携帯用ファブリックミストで先でさごはん,307.5,3.96
屋さんとか行って,310.38,3.3
匂いついちゃったなーとかそういう時に,311.46,3.179
シュッシュ取るやつ,313.68,4.459
携帯やつそっちだったんだけど,314.639,3.5
ちょっとこういうの持ち歩いといたらこう,319.759,4.301
ほらイスラックさ,322.56,3.96
焼肉屋さん行ったりとかする,324.06,4.8
匂いつくやんいいなと思ってこのサイズ感,326.52,4.019
はい,328.86,2.94
続きましょうこちら,330.539,4.88
刻印のアイラストフィクサー,331.8,3.619
限定デザインかな,336.479,2.761
ほら,338.34,1.56
可愛くね,339.24,2.7
え可愛いと思って3つストックしちゃった,339.9,4.5
出てきましたこちらじゃじゃーんもうこれ,341.94,6.72
もドンキったら絶対買うヘアゴム,344.4,9.06
ひめちゃん最近ヘアゴム良くなくさない,348.66,7.5
肉じゃねえよ,353.46,4.92
本当にねゴムなくすの,356.16,3.599
わかんないゴムって,358.38,3.48
知ってる使い捨てじゃねえからな,359.759,2.761
知ってる,361.86,3.3
呼ばずっとさ最近ねサイコが多いから,362.52,4.13
韓国でしょ,365.16,2.58
[音楽],366.65,3.13
帰ってきてお風呂入るでしょ,367.74,5.04
外すでしょで,369.78,4.56
洗濯機の上に置いて,372.78,2.58
呼吸でしょ,374.34,2.579
絶対ドライヤーして,375.36,6.119
部屋に行くでしょいつの間にかなで,376.919,7.041
掃除したら絶対いっぱい出てくるよね,381.479,6.06
こちらじゃじゃーん,383.96,7.78
薬用スキンミルクこちらは何で買った,387.539,5.361
でしょうか,391.74,4.019
[音楽],392.9,5.2
なんで買ったのじゃ,395.759,6.361
正解はママの大好きな大好きな大好きな,398.1,6.42
推しの平野がCM使ってるから,402.12,5.9
チーム使ってるからってCMやってるから,404.52,3.5
全身に使える保湿見るかな,408.06,3.6
腕とかさ,410.759,5.461
足の粉ふきにも使えるらしいねこの,411.66,4.56
拭いてる,418.979,3.361
けど18,419.78,5.1
回じゃあ続きますでこちら,422.34,4.62
ジャンプーンな靴下,424.88,5.259
全部可愛くて見てこの可愛いじゃん,426.96,8.1
この可愛いじゃんでさこれも可愛いの見て,430.139,7.041
可愛,435.06,2.12
いどんこちゃんおーすごい,438.24,6.739
続きましてこちら3つで1000円の靴下,441.599,6.901
これはブータンにこれが,444.979,6.12
ひめちゃんです,448.5,5.19
どちらかわいい,451.099,4.061
[音楽],453.69,3.33
ゆうと思ったー,455.16,3.12
続きましてはこちら,457.02,3.26
ルーズソックス,458.28,3.72
大体さ,460.28,3.039
ドンキ行くとさ,462.0,4.28
姫にルーズソックス使いがちよしみに,463.319,6.801
なろうなこの前にドンキ行った時はここに,466.28,7.72
マイメロちゃんの刺繍が乗っ取る,470.12,5.68
白とピンクと,474.0,3.36
ルーズソックス買ってきたな,475.8,3.48
うんこの前は,477.36,3.6
黒の動物,479.28,4.16
ルーズソックス,480.96,2.48
んですよ,485.52,4.019
続きましたこちらチャンピオンの靴下これ,487.259,6.421
ね全部で6セットありますこれはりゅう,489.539,4.741
ちゃんの,493.68,1.919
学校用の,494.28,3.78
靴下です出てきましてはこちら,495.599,6.6
ストッキングサブリナ美し素肌感これママ,498.06,5.52
ストッキングちょっとこだわりがあって,502.199,3.541
ここを見た時に,503.58,3.119
目が,505.74,3.06
荒いの嫌なんだよねこれ目がねあんまり,506.699,4.741
ないけどちょっと安いやつとかやると結構,508.8,4.859
目が粗かったりとかするやつあってこう,511.44,5.039
いうね目があんまりないやつが好きで色は,513.659,5.281
そんなこだわりないからちょっと,516.479,4.62
ナチュラルベースとヌードベースとどっち,518.94,4.26
も買ったちょっとそろそろね寒くなってき,521.099,3.06
たんで,523.2,3.78
めっちゃ冬はあのストッキングとか履く派,524.159,3.661
なんで,526.98,3.0
先取りでストッキング買いましたなんか他,527.82,4.079
にもねあの好きなストッキングがあるんだ,529.98,2.76
けど,531.899,3.241
足首のとこになんかキラキラがついてる,532.74,4.86
ストッキングのシリーズがあったんよ最近,535.14,5.4
見かけない気がするけどそれを,537.6,6.12
結構買いがち履き心地すごく良くてでも,540.54,5.64
ママさ絶対さストッキングさ,543.72,4.98
履くとさお伝染しにくいとかそういうやつ,546.18,5.219
でもさ割とさ使い捨てなんだよね破れ,548.7,3.7
ちゃって,551.399,2.221
[音楽],552.4,3.8
続けましてこちらじゃがーん富士フイルム,553.62,3.3
の,556.2,3.54
写真を印刷するやつですねおもちゃの写真,556.92,6.0
でも進んでえそうせっかくさーお高い,559.74,6.06
プリンター買ったからやっぱり写真とかも,562.92,5.4
さプリンちゃんとしてみたいじゃんだから,565.8,4.5
いつでもできるように,568.32,4.26
買っちゃったでも正直これで合ってるか,570.3,4.2
どうかはわかんない,572.58,5.18
続きましてはこちらです,574.5,3.26
[音楽],580.98,5.46
トレーナーだからフードないから最近行っ,583.44,4.44
てことやらしい顔してるドンペング,586.44,4.019
かわいい悪いこと考えてそういただきまし,587.88,7.139
てこちらのハーフ今この真夜中のマイメロ,590.459,6.121
シリーズみたいなんがさ,595.019,2.82
ドンキで背負って,596.58,4.319
夏はまあ結構ハーパン履くから,597.839,7.341
買ったでもちょっと今からちょっと寒い,600.899,4.281
からってはい,605.42,4.78
続きましてはこちら,608.16,5.82
チャンピオンのパーカーこちらはねりゅう,610.2,7.319
ちゃろ2でございますで,613.98,3.539
言っとったから,628.32,2.18
チャンピオン好きなアンサースポーツ,631.44,3.06
ブランドやったらな,632.88,3.24
チャンピオンかアディダスが,634.5,2.58
好きやから,636.12,3.24
キャスそうなお洋服をねちょっと追加,637.08,3.3
いたします,639.36,3.599
続きましてはこちらじゃじゃーん,640.38,3.36
わが,642.959,2.221
ままにあべー,643.74,5.76
オール熱源対応だからIHでも使えるし,645.18,6.36
ガスコンロでも使えるしっていうお鍋なん,649.5,2.7
だけど,651.54,3.84
姫とかはキムチ鍋とか苦手じゃんだけどさ,652.2,5.52
ぶーちゃん結構キムチ鍋食べたいキムチ鍋,655.38,5.22
食べたいみたいな言う時あんのさ食べれ,657.72,3.96
ないから,660.6,4.739
ひめちゃん辛いのこれがあれば2色,661.68,6.42
同時にね具材なんてさ結局一緒じゃんほぼ,665.339,4.541
ほぼはいこんな感じ,668.1,5.299
[音楽],669.88,7.18
こんな感じのお鍋です,673.399,6.88
大きさ的にはこれぐらいかなこれぐらいか,677.06,6.399
なこれぐらいかないい,680.279,4.74
感じなんかちょっとひとつ何点言えば,683.459,2.581
ちょっと,685.019,3.541
洗いにくそうっていうのはあるけどここが,686.04,4.62
波打ってるからおしゃれにね,688.56,3.54
持ち手オシャレちょっと,690.66,4.82
木目調でねはい,692.1,3.38
プーちゃんはスケキャン持ってないけど,696.18,3.08
好きじゃん,698.16,2.88
だから,699.26,3.819
半分はすき焼きで半分は鍋とかでもありだ,701.04,2.7
よね,703.079,2.421
確かにね,703.74,4.26
こちらです,705.5,4.18
えーこれ何,708.0,4.44
えなんかいっぱい入ってる何々なんだろう,709.68,7.44
何だろうねじゃじゃあーそれってもしかし,712.44,5.22
て,717.12,1.74
チーメロちゃんが,717.66,2.28
リズ,718.86,2.58
ムさんって出したシャンプー,719.94,3.54
トリートメントじゃないの,721.44,4.82
えーそうなの,723.48,5.4
私はこれ,726.26,5.28
もう金曜日,728.88,2.66
今期もまた,732.68,4.899
数量限定で出たらしいよ,734.459,5.401
発売中,737.579,3.421
ちなみにさ,739.86,2.7
メロンチ自身もすごい気に入って使ってる,741.0,2.519
から,742.56,2.1
ストック中だから,743.519,3.901
ストックしときたくて今回,744.66,4.98
シャンプーが,747.42,3.24
4本,749.64,3.96
トリートメントが2個これ1つあのドンキ,750.66,5.52
だと1500円でえなんで買わなきゃ引く,753.6,4.2
買えなかったかって言ったら,756.18,2.399
実際ね,757.8,2.46
ドンキ行った時にお写真撮ってきたんで見,758.579,3.841
てくださいとても,760.26,4.379
少なかったんです残りが,762.42,4.2
本当は全部買い占めてやろうかなと思った,764.639,2.88
んだけど,766.62,2.459
メロちゃん返し見ちゃったら,767.519,3.901
親戚の皆様が買えなくなるじゃん,769.079,4.2
申し訳ないけどトリートメントは残る2つ,771.42,3.96
それは買ったんだけど,773.279,5.781
シャンプーはちょっとまだ残しといて,775.38,3.68
今からなんか赤ちゃんに入らないのかな,781.019,5.521
見つけたら絶対買っといてね見てないと手,783.24,7.38
に入んなくなっちゃうねはいじゃあ次はね,786.54,7.46
日用品から食料品に移ります,790.62,5.219
まずはこちら,794.0,3.22
ベロチの大好きな,795.839,3.201
俺のシオン,797.22,5.58
はね多分コスモスのが安いかもパート,799.04,6.479
28円やったか何回やった気がする,802.8,6.06
これね毎朝食べてるの,805.519,8.161
毎朝これ最近のママの朝食これ太るよ,808.86,4.82
めっちゃ好き,814.92,2.599
東洋水産さん,818.16,3.56
待ってます,819.54,2.18
[音楽],822.43,3.25
[拍手],834.32,5.719
[音楽],835.25,4.789
ラーメンこれ辛ラーメンって美味しいんだ,841.2,3.3
けど,843.66,3.9
すごいお腹下しちゃうわけよだから,844.5,6.18
万博食えないのだから呉服路セットとかで,847.56,6.42
買っても絶対食べれないのだからバラで2,850.68,6.36
個買ったどうしてもチャルメラの,853.98,5.34
辛麺が大好きな龍に1回食べてもらいたい,857.04,4.44
なと思って,859.32,3.959
はい変なことないと思うヒメは食べたこと,861.48,2.7
あるよね,863.279,1.981
美味しかったよね,864.18,3.92
辛いの苦手だけど,865.26,2.84
別に辛いの苦手だけどこれは好きもうね,868.92,4.14
味噌とか,871.86,2.159
卵とか,873.06,2.7
めっちゃぶっこんでちょっとまろやかに,874.019,2.461
するの,875.76,3.54
続きましてこちらじゃじゃーん鍋つゆ,876.48,5.52
こっちはうちよく使ってる寄せ鍋つゆで,879.3,3.899
こっちはね,882.0,3.66
赤からのね1番の,883.199,4.741
辛さがだから辛いって言ってもそこまで,885.66,4.979
辛くないかなっていうやつの,887.94,6.92
鍋スープ2色買ってる,890.639,4.221
もう1個あった,896.839,4.961
ドンコツ醤油鍋つーこれもうち好きこれ,898.74,5.94
よく買っている鍋つゆですそうだよね,901.8,6.18
続きましてこちらチョコあーんパンのパン,904.68,5.94
マイブームはまってる,907.98,5.4
チョコパンこういうの見るとさちょっとで,910.62,4.98
それおいしいのって思っちゃうタイプなん,913.38,4.56
だけどもうね,915.6,4.799
試しに買ってみたら,917.94,6.78
美味しかったそうでそっからハマって食べ,920.399,7.321
てるのでぶーちゃんもちなみにはまって,924.72,4.08
食べて,927.72,3.479
友達にもこれ美味しいよねって勧めてただ,928.8,4.08
からひめちゃんもぜひ食べてみてこの,931.199,4.26
チョコパン美味しいからおすすめちょっと,932.88,4.319
ねここからは,935.459,4.801
正直よくわかんねえこの行くからもうひめ,937.199,6.541
ちゃん喜ぶシリーズねまずこれこれはもう,940.26,5.9
綿菓子,943.74,2.42
ロープグミ,949.079,4.221
続きましてこちら,951.899,5.341
ベイビーボトルグミかなこれね1回目,953.3,6.279
あんまんが買ってくれて,957.24,3.779
美味しかったんだけど,959.579,3.06
チキンゴミとかのさ,961.019,4.38
缶で開けてのが流行ってるじゃんだから,962.639,4.981
これもちょっと噛んで開けようかなと思っ,965.399,4.041
て噛んでみたら,967.62,5.1
ハサミ使っても全然,969.44,6.82
危なくてこれ,972.72,3.54
ヨーグルトヨーグルト味らしいです,976.32,5.639
こういう感じのお菓子食べれないね,978.8,4.719
続きまして多分,981.959,4.921
プラネット組かなこれやったあの地球グミ,983.519,5.421
かな,986.88,2.06
偽物でも美味しかった,992.04,3.359
続きまして,994.199,2.901
地球プニプルもち,995.399,4.94
258円です,997.1,3.239
わらび餅,1006.44,3.839
わらび餅サイダー風味わらび餅いちご,1007.279,5.06
ジャム,1010.279,2.06
全然左遷させんと,1012.44,4.339
ちょっと遠慮したかな,1018.56,3.199
すごい,1024.679,4.461
なんやろ,1026.78,4.519
あでも美味しいかも,1029.14,5.74
そのイチゴジャムは酸っぱいの,1031.299,4.441
本当に,1034.88,3.36
より美味しかったもうちょっとより,1035.74,4.62
美味しかった,1038.24,2.12
続きましてこちら,1041.059,2.701
ufoキャンディ,1042.38,5.66
698円でこれ何やと思う,1043.76,4.28
よ,1048.46,3.0
なこんな感じの何これ,1051.58,6.78
雨なの,1056.12,2.24
[音楽],1062.75,8.549
酸っぱい,1069.5,4.62
色味はめっちゃなんか可愛いよな,1071.299,5.601
結構カラフルで,1074.12,2.78
ラストバブルゼリー,1078.26,4.44
青りんごとオレンジでこれめっちゃ姫好き,1080.24,5.1
そうじゃないなんかさこのさ,1082.7,3.78
ゼリーをさ,1085.34,3.66
風船のように膨れます」っていう,1086.48,5.18
ゼリーなのって,1089.0,2.66
あー,1092.6,4.819
納豆見た見た見た見たこの頃,1093.98,3.439
混ぜて混ぜて混ぜて,1097.58,6.539
[音楽],1101.03,3.089
[音楽],1110.25,3.329
声が聞こえる,1127.1,4.5
[音楽],1129.17,5.369
こいつゼリーみたいだけど,1131.6,4.199
ドンキとかにさ,1134.539,2.781
食べれるシャボン玉って,1135.799,3.361
あれに,1137.32,5.76
砂糖を加えてちょっとトロッとして,1139.16,3.92
[音楽],1149.02,3.24
ということで今回の,1153.02,3.12
ドンキ,1155.419,1.38
爆買い,1156.14,1.919
総合系は,1156.799,2.301
ざっくり,1158.059,4.221
4万9000円です,1159.1,3.18
約5万円分って感じかな,1162.5,3.539
ドンキってやっぱ楽しいね,1164.6,3.36
朝10時半ぐらいに行ったかなちょっと,1166.039,4.981
あのその高校の説明会があったからこう何,1167.96,4.38
時ぐらいには出なきゃいけないみたいなの,1171.02,4.019
があったからさ聞いてる,1172.34,5.52
会えないけど3時間20分おったからな,1175.039,3.621
動きに,1177.86,3.98
それをまだ見切れてないでな,1178.66,5.019
いーっていうことで,1181.84,5.699
ドンキー爆買い動画でしたー,1183.679,3.86
バイバイ,1189.64,3.24
なんかよだれ混じってそう,1194.539,4.071
きっとね,1197.0,22.44
[音楽],1198.61,20.83
