text,start,duration
本日はそんな鎧をかぶってる彼の,221.519,5.22
鎧を外した時どうなってるのかっていうの,224.04,5.46
を検証する企画となっておりますという,226.739,8.601
ことで本日の企画浦田プライベートの説,229.5,5.84
逆にね俺これ名誉挽回企画だと思って,237.42,3.72
本当に,240.239,2.64
キャラクターで結構やってる部分があるん,241.14,3.42
だよっていうのを世間の皆さんに伝えて,242.879,3.301
あげないとやっぱUMAの株っていうもの,244.56,3.959
が落ちる一方じゃないですかはいだから,246.18,4.68
あえてプライベートの言う魔を,248.519,4.321
隠し撮りしたりとか人間性を引き出すこと,250.86,3.36
によってあ,252.84,4.079
裏ではしっかりちゃんとしててこう仕事と,254.22,4.259
プライベート地形分けてるんだよっていう,256.919,4.261
のが見せることができる企画でもただの,258.479,4.801
公私混同でもうどっちもハチャメチャ人間,261.18,4.5
ってなったらいや,263.28,5.699
俺はいい部分もあると思うからいい部分も,265.68,4.92
もちろん,268.979,5.28
本当に全然ダメなんですよあるからどっち,270.6,5.78
もどっちだと思うよ,274.259,5.101
一旦ちょっといい部分聞いていい,276.38,5.8
みんな思う今ちょっと俺だけかのピント来,279.36,4.8
てないの,282.18,3.6
俺で言うと,284.16,4.02
俺と一緒にタクシー乗った時ほぼ言うもの,285.78,4.74
があるもう,288.18,3.12
僕は,290.52,1.619
すいません,291.3,4.58
僕とタクシーになっていただきますね,292.139,3.741
速さで行きたいんだからねこいつ全然違う,299.16,5.94
言うもヒューマン以外の舐めてるあもう,302.58,5.22
財布はひらがなのことあるいやだって最近,305.1,5.52
やった俺のこともあのママママとか呼んで,307.8,6.32
きますけどなんかねなめてんのよ,310.62,3.5
もうだから怒られ慣れちゃったんだ,316.22,4.74
よく見るんだけどマジで怒ってる山本に,325.88,6.159
対してマジで,329.52,4.88
切れてんのに,332.039,2.361
今年24になる185,338.0,4.44
色ひげ,341.46,3.98
男女,342.44,3.0
そう思うとやっぱ俺はあんまりないですね,347.0,6.94
タクシーだけでしょ今ご飯とかもあるって,351.6,3.42
くれる,353.94,3.96
一緒に韓国料理食べに行きました何してん,355.02,4.88
だよ,357.9,2.0
えーどんな感じで出してくれるの気になる,361.139,5.0
レジ袋,363.84,2.299
あーちょっと俺の時と違うな,367.28,4.419
接待みたいだね今,370.139,3.301
俺の時もあの払ってくれ,371.699,2.94
るっていうことあるんだけど,373.44,4.02
嫌なゲーム今日は僕がエピソードとして,374.639,4.921
鼻栓を笑顔今まあまあ,377.46,5.22
前も言われてたんで今日は僕が見た感じで,379.56,6.84
やってくんだちょっとさあと思ってます,382.68,5.82
優しい,386.4,2.76
楽しい,388.5,1.44
トゲも,389.16,3.12
角もないですからね,389.94,4.68
楽しいこと間違いないんだけどいい人と,392.28,4.82
感じたことは,394.62,2.48
昨日の話,398.94,5.039
俺が編集してて意識朦朧としててま多分寝,400.38,6.36
てたの椅子でにも関わらずUVを頼みます,403.979,6.421
かっていうのは聞いてくれたで,406.74,5.1
意識がこう選んでて,410.4,5.359
朝起きたらここにあって何これ,411.84,3.919
これがここでお風呂入ってる時にタオル,424.919,5.641
取ってくれると思うけど,427.56,4.62
自然にね俺が用意する,430.56,5.3
俺の分までやってくれるまいいやつ,432.18,5.519
あんねんけどな,435.86,3.64
コンビニで物をここに買ってきた時って,437.699,3.12
富士山の上みたいになるやんめんどくさい,439.5,5.52
からサラダとか行きましたってマジかいい,440.819,8.1
なとか言ってた会話でやってると思います,445.02,6.019
か,448.919,2.12
やってくれないから逆に,453.62,3.479
反動もあるわ反動というかそのアベレージ,458.16,4.2
でさ別にみんないいやつやん,460.44,3.72
忘れちゃいけないのあいつはそのやばい,462.36,3.839
部分がヤバすぎるここに着目してるわけ,464.16,4.08
ですよもうここで言うともうほんと遅刻,466.199,5.22
ですよねもう大事な仕事の時ももう,468.24,7.04
ガッツリ寝坊すると,471.419,3.861
全く,476.639,2.06
作られたんだけどねなんか,479.88,3.78
元々の集合時間だって今1時間遅刻したん,483.96,2.94
だけど,486.3,2.94
家で寝ててウォーターが家まで行ってくれ,486.9,5.34
たの家開けてくれて起こしてくれて今が,489.24,5.22
単体でタクシーで集合してたんだけどその,492.24,2.53
時に,494.46,1.859
[音楽],494.77,4.369
別に遅刻しすぎなんつったらあでも,496.319,5.181
結局間に合ったんで大丈夫じゃないですか,499.139,5.941
何に間に合ったか要は俺らも言うまで,501.5,4.539
合わせてちょっと,505.08,2.82
遅れてたからそのアルファードがついて,506.039,4.021
からまあ間もなかったまだセーラとも,507.9,4.74
そんな合流してなくてセーラとピッタ,510.06,4.14
みたいなそれはもう待ってくださいだから,512.64,2.639
違うところで,514.2,2.759
セラム待ってるからさ時間遅れてるから,515.279,5.901
もう遅れるわけそこにピッタやったことを,516.959,4.221
さっきのタオルとかでもどうでもいいの,524.24,4.779
ないけどまだからあれは本当に,526.5,3.839
メンツで,529.019,4.861
すっごい余裕ってのは俺のあーまあ,530.339,6.301
山と言うてんねえからね,533.88,5.76
親にやってんだよてめえみたいなので今,536.64,6.74
からやってんだよ,539.64,3.74
ね,545.779,3.0
てめえだけを避けてあっちゃんの竹林を,549.8,5.979
どうにかしようって思ってるわけだからか,552.839,5.101
事務所であっちゃんが俺にその話した時今,555.779,4.941
めっちゃまずいってこと,557.94,2.78
ママに言われ,561.019,5.341
たり,564.08,6.28
いじめたんでもねなんかその時のなんか,566.36,6.479
もうもう,570.36,2.479
結果,573.839,2.881
そんな日に,574.82,3.34
取りきれなかったとなんかすごい申し訳,576.72,2.88
ないと思うんだろうけど,578.16,3.72
間に合っていい映像夕方で撮れて,579.6,4.44
エンディング終わってるからなんなら,581.88,5.0
ちょうど良かったみたいなね,584.04,4.859
じゃあちょっとね,586.88,3.76
俺不安になるよ今,588.899,4.38
悪びれるの苦手やん本当に苦手だよねマジ,590.64,4.139
でごめんって言って自分が多分すごい,593.279,2.581
恥ずかしいから,594.779,3.541
ずらしすぎるような人としてマジが,595.86,4.919
恥ずかしいでしょ基本的にマジでやるのも,598.32,5.699
マジで本気で受け取りに行くのも基本的に,600.779,6.141
恥ずかしいから適当だよね,604.019,4.561
それってさ,606.92,4.24
みんなさその遅刻することあるわけその時,608.58,5.34
のそれぞれのパターンだよねこいつはこの,611.16,4.92
謝り方っていうのがあるよ普通やってみ,613.92,5.28
たいやっと,616.08,3.12
完全にマジです申し訳ない,619.32,4.04
[音楽],624.05,4.8
[音楽],633.09,3.079
[音楽],639.56,3.06
[音楽],648.59,3.069
[音楽],661.17,8.2
の部分に触れていきたいいやまず何件か,693.18,4.5
やっていくんですけどちょっと急遽なん,695.519,4.741
ですけどこの遅刻してきた時のUMA,697.68,5.06
隠し撮りします,700.26,2.48
考えたやつが他にもあるんでまそれ,703.44,2.88
ちょっと1個削って,705.0,3.66
遅刻した時の家の隠し撮りしてどんな感じ,706.32,4.019
になるかっていうのをちょっと見てみて,708.66,3.72
これはね,710.339,2.821
本当,712.38,1.56
届けよう,713.16,2.58
俺らが嘘ついてるかもしれないと思ってる,713.94,2.82
から,715.74,4.08
家を陥れたねこれでガチで謝る日だったら,716.76,6.06
そんな,719.82,3.0
念一とかよ1時間も来て,723.839,3.021
[音楽],725.72,3.88
そっから準備してくるってなったらさ結構,726.86,4.02
な遅刻,729.6,5.28
ねもう,730.88,4.0
裏方1人を,735.42,2.94
稼働させてますからね,736.92,5.4
寝てたということでじゃあ1つ目の検証は,738.36,6.479
対する僕たちの若干説教をちょっとまあ,742.32,4.56
隠し撮りして今どんな感じになるのかって,744.839,5.06
いうのを見ていきたいと思います,746.88,3.019
9がいつも通りあのカバースタンスでま俺,750.18,3.36
がおかしさせてちょっと,752.22,3.78
だからあの2人はちょっとこう横槍で自然,753.54,5.34
な感じでやっていきたいと思いますはいと,756.0,3.899
いうことで早速検証していきたいと思い,758.88,3.75
ますそれでは早速いややっていきましょう,759.899,8.39
[音楽],762.63,5.659
やばいよ最近,775.079,3.2
出ました1時間半の裏った,779.6,4.32
[音楽],785.7,3.109
[音楽],793.09,3.309
[音楽],818.96,9.58
笑いに帰るのももうあった,831.779,5.821
お前笑ってんやん,834.779,5.421
口角であれだって,837.6,2.6
2時頃って間のものに対して浮き上がりに,845.0,4.36
なった,848.279,2.221
わけでしょう,849.36,4.14
ね,850.5,3.0
効果がええんだよ,853.68,2.599
上がってる,858.3,2.18
薄いぐらい上がってね,862.04,3.599
[音楽],869.1,7.78
LINEとか入れたら今,880.019,3.421
置きましょうごめんなさいとかそういうの,882.18,4.38
ないあでもみんな下にいるのかないやどっ,883.44,5.48
か行くのかな,886.56,2.36
そういうので受け取ろうとしてる感じが俺,900.62,4.98
はもう全然ダメだと思うけど,903.36,7.279
これお前だけやんこんな遅刻するの,905.6,5.039
[音楽],913.86,11.02
引っ越して近くに,930.54,4.2
せめてもう裏方がかわいそう何回そのお前,931.86,5.44
のあの変な家に生かされるのー,934.74,5.67
[音楽],937.3,3.11
[音楽],981.1,4.88
めっちゃにやけてるやん,983.459,6.361
ヤバイと思うぞ俺は,985.98,3.84
絶望,992.76,2.24
はもう,997.579,4.0
全部始めてる,1002.42,2.659
だったらLINE入れろって,1006.44,17.359
[音楽],1010.31,13.489
効果じゃねえよお前人間何年目だよ,1024.079,6.061
[音楽],1026.66,6.179
次がいやヤバそうな日はいつもやばいよ,1030.14,4.919
これこういう普通の撮影の日でも仕事する,1032.839,5.941
し雑誌の撮影でもTGCでもやるしやった,1035.059,5.78
人,1038.78,2.059
も何もわかんないよ,1041.319,6.01
[音楽],1044.28,3.049
ね,1049.48,3.9
[音楽],1050.48,4.98
そうします,1053.38,6.6
自分で帰る裏方に買いに行かせんであの,1055.46,4.52
家に帰りたいなじゃあ自分のベッドを自分,1061.34,4.38
の部屋の,1064.58,2.16
端っこ,1065.72,2.0
トリミングに,1066.74,4.76
行く人たちもします,1067.72,3.78
携帯のアラームも同じですね,1072.62,3.14
携帯を変えますお前さいっつもずれてんだ,1077.419,6.241
よその何か変えたら変わるみたいなのが,1080.6,5.36
他力問題,1083.66,2.3
[音楽],1097.58,3.67
もう入ってくる時に,1104.5,6.16
言わないと1個目ですから嘘やんだって,1107.24,6.78
ごめんね音でマジでお父さん,1110.66,7.019
大丈夫ですどういう裏方の花壇させ方なの,1114.02,5.779
かこれは,1117.679,2.12
本当にやってしまいましたやってしまった,1120.559,4.74
感覚はマジあるのね,1122.539,4.681
バー悪いと思って,1125.299,4.201
昨日じゃあ買いに行けって言ったもんとか,1127.22,4.079
の名前をなんかさらっと出してきたのかな,1129.5,3.36
そうですね,1131.299,4.521
変なプライドが出てしまいました,1132.86,5.1
最初からそうだよね,1135.82,3.58
ベースに行ったのに,1137.96,2.88
全く痛いですねもうちょっと行きません,1139.4,3.6
でしただって名刺のために頑張るんですよ,1140.84,5.1
アラーム,1143.0,5.76
買おうかはいで寝坊したらどうするか君は,1145.94,3.9
もう,1148.76,3.84
やってくるとかあと1時間半っての負けは,1149.84,3.54
変わるから,1152.6,3.0
UMAのは単純にその集合時間に連絡が,1153.38,4.98
つかないっていうね寝坊やその寝坊は年に,1155.6,5.819
何回かとかチームでそれがもうほぼ君で,1158.36,8.96
最近結構割合高いかな何割ぐらいやってる,1161.419,5.901
お前3割だとすると8割,1170.26,7.539
8回もねその,1174.5,5.4
認識を図だと思うよ8だと思ってる俺だっ,1177.799,4.74
て3だと思って言うのはあの1時間半遅れ,1179.9,6.06
てそれ1カウントにもあるんでそしたら,1182.539,4.681
まだね,1185.96,4.339
678ぐらいでいきますからね,1187.22,6.12
何お前6の可能性残してんの,1190.299,5.141
キュールから見ても3ではないよまあ言う,1193.34,4.68
のは帰りましたでいきます,1195.44,4.979
次の日来た時今日,1198.02,5.1
帰ったんでね今の正直が来るからって集合,1200.419,4.321
時間ぐらいに話してて,1203.12,1.76
自分が,1204.74,2.88
[音楽],1204.88,4.299
基本なイメージだったから,1207.62,4.38
俺はもう言ってこの間のさあのせいなのさ,1209.179,3.901
撮影の前日,1212.0,2.58
全然遅刻するんだよ,1213.08,3.839
家会のアラームかけろよって言って1時間,1214.58,4.82
遅刻しちゃったんでしょ,1216.919,2.481
同じぐらい思ってるんで今日のやつと,1221.48,4.68
その,1224.72,3.12
悪いけどあん時は結構,1226.16,2.34
えでも,1227.84,2.339
俺と悠太がいなくて,1228.5,3.66
若干舐めた雰囲気を感じたっていう効果,1230.179,3.721
あった以上受けるんだけどそうだね,1232.16,4.85
受け取り方だったと思いますその,1233.9,5.399
[音楽],1237.01,4.21
場にいた俺とあっちゃんにまあ明るかった,1239.299,4.101
よね,1241.22,2.18
動画上面白いからそれはいいんだけどそれ,1244.58,4.86
以外ちゃんとやんないと俺らの信頼した,1247.28,4.279
終わりよ,1249.44,2.119
みんな若干遅刻するからもう派手だよね,1254.72,5.76
1億全てがで怖いんでやるしかもUMAだ,1257.059,5.161
と起きないっていう,1260.48,5.78
基本装備やあと現在の充電もないんで,1262.22,4.04
いつからがおかしくなっちゃったんです,1266.38,6.0
それは動画のキャラクターでちょっと,1268.28,4.1
もう,1274.64,2.52
[音楽],1275.48,4.819
浦田になってからだよ多分,1277.16,3.139
見たら,1280.46,4.2
ばかりになっちゃってるみたいな感じで,1281.78,4.8
意識の問題だろ,1284.66,3.78
目覚ましもかけてないんだからこないだ,1286.58,3.599
高く行った方が起きようと思えてないん,1288.44,2.94
だろう,1290.179,2.221
全体が,1291.38,2.82
練り込まれてアラームをしかとこいてるん,1292.4,6.659
でどうするあ帰るまたさらに,1294.2,6.76
戻ってるUMAよりウラタンはやばいもん,1299.059,7.561
[音楽],1300.96,9.28
大学1年生そういうの大丈夫です,1306.62,3.62
1時間半ぐらい遅刻してこの感じになるの,1310.72,5.64
かなマジで,1317.38,3.419
その引きずって2日後にまたやるからね,1321.1,4.8
やばいと思ってくれればいいよで俺らにさ,1328.94,4.739
それ伝わればさあ俺らもやっちゃうしない,1331.34,3.18
でさ,1333.679,3.0
気をつけることになるけどさすがにその,1334.52,4.56
帰った時の言う前の信頼が本当綺麗に今,1336.679,3.841
みんなから大丈夫だから,1339.08,3.3
帰んないでくれと思うし帰る前に俺も言う,1340.52,3.06
やん,1342.38,1.77
な,1343.58,3.709
[音楽],1344.15,3.139
風呂入って,1347.96,4.2
寝てちゃんとベッド今日はこの入って,1349.1,8.16
[音楽],1352.16,7.92
俺にはLINEには一切入ってなかったよ,1357.26,5.58
高等と言われたんですかそれとで2時,1360.08,4.26
ぐらいあと,1362.84,2.579
まあまあ,1364.34,2.819
断熱型じゃないんですよどうなるかなって,1365.419,4.461
いうね,1367.159,4.921
どうなるか決めてなかったからみたいな,1369.88,3.88
ことは,1372.08,4.26
あーぐらいでどうなのかなって何を見てた,1373.76,3.84
の画面を,1376.34,4.079
携帯に入ってないからなんて,1377.6,4.14
ドリンクスが見てたんじゃないかなって,1380.419,3.541
思うんだけどLINE見ながら,1381.74,5.0
聞けばよかったんで最終的にランチなの,1383.96,6.78
で一応,1386.74,4.0
連絡確認して,1393.38,2.88
そのいろんな,1394.88,5.48
友達とかのあれとかいよいよ,1396.26,4.1
光ってる,1400.4,3.06
味だって200件ぐらい溜まってんだから,1401.78,3.96
その連絡確認どころの騒ぎじゃないんだよ,1403.46,5.839
まあ本店どうでもいいですか,1405.74,3.559
[音楽],1413.53,3.14
[音楽],1422.34,5.389
[音楽],1441.34,7.769
長い色の顔,1449.659,2.721
にもうやれることはやったんでもう話は,1452.5,7.48
終わりにしたいよねとかねこれ,1456.02,3.96
以上はもう俺から出ないと思うよまず気を,1461.419,4.38
つけるわ」で終われってことだよはいマジ,1464.059,2.821
で気をつけ,1465.799,2.721
ますじゃあちょっとあのここ跳ねてるから,1466.88,3.72
出てきて,1468.52,2.76
撮影しよう,1470.6,3.719
[音楽],1471.28,3.039
ということで1つ目の現象終わりました,1474.38,3.96
けれども結果は,1476.96,3.98
結構謝る,1478.34,2.6
悪くないと思う,1481.64,5.159
人のせいにするっていうのは結構多めでし,1484.059,5.74
たこの,1486.799,3.0
後は普通に,1489.98,3.0
撮影があるのでまた,1491.36,3.96
別タイミングで違う検証しか出てきたと,1492.98,4.52
思います,1495.32,2.18
はいということで,1499.72,4.839
続いて浦田に与える試練なんですけれども,1501.74,3.5
タクシー台を,1504.559,2.181
[音楽],1505.24,4.66
いつも財布忘れていたりとか,1506.74,5.5
同級生というのにも関わらずお金を払う,1509.9,4.259
意識が低かったりとかするわけですよね,1512.24,3.66
オープニングではなんか日向といる時は,1514.159,4.14
ハラみたいな話あったと思うんですけどま,1515.9,4.08
あこれ僕という時,1518.299,4.321
払うのかなこちらについてね検証して,1519.98,5.46
いければなと思いますここで私に乗って,1522.62,4.02
着いた時に,1525.44,3.479
UMAの方からここを僕払いますって言っ,1526.64,3.96
てくれたら,1528.919,3.481
意外と実生活ではしっかりしてるじゃない,1530.6,4.26
のっていうことになりますかはいこれはガ,1532.4,4.259
チでね名誉挽回につながると思うので,1534.86,5.9
カメラバレるねと思います,1536.659,4.101
とりあえずまっすぐに,1547.299,3.901
明治通りの十字路を右で,1552.5,6.679
はい次の十字路あのでかいとこですね,1554.44,4.739
呼吸持ってるじゃないですか今日何で今日,1560.84,3.19
時計持ってるんですか,1563.0,6.539
[音楽],1564.03,5.509
[音楽],1573.21,3.109
です,1577.1,3.0
[音楽],1592.54,6.48
今回に俺をお金を入れられる,1594.76,4.26
んですか,1599.14,3.06
[音楽],1605.22,4.879
[音楽],1615.49,4.629
はいということでですね今タクシー降りた,1623.36,3.6
んですけど,1625.94,2.7
検証結果優馬は,1626.96,3.12
タクシー代,1628.64,4.8
待てば払ってくれるでした,1630.08,4.02
僕,1633.44,3.239
paypay使えるんでみたいな感じでね,1634.1,5.16
払ってくれましたとこれはシンプルに浦佐,1636.679,3.36
の,1639.26,3.06
巣が出たんじゃないかなと思いますじゃあ,1640.039,3.781
ね引き続き,1642.32,3.71
検証していきたいと思います,1643.82,5.37
[音楽],1646.03,3.16
実は今,1649.7,2.76
UMAプライベートでも崩せつっていう,1650.6,4.079
動画最近,1652.46,4.02
結構動画にさ食われて,1654.679,4.201
成果結構終わってきちゃってるやんまじ,1656.48,3.54
終わったんすねなんか最近終わり,1658.88,3.48
エピソードだったりする最近結構今さん,1660.02,4.259
忘れてるみたいなあったじゃないですか,1662.36,3.84
集めて財布もバックもみたいなでなんか1,1664.279,4.02
回今2人で車走ってる時あったんすけど,1666.2,4.68
あの時に結構マジやばくないですかって,1668.299,3.251
言ったら,1670.88,3.62
[音楽],1671.55,5.65
さ,1674.5,7.779
マジで普通のマジでこれは何の悪気もなく,1677.2,5.979
言ってるんで,1682.279,2.4
本当にダメだと思いますよもうそうだよね,1683.179,3.661
マジでダメだと思います本当に人として,1684.679,7.221
マジで見てないですか,1686.84,5.06
今回は挽回会ということで,1697.299,4.301
[音楽],1700.03,4.029
編集だけはめっちゃちゃんと,1701.6,5.939
尊敬しますすごいがっつり,1704.059,4.381
かもしれないけど,1707.539,4.02
抱えてないそこにゴートのやっぱ悪魔の,1708.44,4.8
誘いをちょっと入れてほしいあさっき,1711.559,3.301
ジャブは打ったんすけどちょっとご飯とか,1713.24,4.22
行きましょうよみたいな,1714.86,4.819
ねー,1717.46,5.62
じゃあ今日は僕だすよみたいな,1719.679,4.661
恩返しさせてください,1723.08,2.28
テンションで,1724.34,2.579
癒されても見つけちゃいましたんで,1725.36,4.319
めっちゃ可愛い人いるんでちょっと,1726.919,6.061
誘ってほしいでいったらいや僕今日編集,1729.679,4.801
あるんでってことだったら,1732.98,4.28
有馬のカバーがあります,1734.48,2.78
[音楽],1737.73,3.109
最近なんて本当にね,1741.88,4.5
[音楽],1759.99,6.71
気分だ,1765.559,3.801
腹の底から声で,1766.7,2.66
興奮しすぎて椅子ひっくり返しちゃった,1771.559,3.62
ダメだよ,1776.36,2.48
俺は絶対言わないよああそうだそうだ,1778.88,5.22
しかもそれアーサーが自分から言ってきた,1782.48,4.799
ぞ最近なんかあれだね5対よりも他の人の,1784.1,4.38
勢力が結構ね,1787.279,3.841
すごいっすよねちょっと,1788.48,5.179
加勢してるけど,1791.12,2.539
俺出すから,1796.22,2.24
ノンフィクションです,1801.44,5.039
[音楽],1803.38,3.099
はいよろしく,1809.98,3.6
こんなもので,1821.44,3.839
[音楽],1829.46,3.029
[音楽],1837.21,3.089
今日マジで自腹,1855.38,3.56
[音楽],1861.08,3.05
で大丈夫ですか,1865.279,2.721
[音楽],1878.96,3.109
[音楽],1900.59,8.33
[音楽],1916.56,3.41
[音楽],1928.58,3.21
[音楽],1935.44,8.5
[音楽],1971.82,5.769
[音楽],2002.34,12.88
僕は楽しみにしたいから君たちで決めて,2013.0,3.74
いただいて,2015.22,3.559
アテンダをそれは,2016.74,4.299
いいのねただし,2018.779,3.461
良さそうな人の,2021.039,2.221
えそしたら,2022.24,3.059
DMで来てた今度来てくださいって言った,2023.26,5.06
ところから,2025.299,3.021
サイトとかも見ても,2033.12,4.02
若い人増えて,2035.44,3.66
いいですか,2037.14,2.8
裏すさん,2039.1,3.319
メンバーには言ってないらしいけどなんか,2039.94,6.42
バレたみたいな身元がなんかね,2042.419,7.361
俺聞いたのはそのバレた瞬間にバレたか,2046.36,5.96
みたいなことを,2049.78,2.54
昔ありましたあとね,2056.32,5.16
綿棒に行ってないの動画でバレたみたいな,2058.599,3.78
生きとかやって,2061.48,2.879
ちょくちょくばれてんだろお前1回の話,2062.379,4.701
じゃないらしいじゃん,2064.359,2.721
帰り際に毎回言われるみたいなこと言って,2069.28,3.119
たんですけどなんか見たことあるんです,2070.78,6.18
けどって言われてそれを見て今お前日本,2072.399,7.341
全国に入り出されてる,2076.96,2.78
よ,2081.96,3.0
それはない,2087.119,3.121
似てますみたいなそれ1回あるもう終わっ,2094.54,4.2
たと思って,2097.24,3.24
感じだったけど,2098.74,3.96
違うってことで最初に言われた回は1回,2100.48,4.26
だけあるんだけどその回はもう僕は小物,2102.7,6.139
ですって感じでもう行ってるもうそのまま,2104.74,4.099
バレて2回は終わった後に言われた,2114.3,6.52
職業はいつも何て言ってんだ自分でしょ,2118.3,4.76
広告業,2120.82,2.24
間違っちゃうよ,2123.52,6.18
仲間内でやってる自営業ですよ,2125.32,4.38
広告の残業多めの人そうですね,2133.0,6.94
[音楽],2136.64,3.3
パソコンで鼠径部疲れちゃうんですよね,2145.859,4.141
聞いたところによるとなんかロスト最近,2155.5,4.74
赤ちゃん家が止まらないみたいな話を,2157.78,6.68
聞いたんだけど今日もしてました,2160.24,4.22
俺ちょっと整ってますわかった,2182.02,4.02
ちゃんとやろうちゃんと行こういい,2184.78,3.559
タイミング,2186.04,2.299
ありますよあ待っていくんですよ,2188.859,4.041
ほら今日は,2194.14,3.12
めちゃくちゃ楽だったんですけどねまあ,2195.099,5.0
後輩かなって車ですか,2197.26,2.839
はいということで大きい魚が釣れましたと,2203.339,5.201
なんか,2207.579,1.751
釣り堀かと思った,2208.54,3.38
[音楽],2209.33,6.59
からこの,2211.92,4.0
魂は汚そうとしてるもういいわだって俺が,2216.22,6.18
隣にいんのに編集を置いてない仕事してる,2220.119,4.46
からね,2222.4,2.179
不可抗力です,2242.14,3.12
恥ずかしくないですか,2244.06,3.299
送り届けてくれたらあとは安1時間半,2245.26,3.5
ぐらい待っててくれればいいか,2247.359,3.72
じゃあどうする次の,2248.76,4.359
検証でラストにする,2251.079,5.101
言い訳するかしないかしら出てきた後継ぎ,2253.119,4.5
にしておらさんと,2256.18,4.5
問い詰めて何してんすかって聞いて,2257.619,5.161
言い訳せずにいや今日はもう回して仕事を,2260.68,3.659
終わらせるんで行ってきましたって言っ,2262.78,3.62
たらもう逆に過ぎ,2264.339,6.0
てそれ,2266.4,6.71
言ったらじゃあただ,2270.339,7.981
[音楽],2273.11,8.63
財布もないかたまにある,2278.32,5.46
みたいなこの前びっくりしちゃうこれで,2281.74,5.28
わかってきてねー,2283.78,3.24
[音楽],2291.75,3.619
[音楽],2300.77,3.15
[音楽],2309.95,3.15
[音楽],2320.96,3.13
[音楽],2328.42,6.02
5分前に教えてって,2331.359,3.081
