text,start,duration
インスタで嫁だけフォローされたから,184.739,5.101
テンション上がってる状態なわけじゃない,188.459,3.901
ですかでこれって,189.84,6.119
言ったら4人で撮った動画そうですね,192.36,7.099
進展していったわけじゃないですか,195.959,3.5
そうなんですよでまぁプライベートとかで,203.94,3.299
も,206.459,3.301
絶対話せるタイミングがあ何回もあった,207.239,6.061
はずですよねなんかやっぱその予定とかも,209.76,5.52
お互い話す,213.3,7.92
わけですよこの今日の夜について何も触れ,215.28,7.62
てます,221.22,3.54
僕もねこのドッキリ一応発案させて,222.9,4.559
いただいたんですけども何もない中で,224.76,4.88
やろうとは思わないんですよ,227.459,5.581
いぶきはにこちゃんにフォローされてない,229.64,4.959
んよね,233.04,3.8
はい,234.599,2.241
そのその,236.959,3.36
自慢されたんですよねまあ,257.82,8.76
[音楽],260.25,7.41
僕もその,266.58,3.42
Instagramあるんで個人でマジっ,267.66,5.34
て言いながら自分の携帯をこう見て,270.0,5.72
殺されてなかったんで,273.0,2.72
実はこの動画一番傷つくの僕ですだから,277.08,6.72
マジで,281.419,5.021
ドッキリですけどでなんか一番傷ついて,283.8,5.52
ますそれを経てちょっと傭兵そこはね結構,286.44,3.84
強気なんだよね,289.32,2.76
めっちゃ浮かれてるんですよ多分後でこの,290.28,4.199
映像を多分見ていただけると思うんすけど,292.08,4.38
ガチで調子乗ってます,294.479,4.201
息吹はフォローされてんのあーされてない,296.46,5.28
かな,298.68,3.06
ふざけんなよお前,311.759,3.481
えこちらでいいっすかおい,312.9,3.18
ちゃん,315.24,4.38
俺のお前ふざけんなよお前何回やんな本当,316.08,6.42
に俺のメンタル結構来んのやめろそれマジ,319.62,4.079
で,322.5,2.479
ふざけんなよお前,323.699,4.44
いやその状態の人ってめちゃくちゃ面白い,324.979,6.641
から今回このドッキリをちょっとかけたい,328.139,4.801
なと思いまして,331.62,3.84
実際に塀裏のニコちゃんにちょっとこう,332.94,4.199
いうドッキリやりたいんだよね,335.46,2.4
言ったら,337.139,1.56
直接,337.86,4.5
インスタのDMでこれが私のラインですと,338.699,4.701
いうことで,342.36,5.119
私が今このここにある,343.4,4.079
ねマジックメールこの,348.199,4.5
スマートフォン,351.479,2.881
ですよね,352.699,3.78
本当に,354.36,2.119
韓国です,358.62,4.019
でも実際リアル,359.6,4.24
DMも,362.639,4.381
傭兵何回かやりとりしてもらってあそう,363.84,4.919
ですよね本当にゲームさせていただきたい,367.02,4.32
ですよねで流れを作ってもらった流れで,368.759,4.261
こうわざわざ,371.34,3.419
lineqr送って,373.02,4.92
もらって疑いようがないんで大丈夫いやで,374.759,5.821
もヨハネすごいね何がいや自慢しちゃない,377.94,4.68
普通あー,380.58,5.52
野生側からしたらそうですねそれはだって,382.62,5.04
別にフォローされたのはさ,386.1,3.12
言ってたとしても飯事は言ってないわけ,387.66,4.22
じゃん言ってないですね,389.22,2.66
僕こんだけさ親密でもさ言わないってこと,392.16,3.42
はまあ,394.74,1.739
ちゃんとその,395.58,2.76
向こうの方が,396.479,4.081
有名なインフルエンザだからちゃんと気,398.34,4.5
使えてるってことですよね,400.56,4.639
知らんけどね,402.84,2.359
今日行うことで言うと今から2世企画の,405.259,5.141
撮影を,409.56,3.96
挟みましてで20時に,410.4,6.84
六本木のお店には来るわけですよはいはい,413.52,4.679
はいはい,417.24,5.12
ニコちゃんとの約束は六本木の焼肉,418.199,4.161
[音楽],430.59,5.87
グラサンかけたらこう,433.38,3.08
いやどうなるんだろうね,439.16,4.78
あと30分ぐらいしたら,442.139,4.441
傭兵が来るんですけどもまあそこでね今日,443.94,4.86
の夜ヨヘンが予定あるのはもう,446.58,4.86
僕らわかってるわけ知ってますからねなん,448.8,6.179
で今日の夜の予定やばくなりそうな企画を,451.44,7.86
やっていくといいねー今日,454.979,4.321
予定やばくなりそうな曲やったもんね,464.4,6.48
これはってことはねそうですねいや愛せる,466.68,8.459
なあいつはもうほんとに最高っすよでま,470.88,6.9
考えたのが一応天国と地獄っていう企画が,475.139,4.861
まあ僕らよくやってるのがあって,477.78,3.96
ジャン負けが結構遠いところに行くって,480.0,5.639
いう企画があるんで今回あ福岡に行くって,481.74,5.579
絶対帰ってこないよこの時間ちょっとだ,485.639,2.821
から4位は,487.319,3.78
じゃんけん負けたら終わりなんだよね,488.46,5.34
ごめんなさいあいつだったら,491.099,5.061
福岡まで行って,493.8,5.22
できる人いないもんねこんなことをさあ,496.16,4.659
だいぶ,499.02,4.56
信用してないとできないですでまあ,500.819,4.681
じゃんけん負けたら本当に福岡に行って,503.58,3.959
しまうことになってしまうのでその傭兵が,505.5,3.479
ねもう,507.539,3.301
先にもうじゃんけんの結果を,508.979,4.28
仕組んどいて,510.84,2.419
代表じゃんけんする,515.52,5.34
無人島の流れのままねはいで,517.5,7.099
トミーが負けたらやばい俺が負けたら,520.86,3.739
行けなくなっちゃう,525.62,4.719
先輩のむちゃくちゃな実際はやらないから,527.76,4.079
信用してくれてんだけど今日もやっちゃう,530.339,3.0
んだよね,531.839,2.701
面白い,533.339,6.301
負けるよこれ500巻きます1回曲げて1,534.54,5.1
回上げて傭兵の5年ぐらいちょっと見たい,539.94,3.42
よねいや,541.98,4.4
本当にすっていうことで,543.36,3.02
俺がちょっと,546.48,3.96
イチャモじゃないけどいやちょっと今のは,547.92,5.24
新しいじゃねー,550.44,2.72
[笑い],553.28,3.76
[音楽],555.54,4.68
みたいなそれは今ちょっと出すの遅かった,557.04,5.239
な,560.22,2.059
わかんないけど,562.92,6.44
俺の福岡行くってことになるんでですね,564.72,4.64
にこちゃんに会えると思ってここ,571.339,4.841
ガラガラってやったら俺らとトミーがお,573.42,5.12
疲れです,576.18,2.36
飯行こうぜ,580.019,2.481
えそれ何て言うんだろうマジでも,583.019,5.641
ニコちゃんと飯だと思っててさ俺らと飯,586.08,5.12
だった時の落札すごくない,588.66,6.38
で一応まあ今日やるのはそれなんですけど,591.2,7.54
よへとLINEしてるやつちょっと,595.04,5.1
披露しようか,598.74,5.159
おじさんがだからなんかね,600.14,5.819
斉藤さんとかでやるやつ,603.899,6.721
ちょっとそれ見れないなぁ,605.959,4.661
傭兵ですこちらでお願いします,613.92,3.8
女の子のふりして来週見れない,631.019,3.621
[音楽],632.91,5.369
いいでしょあんまり,634.64,5.98
周りに言わないでねみたいな一言,638.279,2.941
言ったら,640.62,3.6
絶対言わないっすで15日は水溜りさんの,641.22,4.739
動画撮るので終わり時間がはっきりして,644.22,3.239
ないですねはいはい,645.959,3.901
すごいしっかりねちょっと,647.459,4.801
撮影優先かあったんですよ,649.86,3.62
僕そっかー,652.26,4.57
[音楽],653.48,3.35
そのありがとう,657.86,4.0
[音楽],663.42,6.939
えここへんちょっと聞きたい質問あるなと,672.0,2.76
思って,674.04,2.94
結構本心出るかなっていうので,674.76,5.22
水もんさん達って実際優しいっていう質問,676.98,6.599
もいやほんますごいな,679.98,6.419
すごいなこれいくのそしたら,683.579,5.221
めっちゃくちゃ優しいです,686.399,6.421
ごめん今全然優しい状況じゃない今俺ら,688.8,5.58
全然優しいでしょこれ,692.82,2.579
優しいんよ,694.38,3.74
ごめんなさい優しくて,695.399,2.721
優しかったと優しくなかったここで別れる,698.519,4.861
だろうこれ,700.56,6.86
終わった後明日聞いたら優しくないですね,703.38,4.04
僕がこのタイミングぐらいでちょっと,708.36,4.08
LINE止まっちゃいそうだったんで読め,710.88,2.22
ば,712.44,3.54
挑戦しようとしちゃうからなんで,713.1,5.22
撮影18時ぐらいに多分終わるわっていう,715.98,4.46
連絡を入れてる,718.32,3.9
だから,720.44,4.48
安心しておきますはい夜は絶対差し掛かる,722.22,7.14
とで大丈夫です」っていう流れになって,724.92,6.34
嬉しい,729.36,7.809
[音楽],731.26,5.909
普通の感覚だったら多分バレルぐらいの,737.519,5.101
店舗で言ってんすよなんかもうだって飯,739.86,4.8
行けることになって嬉しい,742.62,4.86
聞かないじゃないですかそしたら,744.66,4.94
嬉しいとっても,747.48,3.24
[音楽],749.6,4.32
嬉しいとでタメゴなんだよ,750.72,6.2
ね,753.92,3.0
いやーお,759.26,4.0
店を送って,763.8,4.86
確定して一番最後にちょっと聞きたいなと,765.48,6.84
思ったのが一応今回の発端でもあのいぶき,768.66,7.2
の話聞いてどんな,772.32,4.8
子,775.86,3.56
うわ,777.12,5.339
何て言いました,779.42,5.5
読みますそのまま,782.459,3.601
伊吹くんは,784.92,2.219
頭が,786.06,4.82
痛くて行動力があります,787.139,6.14
ね,790.88,5.139
しかもなんでくんづけしてんのかがマジな,793.279,7.481
そんなんですよねちょっと壁作ったら,796.019,7.981
違うんだよね,800.76,6.3
忙しいんで伊吹君はそうですねあんまり,804.0,5.42
わかんないんですけど,807.06,2.36
別なんでって感じ出したの,809.519,3.5
僕の今LINE確認したんですけどあの,813.36,4.14
僕のLINEの,816.18,3.86
8倍ぐらいビックリマーク使って,817.5,6.42
いやまあそうなるよねそうなるね,820.04,5.739
素直なやつだよね,823.92,4.14
正直それはやっぱ,825.779,4.441
傭兵がさほんとにこちゃんに誘ってもらっ,828.06,5.04
たらこんぐらい喜ぶのはまあそうだなと,830.22,5.04
いやいやそうっすねいやそれ間違いない,833.1,4.799
ですちょっと今日の状態含めてみたいと,835.26,4.4
いう感じで,837.899,5.281
ちょっと過激めだねえーハッピー,839.66,5.56
サプライズをはいハッピー,843.18,4.339
サプライズドッキリを,845.22,4.919
かけていこうと思いますはいお願いします,847.519,5.221
お願いします,850.139,2.601
[音楽],852.82,4.909
頑張っていきましょう頑張っていき,858.54,1.5
ましょう,859.38,4.62
海ですお願いしますそしてですよろしくお,860.04,7.06
願いしますありがとう,864.0,6.169
[音楽],867.1,3.069
ございます,870.839,2.24
でもねまあそんなまともなこと俺らやら,873.62,5.08
ないからいやいや,876.779,4.021
怖い知らない方が面白いことってやっぱり,878.7,5.46
ねじゃあ早速企画を発表させていただき,880.8,6.779
たいと思いますはいということで今日は4,884.16,6.119
人バージョンの天国と地獄をやっていこう,887.579,5.12
と思います,890.279,2.42
[音楽],901.62,6.959
わけなくないですか,906.18,4.32
聞いてたよねそれだけはそれだけは聞いて,908.579,6.781
たらねそれ最初にそうだわ12時間ぐらい,910.5,6.48
では終わるか,915.36,4.5
系だわーそうだ情報だけは頂いててあそう,916.98,6.18
なんだそれ天国の場合だけ天国の場合多分,919.86,6.12
もうあと20分後になります,923.16,5.76
平均したらみたいなことはいちょっと何を,925.98,6.72
ね天国と地獄にするかというと,928.92,5.88
[笑い],932.7,4.52
めっちゃ怖い,934.8,2.42
ですか待ってはいあの天国ははい今日解散,938.48,6.84
でございます,943.079,2.241
10円で,950.6,3.16
入れる,952.68,4.399
遊園地っていうところがありまして,953.76,3.319
地獄なんですかそれがあの場所が,957.48,5.479
福岡の,960.54,2.419
ほら言ったじゃん,963.839,2.661
距離10円で入る遊園ちゃうんだでこの後,969.0,6.74
行っていただくことになるんで,972.18,3.56
まあ負けた方が地獄が,976.32,6.54
これで行くんですか,980.18,5.98
チームはまあいぶき君たちチームと,982.86,4.82
トミーヨヘチームで,986.16,5.52
うわーってやりたいそうなるんだよマジで,987.68,5.67
ですかマジでやばいな,991.68,2.279
[音楽],993.35,1.33
え,993.959,1.74
俺も,994.68,3.44
びっくりしてるよ,995.699,2.421
[音楽],1000.58,6.879
本当に行くんだよねー,1003.92,3.539
[音楽],1010.09,3.089
持ってきて良かった,1026.0,4.86
マジで,1028.36,4.02
持ってきました,1030.86,3.469
[音楽],1032.38,3.28
[拍手],1034.329,4.331
1,1035.66,3.0
発か1発1発で行こう1発,1038.839,6.84
負けたぜえ早々もう,1041.72,7.38
負けた方はははは,1045.679,3.421
車でもう,1050.419,3.141
[音楽],1052.19,3.15
[拍手],1053.56,3.42
俺は無人島,1055.34,4.76
あるから,1056.98,3.12
最初はグーじゃんけんぽいちょっと待って,1070.66,3.58
ください,1073.1,9.55
[拍手],1074.24,8.41
最初ちょっとごちゃついたなってのは,1099.039,4.321
最初はグーと思って,1103.6,3.84
ごちゃついてたまあごちゃついたかだって,1108.32,6.06
最初何お前,1111.86,5.179
ルールがなかった,1114.38,2.659
感じでえどういうことじゃあパーの方が,1119.299,4.74
強かったってこと言うより嘘だろそこまで,1121.52,4.14
行くマジで,1124.039,3.181
怖ー,1125.66,4.28
じゃんけん知らない,1127.22,5.72
よ,1129.94,3.0
じゃあちょっと,1135.16,5.82
全然ちょっとそれは物言いというか,1137.179,3.801
[笑い],1142.68,4.39
1,1147.799,3.0
回目1回目は1回目ではないでしょよーし,1152.539,4.381
じゃん,1156.559,1.701
[音楽],1156.92,4.41
OkGoogle,1158.26,6.22
[音楽],1161.33,3.15
[拍手],1167.86,3.06
最初はグーじゃんけんぽい,1183.34,7.5
やったー,1187.48,3.36
はいはい,1194.36,3.98
わかりました,1196.22,2.12
はい,1198.74,3.02
終わりです,1199.52,2.24
わこの後ろ,1206.299,4.38
東京で,1212.24,4.14
マジで,1213.94,4.739
申し訳ないの,1216.38,2.299
ごめんね,1219.08,5.06
だから,1221.08,3.06
投稿だけ準備しといて,1226.58,4.02
お疲れ様でしたお疲れ様でしたお疲れ様,1229.22,5.0
でしたではまた近々よろしくお願いします,1230.6,6.36
ありがとうございました,1234.22,5.26
お疲れでしたまた飯飯でも行きましょう,1236.96,4.68
はいありがとうございました,1239.48,4.28
失礼します,1241.64,2.12
ちょっと,1250.46,3.0
気合なんか,1254.539,2.481
そうなるかいやそうなるよな,1257.98,6.4
[音楽],1261.62,4.679
完璧だよ,1264.38,4.88
リハーサル完璧ですね,1266.299,2.961
[音楽],1272.62,6.0
トミーが見たっていうね,1274.82,3.8
六本木,1292.88,2.36
運ないのよその時点で,1300.559,6.0
えデートのだから4時間前ぐらいの六本木,1302.78,5.899
にしてますいい,1306.559,6.12
かな,1308.679,4.0
寝るわ,1313.94,3.359
2日の,1314.679,4.801
寝るわ,1317.299,2.181
デートの地に4時間前入りして,1319.52,5.279
るってことで最終,1322.58,4.7
号いたしました,1324.799,2.481
[音楽],1330.79,6.21
もうそろそろ全員集合できるそうですね,1331.96,5.04
[音楽],1351.5,3.069
冒頭で,1359.24,2.299
重いどうさえあれ家の方戻っちゃった,1365.36,4.939
開け売ってたん,1369.2,3.42
だあじゃあまた今度でいいやなんか,1370.299,4.781
サックスは動画の最後でなんかあれ言って,1372.62,3.84
たやんなんか,1375.08,2.88
飯行きますみたいなさあ行ってもいいかな,1376.46,5.48
と思ってあ全然別にね大丈夫,1377.96,3.98
だからさっきたまたまずつ,1383.36,3.98
六本木にいる,1395.059,2.36
ご飯の予定が入ってる人がそこまで,1397.64,4.64
言わないでねもう,1403.159,3.421
近くいます,1423.2,2.42
もうこのモヤモヤが一番俺,1429.38,5.659
ちょっと,1433.12,5.34
いいかな,1435.039,3.421
[音楽],1438.99,6.309
大好きな後輩のやっぱあの日,1440.919,9.221
になると簡単に似てるみたいな動画でなぜ,1445.299,9.88
か嫁が入ってさせられたのですねあの時は,1450.14,8.18
缶コーヒーかなんか持ってるんだけど,1455.179,3.141
成長したよなぁ,1460.76,2.84
[音楽],1475.22,10.27
[音楽],1493.77,10.34
[音楽],1506.15,11.83
[笑い],1508.5,9.48
[音楽],1524.99,3.109
これはヤバい,1530.32,3.599
これはやばいぞー,1534.76,3.779
電話しましたよね最近そうですね,1547.279,4.64
[音楽],1564.51,4.81
ありがとうございます,1566.02,3.3
[音楽],1578.02,6.16
前が見えてないですよ俺今あんまり,1584.299,3.951
法話,1587.48,6.2
[笑い],1588.25,5.43
大好きです,1604.12,14.13
[笑い],1606.98,11.27
[音楽],1640.71,2.569
すごい,1642.559,4.141
ドッキリを仕掛けられたかな,1643.279,4.181
合ってないでください,1646.7,2.16
[音楽],1647.46,4.0
部屋間違いなだけ,1648.86,2.6
部屋間違いなだけそれだったらいいんだ,1652.4,4.159
けどね,1654.38,2.179
すぐ向かいます,1662.539,2.541
怖いです,1668.84,2.42
全部,1672.98,4.799
いやー今日,1673.779,4.0
服装いいなと思ってなんかいつもより一生,1678.26,6.36
懸命一生,1681.62,3.0
懸命選んだのが相方からもう,1685.64,4.44
全部出す,1703.7,2.54
どう,1709.88,3.0
すんだろうなっていう顔,1720.08,5.459
に,1722.539,3.0
ヤバい,1726.38,5.039
俺内心めちゃくちゃ喜びましたが,1727.159,7.861
結局俺ら行かなくて良くなって今日,1731.419,6.021
会えないんですよ,1735.02,5.0
ね,1737.44,7.38
いやいやいやいや何がですか,1740.02,4.8
本当にね誠実だといいやつだったよそれは,1745.46,3.959
本当に,1748.76,2.46
めちゃめちゃ可愛かった,1749.419,5.841
え言うもん誰にも言ってないあそれは,1751.22,6.36
[音楽],1755.26,3.519
本当に,1757.58,1.8
言うか,1758.779,4.581
言うか俺って言ったらここはやっぱり,1759.38,3.98
言いたいなと思ってましたけどあのライン,1763.82,6.38
は偽物はでも送ったら,1766.22,7.98
ですねお前,1770.2,4.0
嬉しいそれはめっちゃ嬉しい,1778.1,4.98
入り口で牛タンと思って,1780.86,4.38
平成フラミンゴのニコちゃんだと思って,1783.08,3.719
LINEしてて,1785.24,3.9
差しで飯行けると思ったら,1786.799,4.641
水の,1789.14,2.3
最悪な先輩方,1793.659,3.601
ですありがとうございますありがとう,1801.64,5.74
ございましたありがとう,1804.26,3.12
ございます,1817.039,4.461
はい,1818.98,5.919
見てくださいということで以上今日のでし,1821.5,4.919
たはい是非チャンネル登録してください,1824.899,4.581
ありがとうございました,1826.419,3.061
[音楽],1842.04,8.12
[音楽],1852.7,3.389
