text,start,duration
思ってた,104.82,5.159
12球団の11球団の方で浅野選手のこと,106.32,6.36
を話したんだけれども,109.979,4.32
特別,112.68,5.16
特別高卒選手と言われる高卒促進力という,114.299,5.1
意味では浅野選手は,117.84,3.239
巨人にフィットします,119.399,4.981
巨人は一応Aクラスで昨年なかったので,121.079,6.061
まだ育成しながらできる今余裕があるん,124.38,4.379
ですよ,127.14,4.5
阪神の場合は外野手結構埋まってます,128.759,4.56
塚本選手がいて,131.64,4.02
左は島田選手のいたりとか,133.319,4.56
すぐ使える選手という意味では浅野選手,135.66,5.88
よりもこの森下選手の方が使えるという,137.879,5.641
ふうに思ってたので岡田監督にとっては,141.54,5.04
この選手で良かったんではないかなという,143.52,6.06
ふうに思いますまあ球団にとっては,146.58,5.28
岡田監督に少しでも戦いやすい戦力の一つ,149.58,3.96
として,151.86,4.8
できたんじゃないかなと思います182,153.54,6.8
CM90キロ東海大三陸広告から中央大学,156.66,7.079
中央大学から阪神に入るドラフトの選手で,160.34,5.44
ほとんど記憶にないんです結構珍しいです,163.739,4.681
よほとんど巨人だったんですよねそうです,165.78,4.679
ねこれ理由は分からないけどまぁちょっと,168.42,4.26
そんなのもあるんだけど,170.459,4.321
あのね右の長距離の方なんですよちょっと,172.68,4.68
見てみようかね,174.78,6.12
大学3年生の映像なんだよねこれ3年生の,177.36,7.08
時の正面から4年生というのからの打ち方,180.9,5.1
全然違う,184.44,5.7
3年生の時はここが0でここから長いんだ,186.0,6.959
よねだからプロでこのタイミングで今もう,190.14,3.599
打てるぐらい,192.959,3.661
みんな弾遅くないのよだからちょっと4年,193.739,6.0
の時に戻すねこの3年生の時の打ち方では,196.62,4.979
中村,199.739,4.941
省吾選手みたいな打ち方してんの,201.599,3.081
ロッテのね3年生の時は,205.019,5.64
で中村祥子先生でこっからめっちゃ早い,208.739,4.941
そうですね,210.659,3.021
太田選手太田大使選手とかそんな構え方,214.379,6.541
でもこれが大きくなりすぎるとこの辺攻め,217.56,5.459
られる時に腕が上がっちゃうから遠くなっ,220.92,4.08
ちゃうんだねだから決めて打った方がいい,223.019,3.961
んだけどちょっと待ってね,225.0,4.44
4年の時見てみる,226.98,4.46
うん,229.44,2.0
そうそうそうそうそうそうそうそうやっぱ,231.54,4.67
変わってる,235.92,1.739
[音楽],236.21,4.99
変わってる4年になってこっからこうなっ,237.659,5.821
てるこの前ドロドロイドみたいにここだっ,241.2,3.899
たからこっから初めちゃダメだよと思って,243.48,4.38
たからこれだと間に合わないよ2軍から,245.099,4.34
上がってきた選手とかこうするんだけど,247.86,3.42
いちごの,249.439,4.061
スピードがついていけないので,251.28,5.04
でもこの選手はパンチ力もあるし,253.5,5.34
本当にいい選手だと思うよ,256.32,4.02
あの,258.84,4.62
低め拾うの上手いの残してこう,260.34,5.22
欲しかった僕が見ててもこの選手いいん,263.46,5.28
じゃない」っていう風に思った選手でなぜ,265.56,5.34
ここまで,268.74,3.179
ドラフト他に,270.9,3.9
競合せずに残ってたのかは,271.919,4.921
ちょっとわからないんだけどどこのチーム,274.8,4.38
も外野手今年でターゲットに当ててるチー,276.84,4.32
ムって,279.18,3.72
巨人と阪神なんですよ,281.16,4.74
外野手の補強ポイントっていうチームは,282.9,6.06
巨人と話右で,285.9,5.76
巨人はウォーカーポ,288.96,6.239
空いてるとでタイガースにとっては,291.66,5.88
センターの地下の組織左ライト島田選手も,295.199,4.741
左ということは外国人だったということで,297.54,4.98
相手だからやっぱりフィットする,299.94,3.78
選手,302.52,3.239
浅野選手がもしかしたら,303.72,4.979
使ってないと思うけども優勝したいから1,305.759,5.341
年目だったらでこの選手だったら使える,308.699,3.301
から,311.1,3.9
即戦力って岡田監督の今日も表情も誇るん,312.0,3.66
で,315.0,2.4
挨拶行った時の,315.66,2.88
会話聞いても,317.4,4.22
ポジション1個ありとんだよ,318.54,3.08
本音だと思う,321.96,4.14
だから本音が出てるから岡田監督にとって,323.639,5.221
は球団に委ねたけれども,326.1,4.2
自分にとってはいい選手が来たというよう,328.86,3.3
なドラフト1位だったと思いますあの,330.3,4.32
頑張ってあの打てなかったら大変だと思う,332.16,3.3
んだけど,334.62,2.82
先輩たちであの,335.46,4.82
無視の天才もいるから,337.44,2.84
分からんところすごく指導法としてはその,341.4,5.22
ファンに対する反応とかをしない監督だ,344.039,3.301
から,346.62,2.84
ファンの厳しい声とか,347.34,6.66
に対してなんやそれっていうようなすごい,349.46,7.06
企業の大きいもともと阪神出身の監督なん,354.0,4.02
でそういう意味では,356.52,3.42
全然そんな声気にして,358.02,3.78
例えばスタメン外れたりということのない,359.94,4.62
人だからまあ大船に乗ったつもりで,361.8,3.959
飛び込んでくればいいんじゃないかなと,364.56,4.44
思いますねはい,365.759,5.22
では2巡目,369.0,4.32
紋別ケイト選手名字からもう,370.979,6.0
北海道ってわかるよね183,373.32,3.659
センチ86キロね阪神タイガースはこの,377.34,7.26
選手が僕も183CM,381.36,5.64
体重はその当時79kg,384.6,4.5
73キロ振込みはこの,387.0,4.74
紋別当初183線で86キロ,389.1,3.96
井川さんみたいな,391.74,3.38
体型,393.06,2.06
オーバーするのに左のタイガースの左と,396.3,5.339
いえば最近ではそれ以前になるともう全く,398.52,4.32
名前が出てこない,401.639,1.981
ぐらい,402.84,3.479
左投資を育てるのが苦手だから今,403.62,5.22
ピッチングコーチも左のピッチのエルサと,406.319,5.641
いう基準語が2軍にいるんだけれども,408.84,5.699
喉から出るほどこっちも何人も欲しい,411.96,5.04
ぐらい左の投資,414.539,4.921
難しい育てるのが,417.0,5.06
浜風も福祉,419.46,2.6
左たい右に,422.1,5.159
圧倒的不利なんですよね巻き込まれるから,423.96,7.76
そういう意味ではどう育てるか楽しみ,427.259,4.461
面白いよテークバックがねショートアーム,432.36,3.3
でね,434.34,3.68
隠れるのね,435.66,2.36
パって隠れてくるから,438.479,3.321
あんまりショートアームになりすぎると,443.539,4.901
球技が出なくなりそう,446.4,5.18
だから大きく大きく,448.44,3.14
あーでもいいストレート投げるね,453.12,4.919
高校ナンバーワンサワーじゃないのこの子,456.12,4.26
確かあの本当にそう言われてます,458.039,3.66
ナンバーさん150キロぐらい出るから,460.38,6.06
まあ非常に楽しみですけれどまぁ,461.699,7.821
同世代に切磋琢磨して3年後ぐらい,466.44,6.9
あのね最初にねゆっくりゆっくり苦しんだ,469.52,7.06
方が絶対いいからもう1年目なんかに結果,473.34,5.84
出しちゃうともうやって当たり前になって,476.58,5.64
それでも岡田監督だったら大丈夫かな,479.18,4.419
守ってくれるし,482.22,4.08
選手は天狗にさせることもないしそういう,483.599,5.581
意味ではいいと思いますね今の話の,486.3,5.28
選手たちみんな落ち着きがあるのであの,489.18,3.12
十分に,491.58,3.739
仲良くやっていけるんじゃないかな,492.3,3.019
これ高校生たちに全員に言えるんだけど,495.599,5.641
上下関係が今阪神ほとんどないですそうな,498.419,4.861
んですねみんな甲子園のスターのような,501.24,4.859
選手たちがまあ年始純也もそうだし,503.28,5.699
森木も甲子園でここあの中学校から怪物だ,506.099,5.04
からそういうお化けみたいな選手が実は,508.979,3.601
タイガースには,511.139,4.381
及川はもう高校で横浜高校でっていう選手,512.58,6.36
たちなので高校エリートの今集まるところ,515.52,5.519
でその選手たちが順調に目が出てきてる,518.94,5.339
ようなチームになってきてて,521.039,6.781
全国各地からその有名だった選手その方,524.279,5.641
選手たちがいっぱい入ってきてて何にも,527.82,4.74
多くすることなく来ても,529.92,4.859
普通にみんな仲いい,532.56,4.68
量でね量でああの高校のあの人ばっかり,534.779,3.841
みたいな感じで,537.24,3.84
すごくいいチームなんでぜひ来てあの,538.62,3.719
ゆっくりね,541.08,3.06
両生活を楽しみながら,542.339,3.421
トレーニングもみんなするしやってもらっ,544.14,4.02
たらいいかなと思います,545.76,5.6
はい3順目,548.16,3.2
いつも日生,551.48,4.419
外野手,555.0,3.18
右投げミュージックまた外野手,555.899,5.0
外野消費だね,558.18,2.719
多分やっぱりこのあたりは年数をかけて,561.6,5.9
外車育てると右の外野手を,564.3,5.219
まあこう,567.5,3.339
外野手の,569.519,3.241
左の選手がいるからその選手たちが,570.839,3.661
ベテランになっても,572.76,4.56
若くて次出てきてくる2世代で3世代挟ん,574.5,4.74
でこう30,577.32,3.84
代後半のベテランの近本選手になった,579.24,4.38
ところも想像してそこに20代中盤から,581.16,4.92
後半の彼なりになってるというこの構図が,583.62,3.48
できる,586.08,2.759
順番が世代が,587.1,4.52
卓球団に内緒だよ,588.839,2.781
ちょっと見てみるね,591.779,2.961
固め中味の打ち方だね,594.779,3.381
巨人の中島選手の打ち方に似てるけどあの,599.88,5.22
打ち方はいいんじゃないかなあの方が入っ,603.0,3.92
てると思ったんだけど今流行りの,605.1,4.14
バッティングの方向を向こう向けてるでも,606.92,3.88
そうですねちょっとこう,609.24,4.92
クローズスタンス系のこう,610.8,5.4
打つことでインコースをそれが分かってる,614.16,3.72
かどうかわからないけど多分もうアメリカ,616.2,3.3
のYouTubeとか見てやってるだろう,617.88,3.24
から,619.5,4.019
現場のもし監督とかコーチに直されたら,621.12,6.8
大変かもしれない今の選手って,623.519,4.401
全部こう,628.74,2.52
映像で,630.3,5.719
学んできてるからその技術論で言うと,631.26,4.759
正直,636.06,3.6
しのぐ可能性があるんですよ今のコーチ,637.1,4.6
たちを,639.66,3.54
そこは危険,641.7,5.04
怖いかなって彼の今この打撃見てると最初,643.2,5.52
型入りすぎだよって思ったんだけど,646.74,4.58
足場見たらちゃんと足もこう向いてるの,648.72,5.72
ねこれって,651.32,3.12
何人もいるんだよね構えてる時にもう,655.2,3.6
すでに食らうとクラウチングで入ってるん,657.3,4.5
ですね最近これ理由があるからこの辺りを,658.8,6.12
これを今度は阪神の,661.8,5.64
打撃コーチの方にま僕もお会いしたら,664.92,4.32
ちょっと話しとこうかなと思います僕も,667.44,3.959
そういう役職にはあるのでちょっと彼の方,669.24,4.56
を見に行った時に,671.399,4.261
彼の打ち方をある程度これがいいんじゃ,673.8,3.96
ないかというところでまあ彼ともこれから,675.66,4.2
話しして大学コーチもお話しするだろう,677.76,3.54
けど,679.86,3.0
足が入ってなくてこれだったらダメなんだ,681.3,2.46
けど,682.86,3.659
足もちゃんと開いてるから方向を,683.76,4.319
昔の人だったらずれているというのも,686.519,4.681
なるほどではなくてこれは今は技術なんで,688.079,5.461
これを,691.2,4.86
受け入れてもらえるのか,693.54,5.4
っていうのは気になる見てからちょっと,696.06,5.399
話して決めたいしこの映像見たんで,698.94,3.54
球団の方にも,701.459,3.481
使うとの人の方にも話ししてちょっと見て,702.48,5.64
おこうかなと思いますあの,704.94,5.22
幸いなことにこう話せる,708.12,3.839
立場にありますので,710.16,4.919
じっくり見ていきたいなと思いますねこれ,711.959,4.5
打ち方に,715.079,4.141
特徴があってこれを消す必要ないかなこの,716.459,5.82
まま行った方が特徴なんで,719.22,5.22
絶対何か勉強してきてこの打ち方なんで,722.279,3.3
これは,724.44,4.62
簡単に削っちゃダメっていう,725.579,5.82
体が結構でできてるんでねそうですね体,729.06,4.62
かなり大きいですね,731.399,3.601
頑張ってください,733.68,4.159
4巡目,735.0,2.839
茨城秀俊,738.54,3.299
投手この,740.16,3.859
当主,741.839,2.18
一押し出しそうですまあ僕も関心ファン,744.72,5.88
ですけど阪神ファンの間ではもうかなり,748.8,4.8
こうどういった投資なんかなかなか映像も,750.6,4.22
少ないし,753.6,3.359
どちらかというと,754.82,4.54
無名に近いこれ,756.959,3.601
弱さとった,759.36,3.86
スカウトを取ってきてる,760.56,2.66
ちゃんとなるほど,763.5,2.959
取った後だから言えるんだけどまあ大体僕,766.62,4.56
に連絡が来る時もあって,769.44,3.12
Qさんこういう選手どう思いますかって,771.18,4.62
いうだけに岩佐の時もそうだったんだけど,772.56,5.519
ま見るポイントはいくつかあってこれは,775.8,4.86
本人のあれがあるから言わないけれど,778.079,4.56
その,780.66,4.979
僕とずっと自主トレーションに15年,782.639,5.581
ぐらいやった選手なんですよだから何が,785.639,5.341
必要でどんなところを見てドラフトする,788.22,4.619
かっていうの大事にしてる,790.98,3.06
スカウトで,792.839,4.861
弱さは腰を痛めたね当時それでも,794.04,6.479
絶対この選手いると思いますんでもう,797.7,4.199
表情,800.519,3.241
仕草,801.899,4.88
何々という,803.76,3.019
球が速いとかじゃないんですよまずこの,807.06,6.06
選手182CM85キロはいドラフト1位,810.18,6.12
でもおかしくないサイズそうですね18,813.12,4.98
歳で,816.3,4.92
現在は147キロマックスなんだけど,818.1,8.419
本当はそんなに出てない時が多いここない,821.22,5.299
[音楽],826.56,5.279
ナビしろなるほどということはドラフト1,828.24,6.719
位でも消えてもおかしくないわけでも,831.839,4.981
ドラフト1位というのは,834.959,4.56
すでに150キロぐらい出る高卒のやつが,836.82,5.519
でもそうですねそれをこれをドラとかけ,839.519,6.661
なかったら大卒とか,842.339,6.841
社会人卒とかになるともう1位になっ,846.18,5.279
ちゃうわけですそれを,849.18,5.04
先に見つけてきてるわけそれは本当にこう,851.459,5.341
伸びしろに魅力を感じさせる投手,854.22,5.84
絶対言ってくれると思うと言ってた,856.8,3.26
いいねあら削りで,863.16,6.299
荒削りでこのここのC8って言うんだけど,867.12,6.56
このWに見えるやつここが長いのよ,869.459,4.221
ちょっと肘は気になるけどあのまだ,874.62,6.36
体に芯が入ってない,878.459,4.861
信徒がいる軸が入りきってないのまだまだ,880.98,3.9
あの,883.32,3.3
幼い感じ,884.88,5.34
これは面白い素材とったねこれはもう同,886.62,6.12
料理するかよこれでも阪神タイガースが,890.22,4.859
最も得意としてる投手のタイプハマチとか,892.74,6.0
もこの感じで,895.079,3.661
言うと,898.92,4.68
湯浅ハマチこの辺りの僕も同じタイプだ,900.66,4.859
からタイガース,903.6,5.82
特有でまあとにかく野球センスがずば抜け,905.519,6.901
てるんだってこれが,909.42,5.34
ドラフトの,912.42,5.52
もう今隠し玉とかないから,914.76,4.259
でもまあ,917.94,3.42
皆さん自信持って見ていただいて34年4,919.019,3.861
年4年後5年後,921.36,5.58
4年から5年それでもまだ大事だから大卒,922.88,6.28
1年目そうですねまあちなみに僕は,926.94,4.259
ドラフト1位だったから3年間ダメだった,929.16,5.76
時もうクビだと言われたけど21だよ,931.199,7.26
鬼でしょ2年目開幕自分でさ,934.92,6.9
早いですよね今のねできたのができなく,938.459,6.18
なったみたいなレッテルハロするわけそう,941.82,6.84
いうオールドなんだまあ,944.639,6.44
仕方がないよね,948.66,2.419
本当に,951.18,2.339
ナンバーワン楽しみと言っても過言じゃ,951.899,4.38
ない投手です,953.519,7.38
さあそれでは第5順戦車で50名,956.279,6.36
トイレージ,960.899,6.06
内野手天理高校右投げ口見てまた181,962.639,5.661
センチ83キロ,966.959,3.301
[音楽],968.3,3.46
体のサイズ良くね,970.26,3.24
木ですね,971.76,3.78
高校生取るときは,973.5,3.36
伸びしろ,975.54,3.659
タイガースだからみんな3年後から4年後,976.86,4.94
5年後見て撮ってるから今出てきたでしょ,979.199,6.861
これが2016年から,981.8,4.26
ドラフトのシステムを変えたんですよね,986.1,5.58
そこから今7年どうですか皆さんめっちゃ,987.56,6.94
出てきたでしょこれ全部球団のフロントが,991.68,3.599
動いて,994.5,3.72
快適なんです16年から,995.279,4.8
金本さんと共に,998.22,3.299
彼女さんにもお願いして,1000.079,3.18
上位の選手欲しいけど,1001.519,3.601
育成でこんな選手方針でって言ってまあ,1003.259,3.0
最初の方は,1005.12,2.7
選手の入れ替え,1006.259,3.121
ベテランとの入れ替えがあったから青柳,1007.82,3.68
とったりとか糸原取ったりとか,1009.38,5.16
高山取ったりとかこうしたけどこれから,1011.5,5.079
どんどんどんどんそれから年齢が若返って,1014.54,4.26
きたでしょなんか,1016.579,3.961
若い人撮ってほしいというのはあるんだ,1018.8,4.2
けどそこで球団のプランが今ねもうマッチ,1020.54,5.039
してきてだから,1023.0,4.98
完璧なんですよ今ね球団がものすごいいい,1025.579,4.681
方向にフロントが行ってるんで,1027.98,4.74
岡田監督もなんか理解をちゃんと持って,1030.26,5.159
高卒のドラフト中心でいくことを,1032.72,4.56
理解してくれているということですね岡田,1035.419,4.04
監督は,1037.28,2.179
球団の,1040.28,3.48
伝統をつなげていく,1041.959,2.821
文化,1043.76,2.819
歴史を作っていくという意味で監督になら,1044.78,3.419
れたとおっしゃってたのでそういう意味で,1046.579,3.6
はこのドラフトってのはすごくそのライン,1048.199,4.501
を消しちゃダメなんでこのままなドラフト,1050.179,4.62
で行かなきゃいけないこれね,1052.7,4.32
めっちゃハマってきてるから2025年に,1054.799,4.981
は新球場が尼崎にできるんでそれに向けて,1057.02,5.039
も動いてるんでだから,1059.78,3.96
ファンの皆さん心配しなくても安心であり,1062.059,4.801
ますのではもう16年からずっと計画を,1063.74,5.88
持ってやってますからあの何にも心配ない,1066.86,6.72
12球団で一番の組織がもうあと,1069.62,5.64
組織としては5年ぐらいかかるかもしれ,1073.58,3.36
ないだけど,1075.26,4.74
選手はあと12年ではこの今回の世代は,1076.94,5.46
MAXになりますはい外国人の補強も入れ,1080.0,5.16
てということが考えますちょっと見て,1082.4,4.38
みようかね,1085.16,5.42
ちょっと話がそれだけどトイ選手の,1086.78,3.8
顔がいいね顔が,1094.52,4.019
顔が可愛い,1096.44,4.14
ちょっと硬いから出せ,1098.539,3.541
打席が,1100.58,5.9
形がもっと柔らかくていいともまだ,1102.08,4.4
ちょっと金属で最初困りそう,1106.64,5.88
うーんちょっと金属,1110.0,4.5
打ちかなっていう,1112.52,5.159
感じはするけど今からかなって,1114.5,5.72
今から,1117.679,2.541
まだまだこれからだけど高卒なんで大きく,1122.6,5.699
大きく育つことまあ趣味もしなきゃいけ,1126.14,4.62
ないしやっぱりプロ入ったらいいバッタも,1128.299,3.361
いるんで,1130.76,2.88
坂本巨人の坂本選手とかそういう選手の,1131.66,3.72
打ち方真似して行ったらいいんじゃないか,1133.64,3.6
ちょっと形が硬いから,1135.38,3.36
誰か選手のものまねした方がいいのかなと,1137.24,3.66
いう感じはします,1138.74,3.72
オリジナルなんだけどちょっと形に入っ,1140.9,4.2
てるんでそこだけもったいないまだまだ,1142.46,4.26
18だから,1145.1,4.64
オバト選手も言ったのよはい,1146.72,3.02
選手みたいになっててやめろって言ったね,1150.14,4.34
魅力ないって19歳で,1154.58,3.479
守備固めと,1156.919,4.441
ヤマトもそうやったねでそれじゃあ,1158.059,4.921
松井一夫さんみたいになれないよっていう,1161.36,3.84
話もしてで今も良くなって,1162.98,4.319
内側になって計算見てください出たもう,1165.2,5.58
こんななってねそうですねでもこうこんな,1167.299,5.341
なってて糸ならば,1170.78,4.259
糸原選手は社会人から来たからあれですぐ,1172.64,4.919
出れるけどあれでちょこちょこ当てて,1175.039,3.781
ドラフト2だったらいらないんだよって,1177.559,3.601
いう話をおばた先生にしたことがあって,1178.82,4.2
それで,1181.16,3.84
悩んだけどすぐ2日ぐらいもう直しました,1183.02,2.76
ね,1185.0,3.36
去年買う時のキャンプで言って,1185.78,4.98
去年だだったらもう打率もめっちゃ,1188.36,3.6
打ち出したでしょ,1190.76,2.58
良かったよそうやって嗅いでたかったら,1191.96,2.82
選手とか入っててさ,1193.34,3.839
結局うちが打つ方が出てきたら負けるから,1194.78,3.84
DHCになったらこれでもいいけどうん,1197.179,4.441
あの打てない9番でいいんだけどその守り,1198.62,6.0
で言ったらいいんだけどいつ居るからね,1201.62,5.76
はいじゃあでは6巡目,1204.62,3.72
トミーだ,1207.38,4.7
蓮投手左投げ左打ち,1208.34,7.14
17478kg21歳大垣商業高校三菱,1212.08,5.8
自動車岡崎,1215.48,6.3
肘を柔らかく使ったこのタイプかだったら,1217.88,6.299
対左に強く買ってほしいね,1221.78,4.56
それだけお願い,1224.179,3.661
右の左投手より,1226.34,3.18
対左,1227.84,3.719
太陽左投手もいちいち少なかったんでこれ,1229.52,5.3
もこれはだからちょっと即戦力気味だね,1231.559,6.181
コース社会人なんですけども,1234.82,4.06
即戦略気味,1237.74,3.66
左は欲しいところではあるけどそんな何枚,1238.88,4.26
もいらないけど,1241.4,4.82
田口みたいなの欲しいけどどう,1243.14,3.08
まあまあいいねまあまあいいけど,1246.74,4.16
使えるんじゃない,1252.08,3.42
6位だったらやっぱり使えるピッチャー,1253.82,3.96
じゃないとちょっとタイガーそのちょっと,1255.5,5.24
ドラフトでちょっと気がかりなのがその,1257.78,5.16
コントロールの悪いピッチャーがちょっと,1260.74,4.12
この2年間,1262.94,2.64
昨年,1264.86,3.72
昨年21年ドラフトと20年で2人続い,1265.58,5.24
てるんですよ,1268.58,2.24
佐藤蓮投手とその,1271.039,5.041
鈴木投手今年の2位の創価大学から,1273.14,5.58
投手がストライクが入らないんですよこれ,1276.08,3.839
は,1278.72,4.319
ドラフトの上位ではやっぱり厳しいという,1279.919,7.081
のは僕は思うだからどうしてそうなったの,1283.039,6.421
かの原因は別にしてこれを改善しなきゃ,1287.0,4.26
いけないしドラフトでもやっぱりその選手,1289.46,3.18
もう,1291.26,3.48
選ばないようにしないといけないのね,1292.64,4.5
頑張ってほしいと思っても自力がない,1294.74,5.1
判断されがちになるのでなんとかこの今,1297.14,4.68
挙げた2人の投資は,1299.84,3.78
自分で頑張らないといけないのかなって,1301.82,4.859
いう気がするストライクが入らないと,1303.62,4.62
藤波当時もそうだったんだけどやっぱ,1306.679,4.321
厳しい今プロ野球は,1308.24,5.58
しかも上位だからさ兄さんいたらこの6位,1311.0,5.46
だったらまだね止めた投手だったら全然,1313.82,4.38
あれなんだけど止めたどうしよう,1316.46,5.459
コントロールが外だしまあただすぐ左が今,1318.2,7.02
必要か出たら厳しく投手っていう,1321.919,4.441
去年の阪神の,1325.22,3.0
ドラフト3位の,1326.36,2.76
党首は,1328.22,4.38
すごい成績悪くて来年は戦略タイプで,1329.12,5.58
田口投手のように活躍できればなぁなんて,1332.6,5.1
僕は思う次第ではあるあと岩田投手って,1334.7,4.32
いう,1337.7,4.38
当時の岩田って左のワンポイントこれをね,1339.02,5.34
岡田監督たちがどう使うか,1342.08,4.32
岩田を使ってほしい,1344.36,4.08
ワンパイでただ延長が12回だからそう,1346.4,4.5
なると中継ぎにロングマンがいるから,1348.44,3.9
必要になるから,1350.9,3.659
右の一員のしか投げられない左で1リング,1352.34,4.5
しか投げられない投手での数多くなると困,1354.559,3.36
るっていうとこでは,1356.84,3.959
厳しくなんかも中継ぎで,1357.919,5.341
複数人向けなのかなってこの,1360.799,4.081
富田選手もそこの,1363.26,3.72
争いをしてみたらどうかな,1364.88,3.36
後,1366.98,3.96
ストライク入れることが大前提になります,1368.24,6.0
ルーキの場合はそれがないとやっぱり,1370.94,5.219
伸びてきてないのよね,1374.24,4.2
手の気がかりですだから頑張って,1376.159,4.741
使うとこのスカウトこれも使うとか言って,1378.44,3.84
ましたいい投手だって,1380.9,3.0
すぐ使えると思います」って言ってたので,1382.28,2.94
期待します,1383.9,3.5
頑張ってください,1385.22,2.18
育成1巡目野口恭介選手,1387.86,4.22
育成は大卒だね今度はね,1394.34,4.74
一人一人です,1396.58,5.32
映像がないこの選手だけほんといくら探し,1399.08,4.02
たんですけど,1401.9,4.74
映像がちょっと見つからなくてですねでも,1403.1,6.72
右投げ右打ち外野手がはい,1406.64,5.159
やっぱり何かあったんだよ,1409.82,3.18
背が高いよ,1411.799,3.841
体は十分の180CM88キロでそうです,1413.0,5.58
ねだからやっぱりポテンシャルで買って,1415.64,4.44
撮ってるわけでタイガースのこのドラフト,1418.58,3.9
パーンとほとんど180CMオーバーそう,1420.08,6.06
ですね身長もいわゆる高身長が選手が多い,1422.48,6.0
ですよねやっぱり5ツールプレーヤー,1426.14,4.56
みたいなそういう選手がいいからあの映像,1428.48,3.36
はないけど,1430.7,2.28
すごく,1431.84,5.339
いい選手なんじゃないかなまあでも,1432.98,6.3
ドラフトでね育成選手って話がばあまり,1437.179,4.081
取らないんだけどもそれはやっぱり,1439.28,4.74
結構育成からしないから上がる確率も高い,1441.26,4.38
んでいいチームに入ったんじゃないかなと,1444.02,3.659
思いますでしかも外野手,1445.64,4.08
メディアが巡るうちっていうところがあり,1447.679,5.88
ますねはいいかがでしたでしょうか,1449.72,4.98
ドラフトの方は,1453.559,4.021
阪神タイガースに関してはねあの,1454.7,5.4
わかる部分もあるし球団のプラン通りに今,1457.58,4.38
進んでるんじゃないかと思います,1460.1,4.199
岡田監督含めて平田ヘッドコーチも2軍艦,1461.96,5.699
とか長くやってきましたそして笑う2軍,1464.299,5.041
カントリーに関しても1軍監督までやった,1467.659,3.961
だけの教えるプロフェッショナルであり,1469.34,3.3
ますから,1471.62,3.72
選手たちもどんどんどんどん入ってきて,1472.64,4.98
学べる機会も多いんじゃないかと思います,1475.34,3.719
僕と球場で,1477.62,3.0
会うことがあると思いますし,1479.059,3.421
グラウンドに出て解説されたら厳しいこと,1480.62,2.88
も言います,1482.48,3.48
仕事なんでねだけど愛情を持って接したい,1483.5,6.72
と思うしまあ良い先輩量も素晴らしく,1485.96,6.92
食事も美味しいし,1490.22,2.66
親御さんも何の心配もなく,1493.52,4.399
入ってきてもらえたらなとこう思います,1495.38,7.7
今回は阪神タイガース編でしたでは,1497.919,5.161
