text,start,duration
ミニマリストすぎますがなんか私が最近ね,124.259,3.18
ミニバリストっていうとなんかみんな,126.119,3.241
なんかねなんかすごいこの人,127.439,3.781
海間違えてないみたいに言われるんだけど,129.36,4.44
信じてます私ミニマムリストあった使った,131.22,3.96
ものは元に,133.8,2.579
戻さないとこういうことになるからねで,135.18,3.84
なんか今回のこの引っ越し系の動画でね,136.379,3.72
ちょろちょろちょろちょろアメリカの,139.02,2.82
引っ越し事情とかおうちの借方とか色々,140.099,2.701
調べてるけど,141.84,2.34
すっごい恐ろしいのがさっきも言ったけど,142.8,3.06
私があと2週間で家を出なきゃいけない,144.18,4.199
じゃんでこの2週間家出る前にねもう内見,145.86,4.86
がスタートするのは次の入居人のために,148.379,5.161
わかるだから私が日本に帰ってる間にこの,150.72,4.56
家大家さんと一緒に内径に人が来るの,153.54,3.839
こっちの荷物が全然あっても来るの日本で,155.28,4.02
はそういうのあるのかななんかまだ人が,157.379,3.481
住んでるのにそこに内見するみたいなだ,159.3,4.2
から次の月が誰もなんか空き家にな,160.86,4.44
るっていうことを防ぐためにやっぱり家賃,163.5,3.42
誰も払わなかったらさソンになっちゃうん,165.3,3.9
だオーナーさんからもしてもだからもう次,166.92,4.5
もすぐもう11月から私が出た後もすぐに,169.2,4.86
人が入るようにこう私がいるうちに内見が,171.42,4.679
始まるのはこの荷物があるんですねでさ,174.06,4.319
こんなさ見てよ内径に来た時にさやっぱり,176.099,4.86
さ家の写真って撮られるわけじゃんこれ見,178.379,3.961
た瞬間にさ,180.959,4.14
晒されると思ってお前食うねさんそこまで,182.34,4.44
好きやんなのでもうギリギリまで急いで,185.099,3.72
いきたいと思いますあ見てこれあー,186.78,3.539
山中くん,188.819,3.42
甘い気分HEY,190.319,3.661
本当に私のジャパニーズソングの中で,192.239,3.301
ドーナツがダントツで1位って言ってから,193.98,3.179
ま1位は絞り出せないぐらい本当に名曲,195.54,3.479
しかないですけどあーマークオンです,197.159,4.141
柔らかく生気分,199.019,4.021
ちゃんがいないのかお前食わないですでね,201.3,3.96
なんかさみんな多分思ってると思うの,203.04,3.839
星っていうのはなんか洋服とかそのまま,205.26,3.72
こうなんていうのそのまま入れてんのその,206.879,4.261
ままだって引っ越しというものはさ普段,208.98,3.839
だったらさ楽しいものじゃないですか,211.14,4.739
やっぱ次の家のことを考えたりだとかこれ,212.819,4.92
かのレモンディスプレイ初めて買うの,215.879,2.821
ライブ行った時なんですね,217.739,3.241
楽しいものじゃないですかだけどすごい,218.7,4.319
憂鬱なんですなんて言ったって次いく家が,220.98,4.619
ないからこの荷物はどこへ行くっていう,223.019,3.661
不安があるので,225.599,2.64
全然なんか荷物詰めるのがワクワクしない,226.68,3.66
んです次の家のこと考えてあこれをもしか,228.239,4.08
したらとかもとかそういうこと考えられる,230.34,3.899
瞬間もないので未知です,232.319,3.621
すごいなんかもう悲しいです,234.239,4.021
はいもう本当に,235.94,4.42
フラッピングですなんかねまた1件ねまた,238.26,3.24
1軒ね,240.36,4.32
落ち申し込んでみたんですよでこれで私何,241.5,4.44
度も皆さんにお話ししてるかもしれないん,244.68,2.699
ですけど私日本でこっちが書いたことが,245.94,3.48
ないので日本でお家を借りるのがどういう,247.379,3.301
システムかっていうのか分かってないん,249.42,3.06
ですけどアメリカっていうのはね,250.68,3.36
クレジットヒストリーっていうのがあるの,252.48,3.479
ねアメリカに住み始めたらクレジット,254.04,3.84
なんかポイントみたいなのを与えられるん,255.959,4.141
ですよ社会で生きていく中で例えば携帯代,257.88,2.88
を,260.1,1.44
ちゃんと,260.76,2.82
払ってるかとか反応してないかとか,261.54,4.26
家賃滞納してないかとかもう全部が紐付い,263.58,3.839
てるので社会のクレジットカードもそうだ,265.8,3.72
しなんかローン組んだらそうだしもう全部,267.419,3.961
がそのクレジットヒストリーっていう,269.52,3.78
だいたいね700,271.38,4.68
点以上とか730以上ぐらいが普通でい,273.3,4.08
いっていう感じなんだけど800ぐらいと,276.06,3.3
もうあなた本当にすごいですねっていう,277.38,3.0
感じのぐらいで,279.36,2.16
600とかだったら,280.38,2.64
すごい信用ないねこの人大変ばっかりし,281.52,3.72
てるみたいな感じでその番号ベースでね,283.02,4.26
決まるアメリカって家借りるのもう何を,285.24,3.78
買うのにもでもちろん,287.28,4.62
家を借りるのにそのクレジットの番号を,289.02,5.22
提出するんだけどこのクレジットもねこの,291.9,4.56
クレジットヒストリーっていうシステムが,294.24,5.7
本当にね私も今でもわからないもう詳しく,296.46,5.4
わからないしマイルスでもたまになんか,299.94,3.9
質問してもいや僕もなんかこれなんでこう,301.86,3.48
なんだろうねっていうぐらい,303.84,3.72
すごいややこしいの例えば自分の,305.34,4.2
クレジットヒストリーが何ポイントなん,307.56,3.72
だろう今何ポイントなんだろうって確認し,309.54,4.2
たいじゃん自分のは通帳に入ってるさ口座,311.28,4.5
の残高を確認するみたいな感じで,313.74,3.72
果たして最近クレジットのポイント何,315.78,2.94
ポイントなんだろうと思って調べるじゃん,317.46,3.48
でそれ自分でクレジットチェックするその,318.72,4.44
自分のクレジットスコアをランする,320.94,3.479
チェックするってなると,323.16,3.06
チェックしたら自分のクレジットのスコア,324.419,3.421
が下がるのなんでかわかんないけど自分が,326.22,3.24
今どれぐらいポイントがあるんだろうって,327.84,3.24
いうのを調べるだけで,329.46,3.36
下がります」って下がるのだからそんなに,331.08,4.44
高頻度で自分が今何ポイントかなどれ,332.82,3.96
ぐらい維持してるのかなっていうのも確認,335.52,3.72
できないので謎じゃない私はそんなこと,336.78,3.9
言っても申し訳ないんですけどまあ,339.24,2.64
当たり前ですけど,340.68,3.78
申し訳ないけど今までねアメリカに,341.88,4.8
引っ越してから強調し始めてからその,344.46,3.48
ヒストリーというのを築き始めたんだけど,346.68,3.54
このシステムが全然わからなくてねもう,347.94,3.479
ずっとずっとねクレジットヒストリーが,350.22,3.18
ない状態で家が借りれないっていう感じで,351.419,3.541
すごい大変なことが色々あったんだけど,353.4,3.9
全部ねもちろんオンタイム払ってるから,354.96,4.739
基本的にすごいアゲな数字を叩きまくって,357.3,4.26
たのずっと叩きまくってたのね最近,359.699,3.901
今さっき言ったなんかもう1個いい絵が,361.56,4.199
あったから人にアプライをしたのねお願い,363.6,3.96
します」って言ってこう出したの,365.759,4.38
提出したので入居届みたいなのを審査をで,367.56,4.979
審査をする時にもクレジットの,370.139,3.78
チェックが下がるのだからいろんなところ,372.539,3.961
に一気に入居届が出せない出せば出すほど,373.919,4.5
自分のクレジットを向こうの管理会社の人,376.5,3.84
が奇妙なクレジットカード調べる,378.419,3.301
クレジットヒストリー調べますスタン,380.34,2.88
ポイントか調べます」ってなったらそれが,381.72,3.0
調べるってことだか下がっちゃうなんか,383.22,3.18
よくわかんないでしょでだからそんなに,384.72,4.199
いろんなところにできないのねで私はそれ,386.4,4.68
を知らなかった知らなかったから何個か前,388.919,4.021
の動画で私家を買えます」ってあった,391.08,4.619
じゃんで家を買うって妹に入ってた時に,392.94,4.92
銀行とかに行って自分がいくらぐらい,395.699,3.84
ローンを借りれるのかっていうのを調べて,397.86,3.839
もらったのねでもちろんそういうさ金融系,399.539,3.6
のことじゃんだからローンを借りるとか,401.699,3.0
なんかそういう感じになってきたら,403.139,3.661
もちろんこの人が本当に信用があるの,404.699,4.381
かっていうのベースで話が始まるから,406.8,4.2
クレジットのチェックをされるわけねで私,409.08,3.36
はそれを知らなくて,411.0,3.3
クレジットのチェックされる=クレジット,412.44,3.96
の自分のポイント数が下がる1回やられる,414.3,3.959
たびにやられるたびに私はそれを知らなく,416.4,4.739
て何個かやっちゃったのだからこんなに,418.259,4.681
下がったことがないっていうぐらい今,421.139,3.481
クレジットもスコア下がってたんだよね,422.94,4.62
この今の家に今最近見つけた家にアプライ,424.62,4.26
した時にその,427.56,2.639
ブローカーさんていうかその仲介に入っ,428.88,3.36
てる人からなんでこんなにクレジットの,430.199,4.081
貧乏が低いんですかって言われてえっ私,432.24,4.14
いつも揚げの数字キープしてるのになんで,434.28,3.419
低いんだろうと思ってもう調べてなかった,436.38,3.3
からその人の発言を受けて初めて自分が今,437.699,4.141
何ポイントというのを知っておった負けた,439.68,5.28
わけよお前食うんだよでそれで調べたら私,441.84,5.52
がその家を買うっていうのを決めてた時に,444.96,4.62
なんかいろんなところをこうやって回って,447.36,3.959
たからそれで下がったんじゃないかみたい,449.58,3.959
ななんか家賃とかも全部払ってるのに,451.319,3.841
すごい謎ですねなんでこんなに1ヶ月で,453.539,3.0
一気に下がってるんですかねって言われて,455.16,3.36
で僕も正直わかんないんですけどなんか,456.539,4.141
それぐらいしかも思い当たるのがないです,458.52,3.42
」って出て,460.68,3.06
チームに変わってすごいそのクレジット,461.94,3.96
ヒストリーによってもう全部が決まっ,463.74,3.959
ちゃうわけなのよ,465.9,3.72
本当になんかねそのクレジットヒトリーっ,467.699,4.44
ていうのがすごいもう多分ここまででも,469.62,3.66
みんなの中で,472.139,2.581
すごいなんかややこしいというか難しいな,473.28,3.96
と思うなんかアイデアが頭の中でちょっと,474.72,3.599
入ってきたと思うんだけどピクミンみたい,477.24,3.179
な感じでだけどもっとなんかややこしいの,478.319,4.141
が例えばなんかうちもアメリカ引っ越した,480.419,5.28
時にもちろん全然クレジットがないから,482.46,5.639
積み始めたばっかりだからだからそれを,485.699,3.9
ポイントを貯めるというか自分の,488.099,3.361
クレジットヒットにお金を使ってちゃんと,489.599,3.841
管理してるって今回はヒストリーを築いて,491.46,3.84
いかなきゃいけなかったのねでその気づき,493.44,4.199
方が私知らなくてなんか家とかを借りてれ,495.3,3.72
ばそれでなんかオンタイムで払ってれば,497.639,3.96
なるのかなと思ったらクレジットカードを,499.02,3.78
使わなきゃいけないんだってクレジット,501.599,3.361
カードを使ってそのクレジットカードを,502.8,3.54
返事してクレジットカードを使って,504.96,2.94
返してクレジットカードを使って返してっ,506.34,2.759
ていうのが一番,507.9,2.88
ポイントがこうやって気づかれる大きな,509.099,3.481
なんかハッテン場というか気づきの場って,510.78,3.3
いうか日本語が本当終わってるんだけど,512.58,3.72
なんかきっかけになるんだってでそれを,514.08,4.079
知らなくてクレジットヒストリーをゲット,516.3,4.919
してから数年経った時に私こんなに家借り,518.159,4.861
て携帯代もやってwi-fiもやってって,521.219,3.18
だって全然なんか,523.02,3.42
上がんないと思ってで銀行で聞いたらあ,524.399,3.181
クレジットカード持ってますかって,526.44,2.64
アメリカでって言われて持ってないですよ,527.58,3.96
あクレジットカード使わないと全然ダメだ,529.08,4.379
よって言われてえーっともう知らない,531.54,2.82
そんなの,533.459,2.641
調べてない自分の悪いんだけどそこから,534.36,3.86
なんか普通に学んで,536.1,5.04
カードとか使い始めたんだけどで前ですね,538.22,4.42
言われてもっとややこしいと思ったのが,541.14,2.94
ごめんねクレジットヒストリーの話が長く,542.64,2.819
てほんとクレジットヒストリーがないとね,544.08,3.96
もう何もできないねなんか毎日に言われて,545.459,4.44
超ややこしいなこれと思ったのがなんか,548.04,4.32
例えばクレジットカード今月の使っさんが,549.899,4.081
30万円するじゃんでなんかよくわかん,552.36,3.72
ないけどなんかアメリカって日本もそうか,553.98,3.12
もしれないけれど,556.08,2.699
支払日が来たとするじゃんしたら自分で,557.1,3.84
選択できるのいくら払うか30万そのまま,558.779,4.141
払うことができるしそのうちの10万円と,560.94,4.019
か20万円と払うこともできるので選べる,562.92,4.32
の色々自分の支払日の前に払えたりとか,564.959,5.461
するのあのー,567.24,3.18
先月も使った分が30万円で30万請求し,571.56,4.26
て一気に30万払ったいけないとか色々,573.779,3.541
ルールがあるなんかクレジットカードは,575.82,3.72
例えば上限まで使ってはいけない上限が,577.32,3.9
例えば50万円だとしたら,579.54,3.479
毎月50万ギリギリだとあこの人は,581.22,3.179
クレジットカードに対応取りすぎてて生き,583.019,3.0
ているっていうのでクレジットスコアが,584.399,3.361
下がったりだとかなんかそのなんか何,586.019,4.021
パーセントとかその曖昧なところを,587.76,4.5
上限のねとか使ったりだとか,590.04,3.84
余裕感とか見せなきゃいけないもうよく,592.26,3.18
わかんないほんと難しいのこれ,593.88,3.42
ほんと難しいのよくわかんないの本当に,595.44,2.7
調べて,597.3,2.7
ググってお願いもう私わかんないのもまあ,598.14,4.199
でもね毎日日々勉強ですから本当に演説し,600.0,4.26
てるだけでも汗かいちゃったよ私見ても,602.339,3.841
バンガーズが出てるから多分もうすぐ,604.26,5.519
10円経つんだよねやばくない私の高校,606.18,5.219
時代は支えてアルバムよこれはこれはね私,609.779,4.081
が誰かを吹っ飛ばしたい時にきっと僕が,611.399,5.521
好きなこのアルバムは,613.86,4.32
メイキングアップエンドベガスとかって,616.92,3.66
もう本当に最近ねケーキ昔のままパック,618.18,5.52
聞いてます私,620.58,3.12
正直なこと言うとこんなに自分の引っ越し,623.82,3.36
が時間がかかるというか大変だと思わ,625.5,3.779
なかった思わなかった本当に舐めてたマジ,627.18,4.86
でこれミッキーがペーパーマガジンなん,629.279,5.601
ですけどこれはもう本当に大好きです,632.04,6.54
私ね知ってるの私のこと私って結構どうで,634.88,5.38
もいいやっていう精神があるから,638.58,4.379
結構なんかもうさすがにさ8月から探し,640.26,5.46
始めてさもう10月さあ中旬とかケツ,642.959,4.861
近づいててさここまで決まんねってさそれ,645.72,5.42
をどうでもいいやって思うわけじゃん,647.82,3.32
心配だったっていうのは私はね自分知っ,651.48,4.62
てるのなんかどうにかなるって私たち人生,653.64,3.84
全部そういう風になってきてるから,656.1,3.419
ギリギリで私いつも本当に何回これ勝てる,657.48,4.08
んだからさギリギリでいつも生きていたい,659.519,4.681
からなのねだから最後の最後で決まるか,661.56,5.64
もしそれで決まらなかったらそれもそれっ,664.2,5.04
て言うことで全部ニューヨークにある荷物,667.2,3.66
をテナント募集っていうかなんての,669.24,3.539
ストレージみたいなとこに全部預けて,670.86,3.539
世界中とか旅しちゃおうかなとかっても,672.779,3.661
思い始めちゃうぐらい本当にね,674.399,4.38
可愛い子に旅させすぎたからいい加減に,676.44,4.68
本当にどんどん可愛くなっちゃうよ,678.779,3.661
みんなに謝らなきゃいけないというか,681.12,4.08
なんか伝えたいことがあって1つなんかさ,682.44,5.04
最近さSNSの更新率がすごい低いじゃん,685.2,5.4
それはねもう本当にねこの体験ね今話した,687.48,4.56
ことと矛盾するかもしれないんですけれど,690.6,3.66
もすごいなともうストレスが溜まってて家,692.04,5.16
のことでもうどうしてみたいな感じで,694.26,4.019
落ちちゃった,697.2,3.56
ごめんねー,698.279,2.481
今から内径に行く家はめっちゃバカ上げな,723.079,5.921
のね私はもうそろそろちょっと内見とその,726.54,4.5
まま荷物持って空港に行って日本に行か,729.0,3.24
なきゃいけないので日本でお会いし,731.04,3.239
ましょうやばい私,732.24,4.08
次からもうやばい今ちょっとその発言して,734.279,4.141
てすごい思ったんだけど次これ,736.32,4.079
東京からニューヨークに来た時はもう,738.42,6.02
引っ越しする数日前とかね家ないんだよ,740.399,4.041
もう私誰なの本当にかアトリッチ本当に,744.6,5.88
可愛い子に食べさせすぎだからってね,748.14,5.16
頑張ろうどうにかなるからありがとう,750.48,3.52
ございました,753.3,1.11
[拍手],754.0,6.669
[音楽],754.41,6.259
