textDisplay,textOriginal,authorDisplayName,likeCount,publishedAt,updatedAt
みんな素敵。そしてとて美味しそうに食べてくれる。とてもイイね,みんな素敵。そしてとて美味しそうに食べてくれる。とてもイイね,N Taka,6,2022-10-25T15:58:03Z,2022-10-25T15:58:03Z
全部食べてみたい！😋😆,全部食べてみたい！😋😆,Gaijin Couple 外人カップル,21,2022-10-25T12:33:55Z,2022-10-25T12:34:45Z
やっぱりお寿司🍣は最高です。本当幸せにしてくれます。😋,"やっぱりお寿司🍣は最高です。
本当幸せにしてくれます。😋",Michan K,11,2022-10-25T14:07:49Z,2022-10-25T14:07:49Z
ほんとに嬉しいですね！美味しく食べてくれて,ほんとに嬉しいですね！美味しく食べてくれて,kimiotazunete,4,2022-10-25T17:13:12Z,2022-10-25T17:13:12Z
毎回楽しみに観てます(^_-)-☆本当の日本食を体験してもらっての反応が良いですね～今回は寿司ですが、醤油のつけ方などの食べ方を教えたらもっといいかも？　今後も楽しみにしています。,"毎回楽しみに観てます(^_-)-☆本当の日本食を体験してもらっての反応が良いですね～
今回は寿司ですが、醤油のつけ方などの食べ方を教えたらもっといいかも？　今後も楽しみにしています。",いまいっち,37,2022-10-25T15:17:06Z,2022-10-25T15:17:06Z
来日まもない人とそろそろ精進料理に行って欲しい,来日まもない人とそろそろ精進料理に行って欲しい,弘泰,3,2022-10-25T14:58:10Z,2022-10-25T14:58:10Z
ネタに醤油をつけた方が、シャリの味も感じながら食べられて更に美味しく頂けますよ。とは言え寿司を箸で持ち上げた後で逆さにするのは少し難しいので、持ち上げる前に寿司を90度倒して横にしてから持ち上げるとやり易くなります。殆ど回転寿司しか食べたことのない私が言うのはおこがましいのですが。,"ネタに醤油をつけた方が、シャリの味も感じながら食べられて更に美味しく頂けますよ。
とは言え寿司を箸で持ち上げた後で逆さにするのは少し難しいので、持ち上げる前に寿司を90度倒して横にしてから持ち上げるとやり易くなります。
殆ど回転寿司しか食べたことのない私が言うのはおこがましいのですが。",焼き鮭,14,2022-10-25T14:47:53Z,2022-10-25T14:47:53Z
一時間で３万人視聴😱大人気ですね💖自分も良いお寿司食べた気分です❗,一時間で３万人視聴😱大人気ですね💖自分も良いお寿司食べた気分です❗,ひげじじい,7,2022-10-25T14:34:21Z,2022-10-25T14:34:21Z
いつも楽しませてもらっています。日本の果物は海外と違うので、今度美味しい果物も食べさせてあげてください❤,"いつも楽しませてもらっています。
日本の果物は海外と違うので、今度美味しい果物も食べさせてあげてください❤",Youko,0,2022-10-26T12:45:43Z,2022-10-26T12:45:43Z
まだ「回転寿司🍣」が市中に出店してぃなかった頃、一般的では無かった「寿司ネタのサーモン」を食べた時は日本人の私でも、外国人が初めて食べた「🍣お寿司」と同じ様な反応をしたのを今でも覚えています〜🍣👈😮,まだ「回転寿司🍣」が市中に出店してぃなかった頃、一般的では無かった「寿司ネタのサーモン」を食べた時は日本人の私でも、外国人が初めて食べた「🍣お寿司」と同じ様な反応をしたのを今でも覚えています〜🍣👈😮,Yoshinori Yamashita,10,2022-10-25T12:57:41Z,2022-10-25T13:09:41Z
また美人と食事してる〜。でも美味しそうに食べてくれますね、食レポも上手で見ていて楽しかったです。,また美人と食事してる〜。でも美味しそうに食べてくれますね、食レポも上手で見ていて楽しかったです。,ケンケン,1,2022-10-25T22:25:56Z,2022-10-25T22:25:56Z
皆さん美味しそうに食べているのを見ると、幸せをもらいますね。ただ醤油をご飯につけると、寿司が醤油の味になってしまうので、ネタにつけるように、教えてあげて下さい！もっと日本食を好きになってもらえると思いますよ!,皆さん美味しそうに食べているのを見ると、幸せをもらいますね。ただ醤油をご飯につけると、寿司が醤油の味になってしまうので、ネタにつけるように、教えてあげて下さい！もっと日本食を好きになってもらえると思いますよ!,Hirozero 1,54,2022-10-25T16:37:20Z,2022-10-25T16:37:20Z
ネタの方に醤油を付ける食べ方も、教えてあげて欲しい～。もっと寿司が美味しくなるかも😆,"ネタの方に醤油を付ける食べ方も、教えてあげて欲しい～。
もっと寿司が美味しくなるかも😆",かしん,51,2022-10-25T13:04:49Z,2022-10-25T13:04:49Z
喜んでくれたらもうそれだけで嬉しい,喜んでくれたらもうそれだけで嬉しい,shisyamo pan,6,2022-10-25T13:54:36Z,2022-10-25T13:54:36Z
ケイティさんの良識は友人と共有し楽しさが倍増。視聴する側も嬉しい気持ちになりました。,ケイティさんの良識は友人と共有し楽しさが倍増。視聴する側も嬉しい気持ちになりました。,mutsi yo,0,2022-10-27T01:21:03Z,2022-10-27T01:21:03Z
いつも観てます　この三人またお願いします,いつも観てます　この三人またお願いします,あべりょう,8,2022-10-25T13:18:06Z,2022-10-25T13:18:06Z
14:32こぼした醤油を見せないように皿で隠したの素敵,"14:32
こぼした醤油を見せないように皿で隠したの素敵",YENYEN,51,2022-10-25T13:03:31Z,2022-10-25T13:03:31Z
東京の寿司屋では難しいかもですが、北海道小樽の寿司屋で食べられる鮭児はサーモンとしては最も美味しいと思います。,東京の寿司屋では難しいかもですが、北海道小樽の寿司屋で食べられる鮭児はサーモンとしては最も美味しいと思います。,mikio mori,1,2022-10-27T00:14:36Z,2022-10-27T00:14:36Z
皆さんが美味しい美味しいと言いながら食べている姿見ると、凄い幸せな気持ちになります。日本を好きで来日してくれた事、とても嬉しいです。日本に居る期間は沢山日本文化や日本の歴史に触れて下さいね。沢山の思い出を作ってくれたら幸いです。それと箸の使い方上手だし、所作が日本人の女性の様で、全く違和感がありませんね。街が静かな話やコンビニ店員の話、僕も同感しました。アメリカに5回、カナダに1回行きましたが、クラクションの音が激しかったり、車の運転が荒いなと感じました。コンビニやお店の店員も仕事中に携帯操作したり、言葉が通じなかったり支払いにモタモタすると、ため息をついたり嫌な顔された事が多々ありました。でも文化の違いや育った環境も違うので不快には感じませんでしたよ。,"皆さんが美味しい美味しいと言いながら食べている姿見ると、凄い幸せな気持ちになります。
日本を好きで来日してくれた事、とても嬉しいです。日本に居る期間は沢山日本文化や日本の歴史に触れて下さいね。沢山の思い出を作ってくれたら幸いです。
それと箸の使い方上手だし、所作が日本人の女性の様で、全く違和感がありませんね。
街が静かな話やコンビニ店員の話、僕も同感しました。アメリカに5回、カナダに1回行きましたが、クラクションの音が激しかったり、車の運転が荒いなと感じました。コンビニやお店の店員も仕事中に携帯操作したり、言葉が通じなかったり支払いにモタモタすると、ため息をついたり嫌な顔された事が多々ありました。でも文化の違いや育った環境も違うので不快には感じませんでしたよ。",toffy,0,2022-10-26T11:18:14Z,2022-10-26T11:18:14Z
シアトルに近いカナダのバンクーバーで食べた日本人がやってる寿司屋のサーモンが私にとって人生一番のサーモンで、あの記憶を超えることはまだない…,シアトルに近いカナダのバンクーバーで食べた日本人がやってる寿司屋のサーモンが私にとって人生一番のサーモンで、あの記憶を超えることはまだない…,maplefreak64,4,2022-10-25T17:05:03Z,2022-10-25T17:05:03Z
こんばんは。今日も美味しい物をみんなで食べて、笑顔が弾け会話が弾みましたね！本当に幸せな時間と気持ちをプレゼント出来たのではないでしょうか！,"こんばんは。
今日も美味しい物をみんなで食べて、笑顔が弾け会話が弾みましたね！
本当に幸せな時間と気持ちをプレゼント出来たのではないでしょうか！",kよっしー,3,2022-10-25T14:26:49Z,2022-10-25T14:26:49Z
何時も楽しい動画を有難う。指摘している人もいるけれど、醤油をシャリではなく、ネタに漬ける方法も教えてあげれば良いのに！次回も期待しています。,"何時も楽しい動画を有難う。

指摘している人もいるけれど、醤油をシャリではなく、ネタに漬ける方法も教えてあげれば良いのに！

次回も期待しています。",Tatehiko Oka,14,2022-10-25T16:07:53Z,2022-10-25T16:07:53Z
寿司を食べて口を手で隠す日本人の癖だと思っていたけど寿司食べるとみんなするよね笑あー寿司食いてー,"寿司を食べて口を手で隠す
日本人の癖だと思っていたけど寿司食べるとみんなするよね笑
あー寿司食いてー",マーシン,2,2022-10-25T16:05:28Z,2022-10-25T16:05:28Z
アメリカの寿司と違うって当たり前のことに驚愕して楽しんでいるならそれでいいと思います。,アメリカの寿司と違うって当たり前のことに驚愕して楽しんでいるならそれでいいと思います。,PAMONA,1,2022-10-25T15:45:26Z,2022-10-25T15:45:26Z
寿司回はマグロのシーンで「どうよ！？」って、気分が上がる,寿司回はマグロのシーンで「どうよ！？」って、気分が上がる,永江純,3,2022-10-25T17:21:05Z,2022-10-25T17:21:05Z
美味しいと感じるものは自然な笑みがでるよね（自分もそうですがｗ,美味しいと感じるものは自然な笑みがでるよね（自分もそうですがｗ,ken i,7,2022-10-25T13:05:08Z,2022-10-25T13:05:08Z
言葉でしっかりと表現するのは、いつ見ても感心します。😍😍🥰,言葉でしっかりと表現するのは、いつ見ても感心します。😍😍🥰,緑雨斎藤,0,2022-10-27T07:43:07Z,2022-10-27T07:43:07Z
外国人が日本の細工寿司とか見たらビックリして感動するだろうね。,外国人が日本の細工寿司とか見たらビックリして感動するだろうね。,新馬の王,0,2022-10-25T15:53:00Z,2022-10-25T15:53:00Z
日本に生まれてよかったと心から思う,日本に生まれてよかったと心から思う,Genos,0,2022-10-26T02:59:59Z,2022-10-26T02:59:59Z
寿司の米に醤油つけて欲しく無いけど、笑顔だから良っか( ˊ̱˂˃ˋ̱ ),寿司の米に醤油つけて欲しく無いけど、笑顔だから良っか( ˊ̱˂˃ˋ̱ ),かいしんげきチャンネル,1,2022-10-25T16:21:13Z,2022-10-25T16:21:13Z
日本に来て、本場の寿司の美味しさを知りましたよね。次は寿司の食べ方を知って欲しいです。知ると寿司が数段美味しくなるのに、勿体無いです。,日本に来て、本場の寿司の美味しさを知りましたよね。次は寿司の食べ方を知って欲しいです。知ると寿司が数段美味しくなるのに、勿体無いです。,灯台訪問家,0,2022-10-26T10:47:14Z,2022-10-26T10:47:14Z
日本に初めて来る人には鰹の刺身と枝豆と梅酒が好評なようですね　今回の御三方も上品で礼儀のある方達だったようで　日本に来るほとんどの白人の方は礼儀を重んじる方が多いような気がしますね　なんでだろうか,"日本に初めて来る人には鰹の刺身と枝豆と梅酒が好評なようですね　今回の御三方も上品で礼儀のある方達だったようで　
日本に来るほとんどの白人の方は礼儀を重んじる方が多いような気がしますね　なんでだろうか",l,1,2022-10-25T20:51:26Z,2022-10-25T20:51:26Z
みんな箸の持ち方が丁寧で日本好きなんだなぁって思った,みんな箸の持ち方が丁寧で日本好きなんだなぁって思った,nekohikinobasu,1,2022-10-26T17:46:24Z,2022-10-26T17:46:24Z
3人ともめっちゃ良い人だしコメントが素晴らしい,3人ともめっちゃ良い人だしコメントが素晴らしい,遠かりし今,0,2022-10-26T12:48:59Z,2022-10-26T12:48:59Z
ケイティの再出演嬉しい。,ケイティの再出演嬉しい。,50 OVER GAMES,1,2022-10-26T14:51:45Z,2022-10-26T14:51:45Z
少しコロナ前の感じに戻ってきましたね。でもやっぱりコロナの前の雰囲気にならないんだよね。遠慮なく日本をすごさには時間がかかるのかな。,"少しコロナ前の感じに戻ってきましたね。
でもやっぱりコロナの前の雰囲気にならないんだよね。
遠慮なく日本をすごさには時間がかかるのかな。",KENJI INOUE,2,2022-10-25T12:58:59Z,2022-10-25T12:58:59Z
3人とも綺麗だな❣️,3人とも綺麗だな❣️,S. Jack,21,2022-10-25T12:48:33Z,2022-10-25T12:48:33Z
いつも楽しい動画をありがとうございます(^-^)本来のマナーとは違いますが、箸に慣れていない外国人の方には…寿司を横に倒して箸で持ち上げて、なるべくタネの方を醤油につけるように教えてあげると良いと思います。箸使いの下手な方ですとシャリが醤油を吸ってしまいますし、柔らか目に握られた寿司だと醤油につけるとシャリが解れてしまうからです。一番いいのは手で掴んで同じように食べる事ですが。,"いつも楽しい動画をありがとうございます(^-^)
本来のマナーとは違いますが、箸に慣れていない外国人の方には…
寿司を横に倒して箸で持ち上げて、なるべくタネの方を醤油につけるように教えてあげると良いと思います。
箸使いの下手な方ですとシャリが醤油を吸ってしまいますし、柔らか目に握られた寿司だと醤油につけるとシャリが解れてしまうからです。
一番いいのは手で掴んで同じように食べる事ですが。",inline four,31,2022-10-25T12:46:20Z,2022-10-25T12:52:41Z
お箸の使い方滅茶苦茶うまいやん、、、普段から和食食べてはるねぇ,お箸の使い方滅茶苦茶うまいやん、、、普段から和食食べてはるねぇ,田の字,3,2022-10-25T13:57:41Z,2022-10-25T13:57:41Z
外国の「なんちゃって寿司」の印象を　本場の寿司で「ぶっこわーす！」ｗ,外国の「なんちゃって寿司」の印象を　本場の寿司で「ぶっこわーす！」ｗ,PM 5,2,2022-10-25T15:07:36Z,2022-10-25T15:07:36Z
お店の名前知りたいな・・・行ってみたい,お店の名前知りたいな・・・行ってみたい,I Y I,8,2022-10-25T12:54:58Z,2022-10-25T12:54:58Z
安い日本食食べて嫌いになる人多そうだからこういう良い店で食べて欲しい。,安い日本食食べて嫌いになる人多そうだからこういう良い店で食べて欲しい。,窓際のトッポちゃん,0,2022-10-26T15:08:54Z,2022-10-26T15:08:54Z
ケイティは笑った時に手で口を隠そうとするところなんか日本人みたいだよね。こういうところの寿司を食べちゃうと、回転寿司には行きづらくなるかも？,ケイティは笑った時に手で口を隠そうとするところなんか日本人みたいだよね。こういうところの寿司を食べちゃうと、回転寿司には行きづらくなるかも？,adjust_fit_007,0,2022-10-26T06:32:27Z,2022-10-26T06:32:27Z
UW Seattleに通ってたのかなぁ私も住んでました！可愛い女の子達が歌舞伎町にいたのがちょっと心配😅日本の本物のお寿司を知ってもらえて嬉しいです😊,"UW Seattleに通ってたのかなぁ
私も住んでました！
可愛い女の子達が歌舞伎町にいたのがちょっと心配😅
日本の本物のお寿司を知ってもらえて嬉しいです😊",らっこさん,0,2022-10-26T10:21:32Z,2022-10-26T10:21:32Z
こんな美女達と食事して凄く羨ましい限りです。^_^ 特にケイティちゃんがタイプでした😅,こんな美女達と食事して凄く羨ましい限りです。^_^ 特にケイティちゃんがタイプでした😅,渡部越中守,0,2022-10-25T23:33:48Z,2022-10-25T23:33:48Z
日本の懐石料理ならかなり極上グルメ。,日本の懐石料理ならかなり極上グルメ。,嘉史,1,2022-10-25T13:03:12Z,2022-10-25T13:03:12Z
お行儀の良いお上品な女子達でしたね。お醤油はネタにつけるよう教えてあげるといいと思います。逆になるので難しいかなhahaha,お行儀の良いお上品な女子達でしたね。お醤油はネタにつけるよう教えてあげるといいと思います。逆になるので難しいかなhahaha,yuki0065,5,2022-10-25T14:13:13Z,2022-10-25T14:13:13Z
ケイティが日本人にしか見えない。😊似た感じの女の子、いますよね⁉︎会話の仕方もそう。なんか嬉しい〜。,"ケイティが日本人にしか見えない。😊
似た感じの女の子、いますよね⁉︎
会話の仕方もそう。
なんか嬉しい〜。",星 おこめ,1,2022-10-25T15:42:33Z,2022-10-25T15:42:33Z
美味しいと、言っていただければなんか、嬉しいですね。（＾▽＾笑）,"美味しいと、言っていただければ
なんか、嬉しいですね。（＾▽＾笑）",イマヤイチ,1,2022-10-25T14:03:40Z,2022-10-25T14:03:40Z
「小鉢は手で持ってもよい」と伝えた方がよかったかもです。,「小鉢は手で持ってもよい」と伝えた方がよかったかもです。,ジアシジアシ,2,2022-10-25T19:36:40Z,2022-10-25T19:36:40Z
器を持って食べてもいいとか、自分で食べやすいように器の位置を動かしていいと教えてあげてください。いつも、お寿司の醤油皿や、天ぷらの天つゆ、浸して遠くから口へ運ぶのが気になります。女性が美しく食べられるようなアドバイスはしてあげて欲しいな。後は、お醤油は少しの方がいいよ、もね。外人さんはお寿司にたっぷりお醤油を付けるから、食後の後味が醤油の味というのは残念。寝るまで喉が渇くだろうな。せっかくいい店に招待してあげてるのだから、もっと美味しく、もっと美しく食べてもらうといいな。,"器を持って食べてもいいとか、自分で食べやすいように器の位置を動かしていいと教えてあげてください。
いつも、お寿司の醤油皿や、天ぷらの天つゆ、浸して遠くから口へ運ぶのが気になります。
女性が美しく食べられるようなアドバイスはしてあげて欲しいな。
後は、お醤油は少しの方がいいよ、もね。
外人さんはお寿司にたっぷりお醤油を付けるから、食後の後味が醤油の味というのは残念。
寝るまで喉が渇くだろうな。
せっかくいい店に招待してあげてるのだから、もっと美味しく、もっと美しく食べてもらうといいな。",myumyu 1020,8,2022-10-25T15:02:42Z,2022-10-25T15:02:42Z
いつも動画ありがとうございます😊日本の寿司屋をいきなりダイスケさん連れて行くとこやと舌が肥えちゃいますね😆美女ばかりやし👍動画が3年前みたいになって来て嬉しいです❣️居酒屋、焼肉とかも見たいですね😄,"いつも動画ありがとうございます😊
日本の寿司屋をいきなりダイスケさん連れて行くとこやと舌が肥えちゃいますね😆美女ばかりやし👍
動画が3年前みたいになって来て嬉しいです❣️居酒屋、焼肉とかも見たいですね😄",masahiro,10,2022-10-25T13:05:43Z,2022-10-25T13:05:43Z
お寿司が美味しい上に飲み放題っていいですね😄,お寿司が美味しい上に飲み放題っていいですね😄,hotaru819,1,2022-10-25T19:55:39Z,2022-10-25T19:55:39Z
アメリカ人だけど、かしましい…って表現をしたくなる楽しい３人組😆💦,アメリカ人だけど、かしましい…って表現をしたくなる楽しい３人組😆💦,GGヒロ,19,2022-10-25T12:39:55Z,2022-10-25T12:39:55Z
ダイスケ君同じ千葉県人として応援してるよ👍️訪日外国人多くなってるからドンドン紹介してあげて！,"ダイスケ君同じ千葉県人として応援してるよ👍️
訪日外国人多くなってるからドンドン紹介してあげて！",高ちゃん,4,2022-10-25T14:16:08Z,2022-10-25T14:16:08Z
いま自分もダイレックスで買った握り寿司　10貫(半額)を食べてますがまあ味はいいけどそちらの寿司🍣とは全然違うか。皆で笑顔で美味しく食べて喜んで満足しながら食べる。お寿司人気ですね。さて自分も動画見ながら寿司🍣食べるかwww,"いま自分もダイレックスで買った握り寿司　10貫(半額)を食べてますが
まあ味はいいけどそちらの寿司🍣とは全然違うか。皆で笑顔で美味しく食べて喜んで満足しながら食べる。
お寿司人気ですね。
さて自分も動画見ながら寿司🍣食べるかwww",M. O,8,2022-10-25T12:37:42Z,2022-10-25T12:37:42Z
政治的に青赤と分かれる州出身者が親友でいるのはとても貴重ですね。笑いから分かる様に、これまで侃侃諤諤あったことでしょう笑とても素晴らしい関係です。,"政治的に青赤と分かれる州出身者が親友でいるのはとても貴重ですね。
笑いから分かる様に、これまで侃侃諤諤あったことでしょう笑
とても素晴らしい関係です。",moz moz,0,2022-10-26T07:13:53Z,2022-10-26T07:13:53Z
やっぱ穴子は人気だね🙂スペインでウナギの稚魚しか食べないって聞いて驚いたね。ウナギの蒲焼きすすめたら美味しくてびっくりしてた。穴子も知らない人はみんな食べたら鉄板なんじゃないかな。,やっぱ穴子は人気だね🙂スペインでウナギの稚魚しか食べないって聞いて驚いたね。ウナギの蒲焼きすすめたら美味しくてびっくりしてた。穴子も知らない人はみんな食べたら鉄板なんじゃないかな。,グラム,1,2022-10-25T14:50:51Z,2022-10-25T14:50:51Z
みんなかわいいのはなぜ？w撮影しとるにしても大人しいとゆうか日本人ぽくてアメリカの印象変わるな〜！,みんなかわいいのはなぜ？w撮影しとるにしても大人しいとゆうか日本人ぽくてアメリカの印象変わるな〜！,赤みそ派,4,2022-10-25T13:35:22Z,2022-10-25T13:35:22Z
日本人しか知らない豆知識も合わせて教えてあげると良いのにな！と思った。例えば、何故生魚と生姜を食べるのか等。,"日本人しか知らない豆知識も合わせて教えてあげると良いのにな！と思った。例えば、何故
生魚と生姜を食べるのか等。",服部ゆり,0,2022-10-27T09:10:33Z,2022-10-27T09:10:33Z
皆かわゆす🙆‍♂️,皆かわゆす🙆‍♂️,正明 阿部,14,2022-10-25T12:32:23Z,2022-10-25T12:32:23Z
いつも楽しく拝見しています。握り寿司にしょうゆをつける時は、ネタにつけることを教えてあげてください。,いつも楽しく拝見しています。握り寿司にしょうゆをつける時は、ネタにつけることを教えてあげてください。,Tatsu Hagi,2,2022-10-26T06:30:15Z,2022-10-26T06:30:15Z
12:15 「この寿司をアメリカで食べたら、めっちゃ高いと思う。笑」日本でも安くはないです(笑),12:15 「この寿司をアメリカで食べたら、めっちゃ高いと思う。笑」日本でも安くはないです(笑),1957 Akash,0,2022-10-27T00:29:15Z,2022-10-27T00:29:15Z
順番に食べるのが面白い。回らないお寿司と出会えて良かったね。陽気な女子会にほうれい線が緩み放しでした。,"順番に食べるのが面白い。回らないお寿司と出会えて良かったね。
陽気な女子会にほうれい線が緩み放しでした。",蓮照,1,2022-10-25T20:37:25Z,2022-10-25T20:37:25Z
シアトルのくら寿司450円😳物価高やっぱり凄いですね。ロボの場合はチップなし？,シアトルのくら寿司450円😳物価高やっぱり凄いですね。ロボの場合はチップなし？,元絵描きの新聞屋,1,2022-10-25T13:55:57Z,2022-10-25T13:55:57Z
箸を上のほう持ってて見た目良いし左手の使い方がすごく品があって、ただ者じゃないっすね,箸を上のほう持ってて見た目良いし左手の使い方がすごく品があって、ただ者じゃないっすね,けろりけ,0,2022-10-26T13:30:21Z,2022-10-26T13:30:21Z
子供と一緒にいつも楽しく拝見させていただいてます😊最初に出て来たおひたしが入ってる器、ふちがかけてておもてなしとしては信じられません。お店大丈夫なんですか⁉️,子供と一緒にいつも楽しく拝見させていただいてます😊最初に出て来たおひたしが入ってる器、ふちがかけてておもてなしとしては信じられません。お店大丈夫なんですか⁉️,滝やっちぃ,8,2022-10-25T12:43:04Z,2022-10-25T12:43:04Z
この3人のリアクションを見ていると、奥の2人は普段から良い物食べているような気がする。日本の文化に触れてほしくて招待しても実際はかなりの食通だとわかると、もてなす側も少し緊張しますよね😅大変ですね,"この3人のリアクションを
見ていると、奥の2人は
普段から良い物食べているような
気がする。

日本の文化に
触れてほしくて招待しても
実際はかなりの食通だと
わかると、もてなす側も
少し緊張しますよね😅
大変ですね",スパイカー,3,2022-10-25T14:11:32Z,2022-10-25T14:11:32Z
University in Seattle ? って事はワシントン州立大学かな？ 25年前くらいに仕事でシアトルに行ったけど、シアトル在住している日本人の同僚に紹介されてI Love Sushiに行ったことがある。シアトルの海鮮は美味しかったです。,"University in Seattle ? って事はワシントン州立大学かな？ 
25年前くらいに仕事でシアトルに行ったけど、シアトル在住している日本人の同僚に紹介されてI Love Sushiに行ったことがある。
シアトルの海鮮は美味しかったです。",Nakayama Naoto,0,2022-10-26T10:31:14Z,2022-10-26T10:39:41Z
ダイスケさんは、ケイティさんを気に入ったんですかね？（笑）いつも外国人好きのクセが、見え隠れしていますね。（笑）,"ダイスケさんは、ケイティさんを気に入ったんですかね？（笑）
いつも外国人好きのクセが、見え隠れしていますね。（笑）",にんげんまめ,13,2022-10-25T12:35:01Z,2022-10-25T12:35:01Z
きっといい寿司屋は予約取れなかったんだろね　残念だ,きっといい寿司屋は予約取れなかったんだろね　残念だ,とらきち,2,2022-10-25T16:49:15Z,2022-10-25T16:49:15Z
シャリに醤油をつけるのは、と思ったが　まあ　おいしければ　良いのかな　と、,シャリに醤油をつけるのは、と思ったが　まあ　おいしければ　良いのかな　と、,的場園芸,9,2022-10-25T13:04:47Z,2022-10-25T13:04:47Z
アメリカ人の中に日本人が一人いるよね。ケイティさんはメッチャ日本人ぽい。,アメリカ人の中に日本人が一人いるよね。ケイティさんはメッチャ日本人ぽい。,ニガッパ,0,2022-10-26T09:51:51Z,2022-10-26T09:51:51Z
本場の寿司食べた貴方は幸せ,本場の寿司食べた貴方は幸せ,吉田中学生の頃良く聞いた昌司,0,2022-10-27T08:09:06Z,2022-10-27T08:09:06Z
最後の味噌汁（赤だし？）のコメントも聞きたかったなぁ,最後の味噌汁（赤だし？）のコメントも聞きたかったなぁ,ときろう,4,2022-10-25T13:09:59Z,2022-10-25T13:09:59Z
食べる作法が日本人みたい,食べる作法が日本人みたい,Shyota Charo,1,2022-10-26T13:28:55Z,2022-10-26T13:28:55Z
アメリカもそうだけど海外に出店してる回転寿司高っ！まぁしょうがないけど日本だったらソコソコ高級な寿司屋レベル,"アメリカもそうだけど海外に出店してる回転寿司高っ！
まぁしょうがないけど日本だったらソコソコ高級な寿司屋レベル",チャンネル登録しないでくださいマングローブ,1,2022-10-25T13:34:30Z,2022-10-25T13:34:30Z
こんな言葉を聞いたことがありますラーメンは中国で生まれ日本で進化してアメリカで死ぬと…寿司もアメリカで死ぬんだろうと思います,"こんな言葉を聞いたことがあります
ラーメンは中国で生まれ
日本で進化してアメリカで死ぬと…
寿司もアメリカで死ぬんだろうと思います",ネラっちょ,1,2022-10-26T00:43:11Z,2022-10-26T00:43:11Z
仲良し女子３人組😍梅酒で乾杯🎶先付けや寿司を堪能😊普段のネタと違い美味しさ倍増だね😋🎶,"仲良し女子３人組😍梅酒で乾杯🎶
先付けや寿司を堪能😊普段のネタと違い美味しさ倍増だね😋🎶",茂木義夫,10,2022-10-25T12:42:03Z,2022-10-25T12:42:03Z
生魚にもっと抵抗あるのかと思ってたよ。,生魚にもっと抵抗あるのかと思ってたよ。,sumokin_kool,0,2022-10-26T06:35:25Z,2022-10-26T06:35:25Z
