text,start,duration
絞ってたな,1219.2,3.54
[笑い],1227.24,5.02
[音楽],1233.86,8.67
これ確かに,1243.44,2.7
棒がLじゃ,1245.0,3.32
ダメです,1246.14,2.18
よ,1249.08,3.0
[音楽],1252.85,4.27
ここください,1254.0,3.12
[音楽],1257.22,19.149
[笑い],1278.43,5.22
[音楽],1283.3,3.99
[笑い],1283.65,16.199
[音楽],1287.29,12.559
[音楽],1303.73,3.069
その,1315.44,3.0
ごめんなさいマジで,1320.0,2.76
風防による僕も,1321.32,4.16
わかんなくなりましたね,1322.76,2.72
雲が通ったのか,1329.84,2.719
[音楽],1334.33,4.95
楽です,1337.159,2.121
DZの先端の角度ってことですか,1348.62,3.919
ありがとうございましたとりあえず,1355.48,7.0
[笑い],1358.8,6.04
グリップ買います,1362.48,2.36
[拍手],1371.14,3.22
完璧だなこれ,1372.5,6.179
いや完璧っすねこれで黄ばんだらマジで,1374.36,5.42
ヤババチャンネルですね,1378.679,4.291
[拍手],1379.78,3.19
抜けるから抜けるからはてさて,1391.4,6.24
ここが,1395.62,4.539
ボコンってなってるのなるほどここも,1397.64,4.82
プランになった,1400.159,2.301
ここを,1403.6,4.14
削除,1405.679,2.061
そうっすね,1409.1,6.54
こっちの方がもうやりたいからね,1410.86,4.78
[音楽],1418.32,3.16
斜め後ろからがめちゃくちゃかああそう,1424.159,4.581
いう人は,1426.5,2.24
完成でか,1431.24,3.26
完成,1432.32,2.18
[音楽],1435.15,7.55
マジで延長すげぇななんて言われるよ私,1447.039,5.741
[音楽],1453.15,3.85
耳傾けない,1454.28,2.72
薬コメのやつらさもう動画見らずにもいる,1457.039,5.721
やんだからもう傾けない,1458.78,3.98
空港つけてコメント防いだ,1462.86,6.66
よね,1466.12,5.7
前もな,1469.52,6.3
んだよなぁ,1471.82,4.0
いやちょっと,1488.24,3.179
初めて見た,1490.1,3.62
すげえ,1491.419,2.301
[音楽],1494.96,3.079
ちょっと,1498.32,4.4
閉めてくださいよ,1499.82,2.9
いいんですけどなんかさみんな色分けです,1502.96,5.579
から,1506.419,2.12
[笑い],1509.72,4.029
