text,start,duration
でね僕は最初これにしました,375.12,4.62
回転椅子ま椅子の中でも,377.699,3.301
バーのねカウンターにあるっぽい,379.74,3.48
カウンターチェアですねこれが椅子の中で,381.0,4.68
最も効率よく回れるものだと思うので僕は,383.22,4.919
これにしました正直まだこの企画がどれ,385.68,3.6
ほどきついかとかあんまわかってないので,388.139,3.241
ねとりあえず前回で回っていきたいと思い,389.28,3.3
ますさて,391.38,4.2
準備が整いましたいきますよーい,392.58,5.059
スタート,395.58,2.059
[音楽],398.28,5.29
可能性が高いでもどういいでしょこの下の,405.12,3.66
ソファを,408.12,2.699
切り続けることで負荷なく,408.78,5.31
回り続けることができます何やってんだ,410.819,6.66
[音楽],414.09,5.57
疲れる,417.479,2.181
[音楽],420.14,7.26
やばい,425.84,4.799
やばいやばいやばい,427.4,3.239
めちゃくちゃ運動じゃん4分40秒ぐらい,432.0,3.66
もあったんだ,434.46,4.079
意外と時間経ってるわちゃんとよーし,435.66,5.78
残り5分,438.539,2.901
[音楽],442.86,6.54
しまったー止まらなきゃよかった,446.599,4.241
止まったせいだこれ,449.4,4.04
気持ち悪すぎる,450.84,2.6
吐きそう,455.099,2.22
吐きそう,456.419,1.62
回ろう,457.319,3.441
ゆっくりでもどうしても丸,458.039,6.181
[音楽],460.76,8.46
110分経ってあと1分で回ります,464.22,5.0
やばい,470.039,3.0
本当にきつい嫌すぎてこの種目ありえない,474.96,6.359
ぐらい朝が出たということで1回目の僕の,478.139,5.041
挑戦終わりです結構,481.319,3.6
本位というかもう途中で止まってしまった,483.18,3.9
のが敗因でまだまだ上目指さないといけ,484.919,4.021
ないなって思うんですけど,487.08,3.0
本当に,488.94,4.92
引きすぎる立ってみるかでもないですよと,490.08,5.88
いうことで一旦ね,493.86,6.0
多いですて感じですねはい最後アスリート,495.96,4.62
や,499.86,2.3
スポーツな感じしなかった,500.58,5.1
大量の余地もあるしねあの量が止ま,502.16,5.379
るっていうので皆さんまず分かって,505.68,4.68
いただきたいというあれは普通にどう考え,507.539,4.141
ても自分の,510.36,4.949
体感と外からの感じが違うんですよ,511.68,4.859
[拍手],515.309,3.751
ふざけてるが全然違う高速で回ってるはず,516.539,4.38
なのにめっちゃゆっくりだもんね,519.06,4.26
僕の数字発表お願いしますはい,520.919,3.741
りょうさんの1回目は,523.32,10.5
223回ですおーまるが234おおー56,524.66,9.16
匹くらいなかったけどじゃあ一瞬目の僕,537.06,4.02
ですはい,539.76,3.3
置いてあるこちら,541.08,3.54
好きなベイブレードはダークデスサイザー,543.06,3.899
どうもてつやです今回はですね車で,544.62,4.5
はるばる40分かけて,546.959,4.081
刈谷にある机上公園ってとこにやって,549.12,4.14
まいりましたなぜかというとこちら,551.04,5.94
回転遊具もうシンプルにねこれがやっぱ,553.26,4.86
強いんじゃないかということでやって,556.98,4.02
まいりました見てくださいこれうわー,558.12,5.76
ほらこの回転プリですよ皆さん,561.0,4.74
椅子もね思いつくと思うんですけどこれ何,563.88,4.2
がいいってやっぱり安定感ここから動か,565.74,3.3
ないし,568.08,2.22
回しやすいしね,569.04,3.72
事故がないということでこれを今回使って,570.3,4.44
回っていきたいんですけど1人でやるのは,572.76,3.96
不可能ってことで今回回大学の方に来て,574.74,4.08
いただいたんで僕はこのガムテープを使っ,576.72,5.58
てね回転軸の中心にこうグァーッと,578.82,5.699
貼り付けてもらって外から回してもらって,582.3,4.38
10分間耐えるって感じですねコーヒー,584.519,4.38
カップとかみたいにこの回転軸の外側に,586.68,5.46
いると遠心力で死んでしまうので中心でね,588.899,5.281
貼り付けられていきたいじゃ早速貼り付け,592.14,4.58
ていきましょうかね,594.18,2.54
奥しょぼく見えるけどね,599.82,2.76
遊具がちゃんとしてるんで大丈夫と思い,601.2,3.44
ます,602.58,2.06
おはよう,610.98,3.96
開店といえばこの方,613.38,4.56
回転俳優岸田竜也です絶対違うよ今日は僕,614.94,5.459
をね回していただきたい,617.94,3.72
うざくないえ,620.399,3.601
回しに45分かかってきたので,621.66,3.54
往復90分,624.0,3.3
唐揚げクンの筋力だと不安が残るなと思っ,625.2,5.52
てだとしたら君のせいでもあるよ,627.3,5.599
Wikipedia,630.72,2.179
早速行きましょう10分間回転チャレンジ,633.779,6.12
お願いしますはい,636.36,5.659
始まった,639.899,2.12
意外と,642.72,1.98
意外とね,643.68,3.36
耐えられるスピードかもしれんマジもう俺,644.7,4.56
何もできないから頼むねあとは,647.04,4.859
確かにやばいこれあれだていうのばしたり,649.26,4.38
したら終わるわあー,651.899,5.641
気をつけろすごいこれ磁石みたいあー,653.64,6.12
宇宙船から放り出されるぐらいあー,657.54,6.56
すごいこれちゃんと遊具で遊具しとる,659.76,4.34
これはダメだ,667.16,3.48
[音楽],683.98,5.24
0.1も変わらんのよちょっと微調整,686.16,5.46
くらいに頭を揺らすだけで体力が15減る,689.22,3.239
え,691.62,1.8
ほんのちょっと,692.459,3.901
下げただけで15減った,693.42,6.24
気持ち悪くないよ,696.36,3.3
うんちが遠心力で放出すると,707.579,6.26
ね,710.839,3.0
あと5秒OK,717.32,3.78
です,730.459,3.0
でもあんなに回ってこうやって立って,733.64,5.8
られるぐらいこの回転数まじでえぐいん,737.16,4.64
じゃないかありがとう,739.44,4.74
にこの動画はね,741.8,3.58
永遠に刻まれることでしょう,744.18,2.279
Wikipediaにいたずらしないよう,745.38,4.44
に以上回転俳優石田達也君でした,746.459,5.761
って感じですね,749.82,4.639
強くねいやこれすごかった,752.22,6.179
マジでノンストップうわー理想的な遊具,754.459,6.341
見つけたら3回同じのオッケーだったら,758.399,5.041
絶対ここに出た間違いないよね最高効率,760.8,6.0
出してるもうただ途中から人望なくなって,763.44,5.88
誰も回してくれない可能性もあるさあ,766.8,4.74
回数はどうでしたがてつやさんの1回目,769.32,5.22
487,771.54,3.0
強いってこれはすごい,776.339,7.5
マナスピードはそうなるわちょっと段違い,780.86,5.5
だった2回目3回目で失敗してもらわない,783.839,8.641
とまずいなどうかな1回目ねあれ,786.36,6.12
以上の効率につけられないんじゃない,794.639,2.88
かっていうぐらいいいやつだったけどなぁ,796.079,4.44
はい,797.519,3.0
僕の大事に持ってます,808.019,5.76
こちらです2種目目です最初はね自力で,809.76,6.96
回ったんですけどまあ2種目もね人の力を,813.779,5.581
借りようということでこちら,816.72,6.239
昔あったよねこういう遊具地球儀のね海鮮,819.36,6.3
灯なんですけどこれで10分間回り,822.959,4.801
続けようかなということででうちのねお,825.66,4.679
手伝いさんのあの樋口君が今日はいるので,827.76,5.4
江口君お願いしますお願いしますよしもう,830.339,5.401
これでいこういきますよーい,833.16,4.7
スタート,835.74,2.12
終了,876.06,2.0
そいつの挑戦じゃないんだってキスパンし,882.5,4.42
てみれば違うよ,885.54,3.659
終わった瞬間に出ないんだよスタッフ1人,886.92,3.96
2人の差がでかいね,889.199,2.281
本当に,890.88,5.22
僕の回数何回ですか2回目146,891.48,4.71
回,896.1,2.52
[拍手],896.19,4.829
そうなんだいやもうこれはもうやりながら,898.62,5.459
もうあっ明らかに回ってないから,901.019,5.76
映像でも中で暇そうだったもんねじゃあ僕,904.079,4.94
の2回目ですねはいじゃまずVTRどうぞ,906.779,4.381
よう2回目が書いて,909.019,5.141
本日は人を読みました彼はですね一流の,911.16,5.52
パティシエです僕思ったんですよ回転さ,914.16,4.08
せるの上手い人がいたらめっちゃ便利だ,916.68,2.459
なって,918.24,3.74
知恵なんですよねこちら用意しました,919.139,7.021
なるほどねなんて言うんだっけ回転台です,921.98,5.979
ケーキにクリーム塗るやつですね結局昨日,926.16,4.739
は一定の速度で回れないのと自分の体力的,927.959,4.68
に辛くなって止まってしまった後に,930.899,4.321
しんどくなっちゃったんで今日はもう止め,932.639,6.421
ないでくれよしやりますか,935.22,8.76
地獄の時間来たよしやるかいきますよーい,939.06,6.98
スタート,943.98,2.06
[音楽],949.19,3.389
[音楽],969.18,3.44
[音楽],981.94,3.169
[音楽],991.54,6.799
よかった1点スピードで,995.48,5.38
安定させて回っていきたいと思いますよし,998.339,3.311
中止これできる,1000.86,3.899
[音楽],1001.65,4.91
ケース落ちてないかもしてないんですよ,1004.759,3.301
それが本当に,1006.56,3.36
多分ゾーンに入ってるかもしれないあとは,1008.06,4.44
あと1分30秒じゃん1分30秒だから,1009.92,4.7
頑張って,1012.5,2.12
あげてけこりゃー,1016.839,6.481
終了,1020.899,2.421
気持ち悪いよやっぱり普通にまでも昨日,1023.6,4.319
よりだいぶ楽になったわいろいろと本当に,1025.819,4.441
コツが疲れてきましたもっといい回転の,1027.919,4.621
方法も見つかりそうだし収穫なので1日,1030.26,6.419
でしたていう感じですあーなるほどねもう,1032.54,6.659
ちょっとなかったこれならやっぱ回転が,1036.679,4.38
うまくて人を使うってなったら座り,1039.199,3.98
ましょう,1041.059,2.12
僕の回数を発表してもらっていいですか,1044.36,4.559
日本さんの2回目338,1045.559,5.601
回です,1048.919,2.241
自分の椅子よりだいぶ行ってるねやっぱ,1051.5,5.28
止まらないとか大事だったね1回目は自力,1053.54,7.259
で俺がやってもらって2回目はもらって,1056.78,6.139
るっていう,1060.799,2.12
自力やったのやめとけってちょっとねお,1064.039,5.821
試したいことがあったんだけどこれは,1066.98,5.34
自力界の中で最強だろうとか全然いや,1069.86,3.72
きついんだよ,1072.32,2.94
入れていただきました楽しみこちらです,1073.58,5.28
どうぞ2回転目やってまいりました,1075.26,5.279
意外なかき氷だと思うんですけどここは,1078.86,2.46
ですね,1080.539,3.241
プールでございます今回パルスイミング,1081.32,4.2
知立さんにご協力いただきましてねプール,1083.78,4.98
で撮影いただくんですけども何がプールで,1085.52,5.1
回転できるんだとね皆さん思うかもしれ,1088.76,2.7
ませんが,1090.62,3.299
僕頭の中でなんとなく覚えてることがあっ,1091.46,3.0
て,1093.919,2.341
海とかプールとかで,1094.46,4.98
すっごい横になってこう回転して泳いだ,1096.26,5.7
覚えがあるんですよなので僕はね,1099.44,3.54
水中だったら,1101.96,3.599
地面でこうやってやるよりもはるかにいい,1102.98,5.16
回転ができると思い込んでおりますそれを,1105.559,4.381
検証することもできなかったんでね,1108.14,3.48
ぶっつけ本番で来たんですけど,1109.94,4.32
水中で今回横になってこうやって,1111.62,4.679
回るんで浮いてないといけないんですねな,1114.26,5.299
ので今回このウエットスーツ,1116.299,3.26
ないから,1121.64,2.159
止まります,1122.96,3.12
途中で息できないね時間がもったいないん,1123.799,3.841
で今回これ,1126.08,2.52
酸素缶,1127.64,2.52
酸素ボンベとかでねこう,1128.6,3.0
ダイビングみたいにすると重すぎて回れ,1130.16,3.06
ないのでこの簡易的なね,1131.6,3.72
酸素スプレーこれをこうしながら,1133.22,3.24
回ることによって,1135.32,3.0
俺は無限の回転も得られるということでね,1136.46,3.78
分かりましたこれで早速やっていきたいと,1138.32,5.78
思いますよいしょまずは,1140.24,3.86
い,1144.799,2.0
この状態で回るだけなんですけど12回転,1146.84,6.079
だけして試しています,1149.96,2.959
[音楽],1157.85,8.159
[拍手],1177.89,3.169
何も意味がないこれどんだけ買ったんです,1185.2,5.82
か5本買ってますか,1187.64,3.38
[音楽],1194.4,3.119
[音楽],1216.35,5.85
特殊能力感エグいんだけど今からモーター,1219.32,4.62
スーツが面白いとこんなんどうでもいいん,1222.2,4.56
だよじゃあ早速やっていきたいと思います,1223.94,5.18
準備できました,1226.76,2.36
スタート,1232.4,2.06
気づいちゃった,1252.2,4.099
気づいてたよもうどうすんだろこっから,1253.76,5.779
1分です,1256.299,3.24
[音楽],1274.73,7.819
[音楽],1296.35,6.809
5分です,1299.799,3.36
[音楽],1304.71,9.05
残り3分です何,1310.28,5.17
残り3分ね,1313.76,11.669
[音楽],1315.45,9.979
残り1分です,1328.299,7.261
[音楽],1331.33,4.23
[音楽],1340.24,5.38
大,1342.62,3.0
失敗でした,1350.299,2.301
おもしろ上にあるじゃねえかよ,1355.179,4.301
めちゃくちゃワクワクしたわ,1357.74,4.38
傍から見ると馬鹿すぎる大将ワンチャンを,1359.48,4.86
煽るんじゃねえと思ったら,1362.12,4.439
職場でよかったっていうのあそこからマジ,1364.34,4.079
で,1366.559,3.421
想像するだけできついよこれは,1368.419,4.081
水中のだけでサウスとかないでしょで水中,1369.98,4.679
であの頭の回転のグレー,1372.5,3.72
前回の中でやっちゃいけないこと全部詰め,1374.659,4.861
ますやばいやばいこれ一番ダメだ何回でし,1376.22,6.06
たが2回目,1379.52,5.12
97,1382.28,2.36
回しだよベッドリード結構量に追いつかれ,1385.419,5.021
たんじゃないかな,1389.12,4.559
区切ったかいや近づいたらあんなに気持ち,1390.44,7.14
悪かったのに90とかねしねえなあ最悪だ,1393.679,4.521
な,1397.58,3.479
でも2種目も終わって,1398.2,5.02
脱線しもくん爆発があればまだかわせるか,1401.059,3.721
もしれないから,1403.22,4.28
相当頑張らないと僕の第3章こちらです,1404.78,6.12
どれだけ回転できるか選手権最後の競技,1407.5,6.52
こちらベアリングがついた机なんですけど,1410.9,6.6
思ったんですよあの西目で樋口君が死ぬ,1414.02,5.639
ほど腕がパンパンになってねあの体力の,1417.5,3.72
限界なんて感じだったんですけどこちら,1419.659,3.0
これはですね,1421.22,4.079
送風機ですもう風をもうめちゃくちゃポー,1422.659,5.341
ンって出すやつなんですけどま僕がこれに,1425.299,5.821
乗ってこの送風機を2つ前と後ろに向けた,1428.0,6.0
やつをこう持ってこのスイッチオンしたら,1431.12,5.16
回転するわけですまあそんな感じでやって,1434.0,6.32
いきますエンジンの方お願いします,1436.28,4.04
[笑い],1447.47,5.16
進むんだ,1457.0,3.12
やばい,1462.44,3.0
[音楽],1476.63,3.159
終了ですもう,1481.159,3.241
[音楽],1485.41,3.91
手の感覚がない,1488.0,2.76
めっちゃ早く回るやん,1489.32,2.52
重すぎて,1490.76,2.1
遠心力でも,1491.84,2.94
広がってっちゃうんですよでそれを,1492.86,4.74
調整するのでめっちゃ大変でした,1494.78,3.779
みたいな感じの,1497.6,5.09
回転選手権3種目目でしたお疲れ様ですか,1498.559,7.25
[拍手],1502.69,3.119
の解説お願いしますはいゆめまるさんの3,1507.38,3.76
回目329,1509.9,2.279
[音楽],1511.14,2.6
回です,1512.179,4.38
合計709回です今日,1513.74,4.559
すごいでしょ,1516.559,3.901
現状トップですよトップで,1518.299,3.781
哲也がまたミスったら全然終わりだもん,1520.46,4.14
ねー,1522.08,5.42
結構普通に回転ネタいるしねいやするよね,1524.6,5.64
何しよう」ってなるもんねマジでいきなり,1527.5,6.159
出して人力回転台買いたいドーナツとか,1530.24,5.34
進歩してってるからね,1533.659,4.38
驚きますよ見てる始まったら何俺のリアル,1535.58,5.579
どうぞ3回目の回転ですということで今日,1538.039,3.901
は,1541.159,3.0
成田にねお願いしました僕を回してくれと,1541.94,4.5
何の話急にそれだけ,1544.159,4.62
回してって伝えたらこんなものを用意して,1546.44,4.38
くれましたこれはタイヤチェンジャーって,1548.779,3.961
言ってタイヤをね,1550.82,3.0
ゴムを,1552.74,2.88
使う機械これしかない,1553.82,3.9
らしいですバッチリじゃない1回目で2回,1555.62,4.799
目の反省で人の力が加わるとそれだけで不,1557.72,4.8
安定になるし乗る場所の大きさも大事だと,1560.419,4.021
分かったのでこれしっかり乗れるものにし,1562.52,4.68
ましたで今回なので安定して同じペースで,1564.44,6.3
回で死ぬほど早くはないんですよ全然ね,1567.2,6.06
全然まあまあその2段階速さがあって一応,1570.74,4.26
早いモードもあるからそれなりに早いん,1573.26,3.539
じゃないかなっていうだからタイヤをこう,1575.0,3.9
いーって回転させるだけだからこう,1576.799,3.98
ピュアーンっていうのはないから,1578.9,5.7
マジきついながら全然やだということでね,1580.779,7.061
じゃあ最後はこれで1回も休まずノー,1584.6,5.579
ストップでやりたいと思いますさっさと,1587.84,5.1
終わらせようはいこの絵やばいこれやばい,1590.179,6.541
何回すかわからんもんよーし頑張るぞいき,1592.94,5.88
ますはいよーい,1596.72,4.16
スタート,1598.82,2.06
あなるほどね,1602.299,2.901
余裕だ,1607.64,1.98
余裕なんだ,1608.6,1.92
余裕でしょ,1609.62,2.1
遅くない,1610.52,4.5
遅いんだいや遅い気がする技ももう動かし,1611.72,5.4
てしまったので止まるわけにはいかない,1615.02,4.639
毎月続けます,1617.12,2.539
からで安定して回り続ければ意外といい筋,1623.5,5.68
が出るんじゃないかと思います,1627.2,7.47
[音楽],1629.18,5.49
お疲れ様でしたお疲れ様でしたいやどうな,1640.48,5.02
んですかねなんかスピードはそんな早く,1643.64,4.019
なかったけど安定して回ってたんで,1645.5,5.159
結構数はいったのかなどうなんだろう回転,1647.659,7.341
に芸術線があるならこれで結構満点だった,1650.659,4.341
美しい10分間だったんじゃないかなって,1656.12,3.919
思います,1657.86,2.179
スピードがねそうなんだよね遅かったかな,1665.9,3.42
ちょっと,1668.419,3.721
回り続けたっていうのは確かに強い要素で,1669.32,3.739
はある,1672.14,4.08
からあれでもっとスピード出るのあったら,1673.059,5.081
本当に最強なんだけどな画像を教えて,1676.22,4.459
くださいね,1678.14,6.5
176回ですね,1680.679,3.961
737回,1685.58,3.14
超えたなんでこんなに勝負してんだー,1689.179,7.681
俺が591ぐらいから153回以上回れば,1692.9,5.34
俺の優勝ということでじゃあ行きますね,1696.86,2.28
はい,1698.24,4.439
僕最終チャレンジこちらです最終,1699.14,5.519
回転場にやってまいりました今回来たのは,1702.679,3.36
こちら,1704.659,2.88
安全帯ですね,1706.039,3.961
僕が思いました何か装置を作ってね回すっ,1707.539,4.681
ていうのはどうしてもね地面についた状態,1710.0,3.72
でやることになってしまうとじゃなくて,1712.22,4.14
もう釣ってサンドバッグみたいな状態で,1713.72,4.38
回すのが一番効率がいいんじゃないかと,1716.36,4.319
思いましたね今回これを装着して釣られた,1718.1,4.5
状態でくるくると回してもらいたいと思い,1720.679,3.961
ますそして今回ね僕のことを回してくれる,1722.6,4.939
方こちらです,1724.64,2.899
2回転目ですねありがとうございますやっ,1729.74,4.52
ていきましょう,1731.96,2.3
[音楽],1737.92,14.98
[音楽],1759.36,3.16
[笑い],1766.25,5.6
[音楽],1775.69,3.089
[音楽],1788.56,3.049
ありがとう,1828.5,3.0
[音楽],1839.26,3.16
[音楽],1844.94,3.179
[音楽],1852.07,3.06
次点がうるさい,1857.36,3.299
名言だいやでも,1859.159,4.62
気持ち悪いベクトルが水泳と全然違うある,1860.659,5.281
意味全然なく,1863.779,3.961
結婚指輪こいつは,1865.94,4.02
嫁のために頑張ったんだまるでさっきの俺,1867.74,3.72
みたいだろ,1869.96,4.62
回ってやがれこいつ回ってやがる,1871.46,6.18
同じだよかっこいいぜ,1874.58,4.26
みんなのおかげで相当言ったと思います,1877.64,3.86
これありがとう,1878.84,2.66
めちゃくちゃ早かった気がする,1888.02,4.019
抵抗がないね地面に設置しないっていうの,1889.82,4.14
は強かったなるほどね,1892.039,3.301
普通よりきついんじゃないかって思えた,1893.96,2.339
けど,1895.34,2.88
足すごいですよねえ,1896.299,4.201
凍ってるからやばかったやばいよ足臭って,1898.22,6.3
たよでも水のなら辛かったよそりゃ,1900.5,5.76
そうよ何,1904.52,5.519
回でしたか3回目460,1906.26,6.019
回です,1910.039,2.24
海底王だー,1913.94,2.839
え1日でやったもしかしてよく起きてか,1923.299,6.181
ソウルやべえ同じメンバーだとかずっと,1927.5,5.039
マジで思いつかなすぎてギリギリにやって,1929.48,6.0
いかないぐらいしたらこれでいくぞ,1932.539,5.041
余計きついことしてるやんか,1935.48,4.919
圧倒的だいやー,1937.58,6.199
勝負だったよねこれそうねー,1940.399,3.38
もあるから,1945.64,4.72
そうだよね,1947.799,5.921
優勝なんでこのご褒美嬉しいわねいきます,1950.36,5.16
よ何も,1953.72,5.73
優勝賞品持ってきておめでとうございます,1955.52,7.029
[拍手],1959.45,3.099
回転,1969.679,2.181
ちょっと面白いなるほどちょっとまあボケ,1976.179,5.38
商品としては面白いかなそれでこちら,1979.7,3.78
スマホホルダーですねめっちゃ見て,1981.559,4.321
ください何これ,1983.48,5.04
えここでもうるっすよここカチャカチャカ,1985.88,4.32
チャってでいけるということですね天皇,1988.52,4.2
こうやって縦にしてこう触ったりもできる,1990.2,3.18
し,1992.72,3.0
横にしてみることもできるしみたいな,1993.38,5.34
使うかなーで続いてこちらやっぱり回転と,1995.72,5.12
いったら,1998.72,2.12
シンプルこれは入ってるだろうなでまあ,2001.24,3.98
あとまあ回転といったら,2002.919,4.701
ハイパーヨーグー,2005.22,4.559
はい,2007.62,6.24
ですねなんか見てください,2009.779,4.081
金のスイッチみたいなまだあったんだえ,2016.84,4.819
まだまだありますよはい,2019.059,5.821
これはあれかなフィギュアとかいいですね,2021.659,7.801
これねちょっとまあ細かくしちゃったけど,2024.88,4.58
結構気合入れるね,2035.38,3.419
ラストこちらですはい,2036.82,3.02
回転灯ですね,2038.799,3.061
[拍手],2039.84,3.459
すごーい,2041.86,3.12
良かったじゃん,2043.299,2.341
これ,2044.98,4.139
夢じゃん俺の幼稚園とかの時の夢を,2045.64,5.519
将来パトカーのサイレンになるっていう,2049.119,3.601
夢があったんですよ本当に,2051.159,4.2
憧れのものじゃんそうですよ動画でね昔,2052.72,4.5
メインチャンネル作りましたからねという,2055.359,3.661
ことで今回の優勝賞品は,2057.22,5.459
回転セットでしたありがとうございます,2059.02,6.24
開店いいねなんかちょっと上がるね,2062.679,5.22
色々な数で来られるとさすがに上がるわ皆,2065.26,5.52
さん回転したんですけども2度とこういう,2067.899,5.581
競技はやめましょう人生分解した,2070.78,5.52
皆さんお疲れ様でしたまた次回の動画でお,2073.48,4.879
会いしましょう,2076.3,2.059
[音楽],2081.21,15.629
