text,start,duration
[Christian girl],256.738,1.154
[How obvious],260.485,1.445
[Chaewon's caught],262.413,1.572
Up.,263.986,0.784
"[And Yunjin feels guilty]
Okay.",265.326,1.029
[zZZ],267.246,0.952
Wear this thing,268.199,0.549
And it will,268.749,0.951
Put you to sleep.,269.799,0.984
"[Sleeping mask]
Thank you.",271.615,1.578
[Peeking],274.331,0.867
Sorry!,276.708,0.936
I didn't say anything.,277.965,1.138
I only see fried chicken.,280.481,1.36
All asleep.,282.909,1.335
"Yeah, right!
Sleeping!",285.725,0.976
Our fried chicken!,287.129,1.4
"[Completely forgot]
- Right.
- Chicken!",288.53,1.794
We need to,290.474,1.038
"[Saving private chicken]
Change our tactics.",291.513,0.978
"Zuha, you can lift your legs up.",292.771,1.141
Legs up.,293.913,0.85
So he looks,295.019,0.79
Your way.,295.81,0.64
And then I will put on a,296.915,1.307
"[Camouflage tactics]
Blanket like this.",298.223,0.843
[Attempting a camouflage tactic],299.066,1.573
"[Need more coverage]
Or we can put it on him.",300.64,3.153
"[Super excited]
I'll stand right here.",304.245,2.026
You guys can stand here.,306.272,1.265
"[Going over the tactics]
- Like this.
- Right, like so.",307.538,1.911
"[On goes the blanket]
And cover him up.",309.45,1.477
"[Grab and hide the chicken]
I'll hide it here.",310.928,1.337
[And beat him up],312.266,2.039
Okay that is perfect.,314.306,1.628
"[A very detailed coaching]
So Chaewon, you wait here.",315.935,2.165
"[Super serious]
And you stand here and",318.101,2.478
[Look at me!],320.58,2.182
Just stretch the heck out of the legs.,322.763,3.432
[Stretching],326.196,1.763
"[All the ballet techniques]
- And do things like this.
- Get ready now.",328.696,3.978
"[Get yourself together]
We need this team effort
to retrieve fried chicken.",332.675,2.738
"- We only get one chance.
- You only live once.",335.739,3.359
[Let's go save private chicken],339.099,1.814
[Hold on a little longer],340.914,2.285
[We're coming to save you],343.2,2.063
[Meow],346.413,1.084
[How dare you steal our fried chicken!],352.884,1.593
Hurry!,355.303,0.903
[Come on],356.207,1.187
[Okay],358.408,1.611
[Get into positions!],361.052,2.485
[Move 1],364.194,1.35
[Move 2],365.545,1.769
[Wrap him up],367.315,2.599
What are you doing!,369.915,1.141
[★Got our fried chicken★],371.057,2.808
[Grabbed a strap],373.866,2.03
[Tie him up!],375.897,3.819
[What's happening],379.717,2.883
[Now to bed],382.601,1.465
[Can't stop laughing],384.067,1.753
[Look at him now],385.821,2.227
"[Acting]
I was having a dream...",388.049,2.058
"[LOL]
Why do you keep coming in
when we're sleeping?",390.108,2.227
Go to bed now!,392.336,2.005
Put your sleep mask on.,394.342,1.596
[Making sure she puts them on],395.939,3.405
[Thumbs up],399.758,0.955
They're sleeping now.,402.236,1.326
Let's eat fried chicken guys!,405.153,1.446
"[Hid it so well]
- Where is it?
- Right here!",406.6,3.074
Wow.,409.675,0.871
[Let's dig in],411.812,1.943
What do we do if he comes in?,413.756,2.2
Give him a bite.,415.957,1.063
And make him an accomplice.,417.021,2.284
"[On the same boat now]
You had a bite too!",419.306,1.686
You're eating!,421.556,1.468
"[We deserve this]
We tried hard.",423.025,2.453
[Unboxing],425.479,1.552
[OMG],427.032,0.958
The original!,427.991,1.077
Shouldn't we be more quiet?,429.068,1.536
"[Get ready for an ASMR]
Let's be quiet.
Dig in.",430.605,2.403
[That crisp sound of coke],433.009,1.995
"[First bite]
Cheese balls.",435.593,2.028
[So yum],437.622,1.076
[Shush!],439.332,0.993
[Quietly clapping],440.326,2.738
[Quietly shook],443.933,3.062
What are you doing now!,446.996,1.373
[Terrified],448.92,1.144
"[Time to corrupt him]
This is honestly so good.
You should have a bite.",450.065,3.451
[Just a bite],453.905,3.151
"- Sharing is caring.
- I don't like fried chicken.",457.057,2.531
"[Trying his best to reject it]
- What about cheese balls?
Stop lying.
- I don't like any of that.
Clean this up.",459.589,3.841
"[We'll give you the leg!]
- There's only two of these.
- Pack it up.",463.431,3.157
"- It's chicken leg.
- I said no.",466.589,1.185
Stop eating and clean up!,468.236,1.26
[Doesn't care],469.497,2.962
[Laughing],472.46,2.543
[Teehee],475.004,1.34
I'll do it.,476.648,1.205
[So done],477.854,2.129
We'll clean up when we're done.,479.984,1.572
We were cleaning up.,481.557,1.439
We'll do it.,482.997,0.752
"- I'm taking all of this.
- All of it?",483.75,1.943
What does it mean?,487.465,1.046
What?,490.469,0.725
Get up.,492.169,1.308
"You're wearing all of this
as a punishment.",493.478,2.279
We should've gotten chips too.,496.236,1.715
"[Second warning]
Looks so good.",497.952,1.005
"[Sleep hat]
Chips...",499.441,1.224
"[Lost fried chicken again]
Now go back to bed
with your blankets.",500.666,3.068
[So close],503.735,0.915
"[Super angry]
Lie down now.",504.651,1.498
Why are you so angry?,506.15,1.963
"I'm so sleepy.
This will put me to bed.",508.574,1.442
[Sigh],510.017,1.455
Go to sleep.,511.473,1.241
Okay.,512.715,0.791
I'm so angry.,516.317,0.957
I bet,517.275,0.935
He likes us!,518.211,1.178
We should welcome him next time.,519.39,1.728
"[Dance time with their fans?]
We shouldn't hide and
just ask him to join.",521.119,3.132
I think we're doing so well.,524.251,2.278
We have such a good teamwork.,526.53,1.442
[Perfect chemistry],528.71,1.788
[Such amazing dancers],530.499,3.339
[With some chips],533.839,1.633
[Chips and fried chicken],537.051,2.604
[Made eye contact],539.656,1.224
[Laughing],540.881,0.837
[What a scene],543.606,2.818
[We're all ready],546.425,2.405
[Where is he?],548.831,2.362
"[Here I am]
What is it now?",551.62,1.145
[Join us~],552.766,1.417
[What],554.184,1.822
[Singing along],556.008,2.183
[Their own festival],560.054,3.944
Shush!,563.999,0.462
Attention!,564.462,1.117
[Just having fun],565.58,1.646
Who is the leader here?,567.227,1.514
[This person],568.742,1.04
"[Third warning]
You need to wear another item.",570.527,1.986
[What is that?],572.514,2.352
[Pajamas],574.867,1.075
What's this!,575.943,1.291
It looks good.,577.235,1.359
"[Confused[
You need to tell me
how to wear this!",581.927,2.635
Your arm goes here.,584.563,2.38
"[Found it]
And your face here.",586.944,2.263
"[A cute shrimp tempura]
- So cute.
- It looks very warm.",589.208,3.419
Back to bed.,592.628,1.155
[Look at her go],593.784,0.968
Back to bed.,594.753,1.671
[Can't hear you~],596.425,1.64
[Can't hear you],598.065,0.844
"[She's not even pretending]
You are not listening to me.",598.91,1.968
We are fearless!,600.879,1.419
[I'm not scared],603.998,1.651
Back to bed.,605.65,1.375
[Dead],607.519,1.355
Lie down properly.,608.875,2.013
Properly?,610.889,0.883
This is how we sleep in Japan.,611.773,1.475
"[Pulling foreigner card
only when things go wrong]
- That's true in Japan...
- We're in Korea.",613.249,2.457
[Loving it],615.707,1.371
So hard.,617.079,1.065
I didn't know.,619.277,0.752
I've been very patient with you.,620.03,2.244
"[No more leniency]
You will all get a punishment next time.",622.275,2.166
Understood?,624.442,1.348
"- Yeah.
- Yes.",625.791,1.324
Back to bed now.,627.116,1.684
[We're not going to bed],630.581,1.837
You look amazing.,633.591,1.312
[The cutest shrimp tempura ever],634.904,3.517
[Going more aggressive],638.422,2.088
[Aw so good!],640.511,2.2
[Cute],642.712,1.079
Do a spin!,643.792,0.676
"[Getting fried perfectly]
The oil is splashing everywhere!",644.469,3.422
[So funny LOL],647.892,1.447
"[Enough with the tempura dance]
We should be practicing right now!",649.34,2.545
"We need to get ready
for the talent show.",651.886,1.837
Are you ready tempura?,654.292,1.641
Of course!,655.934,0.58
[Just you wait],660.402,2.286
[We'll slay tomorrow],662.69,2.857
Shrimp tempura!,667.589,0.889
Almost here!,671.628,0.856
[Let's go!],672.485,1.89
[NOPE],674.376,3.563
Please!,677.94,1.874
I've never had anyone worse.,683.105,1.309
Really?,684.415,1.45
"- Are we the worst?
- The worst?",685.866,2.368
"[Please stop]
Hurry up and lie down!",688.235,1.779
[Nope],690.015,1.85
[Can't get them to listen],692.688,1.732
[So pure yet mischievous],694.421,0.822
Lie down now.,695.244,0.861
"- We were almost done though.
- Okay.",696.106,3.637
"[Please]
If you lie down first.",699.744,1.306
Okay?,701.051,0.825
Really?,702.308,1.657
"- Yes.
- You got it?",703.966,1.5
"[I'm begging]
Back to bed.",705.467,1.731
Bed!,707.199,0.849
"- Teacher!
- Sleeping for real!",708.049,2.517
[Deep sigh],710.567,1.914
Sike~,713.064,1.3
"[Super angry]
We were almost there!",714.365,2.291
We can finish this time.,716.657,1.412
"[Let's finish the song!]
We can do it.",718.07,1.543
[Make some noise~],724.061,2.546
[This is for you Eunchae!],727.609,2.419
[We're training hard],730.029,3.307
[Let's bring the tempo up],733.337,2.454
"Right now, I'm on my way.",736.261,1.669
Toss away your fairy tale.,737.931,2.253
[So cool],741.129,1.4
[The final part],742.53,2.193
[Almost there!],749.443,1.094
Super cute.,750.538,1.071
Ending fiary!,754.021,1.291
"[Mission accomplished!]
We did it!",755.928,3.38
We've made it!,759.792,3.554
[Let's celebrate~],763.347,2.468
[Knew it!],765.816,3.152
"Okay, got it.",768.969,1.579
"[Let's finally go to bed]
Let's sleep now.",770.549,1.593
Good night!,772.401,1.939
We're actually sleeping now.,774.341,1.21
Good night.,775.552,2.232
[Finally going home],779.088,1.456
Let's sleep now.,781.567,0.989
Shall we?,782.557,1.058
We need to be ready for tomorrow.,784.46,2.933
Good night guys.,787.394,1.77
Sweet dreams~,789.165,1.765
"[Humming]
Good night dancing...",790.931,6.794
"[Make sure to check out
the full video of them sleeping!]",797.726,8.105
Everyone up!,808.043,1.501
"[It's morning already?]
Up now!",809.545,1.675
Wait.,812.481,1.432
[Doesn't want to wake up],816.657,2.045
[Lovebirds],819.332,2.095
[Let's get up],821.428,1.814
"[Very hungry because of last night]
Aren't you guys hungry
because we didn't eat yesterday?",824.212,2.683
I'm starving.,826.896,0.858
Let's go eat breakfast.,827.755,1.314
Let's go eat.,829.771,1.763
[Let's get ready~],832.204,1.962
I slept well.,834.611,1.064
"- Me too.
- Same.",835.953,1.474
See you next year~,839.44,1.549
"[The silence of the IDOLS /
Le Sserafim]",845.867,5.758
Anti ti ti ti fragile fragile,851.626,2.509
Subscribe~,854.136,2.332
Anti ti ti ti fragile fragile,856.469,2.173
Subscribe.,858.644,0.61
Like.,859.255,0.613
Subscribe!,859.87,0.535
Like!,860.406,0.848
Make sure to do it!,862.078,1.434
Please!,863.513,0.739
[!!!],3.15,1.152
何をしているんだ 君たち！,8.353,1.362
"[…？]
これ 食べてみませんか？",10.87,1.358
本当に,12.613,0.788
美味しいからなんですよ,13.402,0.879
一つだけ,14.613,0.988
"- チキン
- こっ",16.404,0.45
"[アイドルたちの沈黙]
[LE SSERAFIM]",17.834,1.653
[日が暮れた],23.276,0.981
[ドル沈修練会の夜],24.258,0.792
[まだ眠りについてない],27.375,1.133
[人たち],28.509,0.797
[キャハハ],30.465,1.29
"[バタッ]
そうだ",32.308,0.756
ちょっと,33.146,0.694
"[どうしたの！？]
- 何 何 何
- 何",33.877,1.004
"[(時計)]
[かなり待ち焦がれている]
まだ来てないじゃないの",35.1,1.699
注文したチキン,36.8,1.166
そうだ あれ,37.967,0.831
"[出前遅延中]
１時間か２時間前に",39.095,1.194
"- 注文したよね
- 違うよ ２時間前",40.29,0.997
３時間？,41.338,0.987
歩いてくる途中じゃないの？,42.568,1.185
"[(疑心)]
地方からくるのかな？",44.215,1.049
ピックアップしたって,45.265,1.053
まだ出てないの？,46.319,0.685
"[こんな遅れると困るんだけど…]
- まだ制作中だって
- まだ？",47.005,1.59
うん 教官が来ないうちに,48.916,0.824
早く食べたいんだけど,49.741,0.849
[(コンコン)],51.182,0.675
"[やっと着いたみたい！]
あ 来た",52.04,1.223
"[しゅーん]
出前？",53.347,1.058
[いらっしゃい],55.301,1.714
すご,58.082,0.8
"[無事届けてくださってありがとうございます]
わあ すごーい",58.883,1.668
ありがとうございます,60.623,1.379
[ところが],62.491,0.822
[配達員さんが帰らない？],63.314,1.623
"[(!!!)]
ストップ",65.911,0.984
どうしてですか？,66.896,0.817
"[きょとん]
あれ 配達員さん",67.714,1.31
じゃないんですか？,69.025,0.525
なんで？,69.87,0.502
[(ぬぎ)],70.929,1.0
配達員ではない,73.35,1.176
教官だ,74.527,0.94
"[なんで教官さんの登場がこうなの…？]
やばい",75.96,1.004
そんな,76.965,0.79
誰だ 睡眠時間に,78.08,1.181
出前を取って,79.262,0.572
食べようとした人は,79.835,1.101
ユンジンです,81.189,0.903
ユンジンが,82.093,0.635
注文しました,82.729,0.794
"[チクリや憤怒が飛び交う]
注文したの ユンジンでしょ",84.407,1.507
一緒に注文したじゃないの,86.123,1.39
オンニでしょ やったの,87.514,1.185
静かに,88.7,0.773
静かにしろ,89.474,0.865
食べ物は没収だ,90.386,1.269
"[青天の霹靂のような言葉]
え ちょっと だめです",91.656,1.374
ダメです ダメですよ,93.408,0.656
"[ひざまずいてまで 訴え]
ありえないんです お願いします",94.065,1.371
お願いです,96.488,0.593
"[(出口封鎖)]
私たちが悪かったです",98.207,1.102
"[(お)(願)(い)]
これは明日の朝",99.844,0.822
"- 食事時間に返すことに
- いや✕３",100.667,1.287
しよう,101.955,0.722
レビューしないといけないんです,103.001,1.255
冷めちゃいますよ,104.257,1.239
静粛に,105.804,1.319
一口だけ,107.325,0.649
"[切実に願ってみるも]
オンニ 匂い 匂い",109.115,1.167
"[一寸の容赦もなく]
ベッドに戻るんだ",110.65,1.076
ダメだよ 一口,111.727,0.954
"[チキン食事 失敗]
ベッドに入りました",114.897,1.074
寝ようとしてます,116.333,1.007
"[教官にバレず]
ランダムで入ってきた時",118.574,1.773
"[特技自慢の振り付け練習！]
特技自慢の練習をするか",120.444,1.674
騒いている人は,122.131,1.215
"[はたして彼女立ちは無事]
この教官自ら",123.347,1.184
"[練習を終わらせることはできるのか？]
寝かせてあげよう",124.532,1.023
いいか？,125.712,0.953
もう話すな,127.346,1.119
[くすん…],128.657,1.012
[(チキンを持って退場)],129.693,1.315
あ もう,131.288,0.759
"- ひどいよ
- 何なのよ",132.048,0.86
[考えるほどムカつく],133.988,1.093
私が,135.337,0.769
我慢してるんだから,136.107,0.715
"[怒りの蹴り]
私って 喧嘩すれば",136.823,0.844
私 勝てるのよ,137.668,1.312
身長だけ大きくなって,138.981,0.99
ムカつく,140.695,0.797
"[チキン どうやって持ち出すの？]
ねえ だからどうすればいいのよ",141.493,1.489
私たちが,143.155,0.748
うるさくしたら,143.904,0.948
もどってくるのかな？,144.853,1.16
その間に誰から,146.076,0.723
そっと行って,146.8,0.685
"- 持ってくるの？
- 持ってくるのよ",147.486,1.443
"[グッドアイディア！]
- おお いいね
- あ いいですね",149.059,1.106
ウンチェが病気で,151.15,0.675
保健室に行ってるよね,151.826,0.975
"[ウンチェのぶんまで頑張ろう]
そう そう",152.802,0.897
私たちだけでも,153.7,1.301
頑張って ワッショイワッショイ,155.068,0.991
"- やってみよう
- オッケー オッケー",156.06,0.795
じゃあ 音楽流すよ,157.105,0.674
[特技自慢の練習 スタート！],159.72,1.639
あら,161.797,0.606
[うるさくする],162.404,0.74
[自信あるわ],163.145,0.78
"[教官くん おいで]
表情までしっかりしないと",165.972,0.942
"[(ウンチェ)]
- あれ？
- 私 なんで？",168.78,1.054
ウンチェちゃん,169.966,0.703
滑り込み,170.67,0.7
滑り込みなの？,171.555,0.718
そして私たち スケート中,172.737,0.906
"[床が滑る材質]
すっごい滑る",173.644,1.515
[(出ちゃった笑い)],176.933,1.507
[ついつい出ちゃう笑い],179.851,1.327
[笑うのか…？],182.664,1.195
[逃げろ],185.122,1.0
ベッドに戻りなさい,192.792,1.083
[もぞもぞ],195.35,0.952
起きるんだ,196.303,0.705
[(がっくり)],198.378,1.292
[ウヒヒッ],203.269,1.02
うむ,205.98,0.624
然り寝ているな,206.765,0.664
[(寝てないヨ)],209.492,1.244
いやいや,211.533,0.554
滑るんだけどいいの？,212.237,1.255
[逆に気に入った],213.608,1.596
"[びゅーん びゅーん]
ほぼスケート場だよ",216.708,0.694
練習してるんだね,217.403,0.964
続けよう,218.368,0.817
ここで練習して行こうね,219.598,1.348
終わって練習室,221.109,0.735
行かないようにね,221.845,0.872
[つい出てしまった本音],222.718,1.124
[(いい？)],224.089,0.758
[とてもいい考えだと思う],224.891,1.307
"[一気に終わらせようね]
とにかく流そうね",227.559,0.867
とにかく流そう,228.542,0.908
[アイドルモード ON],229.852,1.13
もっと高みへ行ってあげる,232.815,1.443
私が求めてた,234.259,0.933
世界の一番上,235.193,0.689
[トイ トイ],237.75,1.185
あっ 滑る,240.582,0.828
[マイウェイ 最高ガールズ],241.805,1.295
[だけど],245.391,1.204
え 怖い,247.114,0.989
"[教官はまだまだ怖いよ]
まだ来てないよね？",248.321,1.53
[怖くてもとりあえず踊って],250.536,0.959
そして骨盤,251.715,0.589
"[恐怖のホイッスルの音]
しっかり振るのよ",252.305,0.738
[(礼儀正しいガール)],256.738,1.154
[そーっと],260.485,1.445
[見つかってしまったチェウォンと],262.413,1.572
起きなさい,263.986,0.784
"[後ろが暗かったユンジン]
はい",265.326,1.029
[クー],267.246,0.952
私からの,268.199,0.549
"[仲良く熟睡アイテム決定]
熟睡アイテムを着用して",268.749,0.951
就寝しなさい,269.799,0.984
[熟睡アイテムその１ 睡眠アイマスク],271.615,1.578
[チラッ],274.331,0.867
分かりました,276.708,0.936
なんとも言ってない,277.965,1.138
私にはチキンしか見えない,280.481,1.36
うむ ちゃんと寝てる,282.909,1.335
寝てられないのよ,285.725,0.976
そうだ チキン！,287.129,1.4
"[すっかり忘れていたチキン]
- そうだ
- チキン",288.53,1.794
"[いざ チキン]
戦略を",290.474,1.038
"[救出大作戦]
練り直したほうがよさそう",291.513,0.978
それか カズハがいきなり,292.771,1.141
足を上げて,293.913,0.85
あんたに視線を,295.019,0.79
向かわせるの,295.81,0.64
うん それから布団を,296.915,1.307
"[そのすきに 隠れて潜入(?)]
私が こう",298.223,0.843
[そのすきに 隠れて潜入(?)],299.066,1.573
"[目眩まし追加です]
教官に布団をかぶせちゃおう",300.64,3.153
"[(興奮度マックス)]
私 ここに立っているから",304.245,2.026
オンニたちがここに立ってて,306.272,1.265
"[作戦 最終チェック]
- こう
- うん そして",307.538,1.911
"[布団の罠 投擲]
教官に布団をかぶせて",309.45,1.477
"[(チキン)／隠したら任務完了]
ここに隠すね",310.928,1.337
[最後に成敗],312.266,2.039
完璧ね スッキリする,314.306,1.628
"[ディテールなコーチングに突入]
そしてチェウォンがここで待機するの",315.935,2.165
"[(真剣)]
そしてあんたはすごい動きで",318.101,2.478
[こっち見て],320.58,2.182
上げて 足上げ続けて,322.763,3.432
[ぱ か],326.196,1.763
"[バレー技術総出動]
- あんたは こういうの続けてね
- はい スタートだよ",328.696,3.978
"[気をつけて この殺伐とした修練会で]
みんな 気をしっかり持つのよ チキンのためならね",332.675,2.738
"- チャンスは一度きりよ
- 人生一度きり",335.739,3.359
[チキン救出へ向かおうか],339.099,1.814
[チキンちゃん もうちょっと待っててね],340.914,2.285
[私たちが助けに行くからね],343.2,2.063
[ニャンニャン],346.413,1.084
[よくもチキンを奪ってくれたわね],352.884,1.593
早く来なさいよ,355.303,0.903
"[教官 早く来て]
早く！",356.207,1.187
[ならば行ってやろう],358.408,1.611
[それぞれポジションに位置して],361.052,2.485
[おとり ①],364.194,1.35
[おとり ②],365.545,1.769
[教官に布団をかぶせて],367.315,2.599
何をしている！,369.915,1.141
[★チキン救出 成功★],371.057,2.808
[紐も拾って],373.866,2.03
[結んじゃえ],375.897,3.819
"[(困惑)]
[まんまとやられた]",379.717,2.883
[ベッドに入ろう],382.601,1.465
[笑い死ぬ],384.067,1.753
[ボロボロになった教官],385.821,2.227
"[寝たふり 発動]
夢も見てたけど…",388.049,2.058
"[(白々)]
寝てたのに なんでまた来るんですか？",390.108,2.227
早く寝なさい！,392.336,2.005
アイマスクつけて寝なさい,394.342,1.596
[忙しくても熟睡アイテムもチェック],395.939,3.405
[(サムズアップ)],399.758,0.955
よく寝てるな,402.236,1.326
チキン食べようよ みんな,405.153,1.446
"[ちゃっかり隠しておいた]
- どこ？
- ここに隠したよ！",406.6,3.074
すご,409.675,0.871
[(早く食べよう)],411.812,1.943
教官が入ってきたらどうしようか,413.756,2.2
一口あげよう,415.957,1.063
口に入れて しーっ！,417.021,2.284
"[もう同じ穴のムジナですよ]
食べたでしょ！",419.306,1.686
食べたでしょ,421.556,1.468
"[苦労したんだから 美味しく食べようね]
頑張ったからね",423.025,2.453
[大公開],425.479,1.552
[鮮やか♥],427.032,0.958
フライドだ！,427.991,1.077
ところで 静かにする必要あるんじゃないの？,429.068,1.536
"[チキンASMR 開始します]
静かにしないと さあ 食べよう",430.605,2.403
[(コーラ チイィッ)],433.009,1.995
"[最初はチーズボール]
チーズボール",435.593,2.028
[もぐもぐ グッド],437.622,1.076
[静かに！],439.332,0.993
[静かな拍手],440.326,2.738
[静かなびっくり],443.933,3.062
何をしているんだ 君たち！,446.996,1.373
[揺れる瞳],448.92,1.144
"[教官買収開始]
これ 食べてみませんか？ 本当に美味しいからなんですよ",450.065,3.451
"[(一つだけ)(召し上がれ)]
一つだけ",453.905,3.151
"- 美味しいものは一緒に食べないと
- チキンは好きじゃないんだ",457.057,2.531
"[全力で無視]
- チーズボールは？ウソつかないでください
- チーズボールも同じだ 早く片付けろ コーラも好きじゃない",459.589,3.841
"[特別に 鶏もも肉あげますから]
- これ 二本しか無いものなんですよ
- 早く片付けなさい",463.431,3.157
"- 鶏もも肉です
- 食べない",466.589,1.185
いい加減にして片付けるんだ！,468.236,1.26
[関係なく],469.497,2.962
[(から笑い)],472.46,2.543
[でへっ],475.004,1.34
私が入れましょう,476.648,1.205
[(解脱)],477.854,2.129
食べて片付けますから,479.984,1.572
片付けてました,481.557,1.439
私たちがやりますから,482.997,0.752
"- これはすべて没収だ
- ぼっしゅう？！",483.75,1.943
ボッシュウ 知らない,487.465,1.046
没収？,490.469,0.725
立ちなさい,492.169,1.308
代表として 熟睡アイテム 着用して寝なさい,493.478,2.279
フライドポテトも注文すればよかった…,496.236,1.715
"[警告 レベル２]
美味しそう",497.952,1.005
"[熟睡アイテムその２ 睡眠被り物]
あ フライドポテト…",499.441,1.224
"[また奪われたチキン]
じゃあ ベッドに戻って 布団で寝なさい",500.666,3.068
