text,start,duration
ジョリジョリちゃんと利光っていう2人の,278.4,4.5
共通点として,280.979,4.881
毛が関わってるんですね,282.9,2.96
顔が絡まってしまって,295.44,2.96
抜け出せなくなってしまって見れなくなっ,299.28,5.22
ていうパターンはあるんじゃないだから,301.02,5.76
怪我から待ってるかどうかで,304.5,4.32
同様に行けばいいのか同僚に反対されてる,306.78,3.3
のは,308.82,3.18
結婚したらあの,310.08,4.339
絡まるぞ,312.0,2.419
あーそういうことか変わりようっていうの,316.04,3.96
は,318.479,4.801
だからじゃあ,320.0,5.639
結婚したんだけど,323.28,2.359
回答します,330.18,2.239
抜け出せなくなって,334.74,3.239
孫の顔が見れなかった,336.36,4.619
この,337.979,3.0
物語に,342.66,3.56
毛は関わってますか,343.5,2.72
[拍手],347.0,3.279
利光と柴犬にはやってもらったんですよね,354.66,5.759
最終的に答えも知ってますアンジェリーナ,357.38,6.42
ジョリーテーマちゃんって何,360.419,3.381
柴田君から送られてきたの,364.02,3.019
苦しみ屋の香りつつ,371.759,5.121
関係ないよ,374.639,2.241
みんなに送る3秒前まではa子ちょっと,377.16,4.039
絡まったな俺らだったね,381.78,5.72
水平じゃないからね,384.72,2.78
利光の変化というのは,389.16,3.5
外見の変化ですか,390.96,5.579
いいえこの,392.66,5.62
登場人物は,396.539,3.541
全員地球にいますか,398.28,5.699
特殊な能力は登場しますか3人の子供は,400.08,7.8
未婚ですかはいそれも見れるんだなねで,403.979,7.56
これは違うのはい,407.88,3.659
村田,411.6,2.18
この3人の子供は,414.8,5.32
信じられないくらいブサイクですか,417.539,6.301
いいえ無駄だろうそれは無駄だったわ,420.12,5.579
結婚できないって言えば亮さんアホです,423.84,4.38
けどなんでできないと思います自分の,425.699,5.161
子供が3人とも量だったんですよね,428.22,4.08
俺が結婚できるんだって,430.86,3.779
回答しますいやーいただいてそれ,432.3,6.3
絶対今子供が3人とも量だったからはい,434.639,7.141
ブブーです今日は結婚できますとは言って,438.6,3.8
ません,441.78,3.12
と言ってるわけではございません,442.4,4.78
同様に結構反対されたのは,444.9,7.04
利光の内面に問題があったからはい,447.18,4.76
サラリーマンですかいいえ,454.22,5.759
海賊だと思う,457.5,2.479
職業海賊だ,460.62,3.62
よね,465.74,4.0
海賊でしたか,470.88,3.08
利光は,477.479,4.34
法を犯してますかはい,478.68,3.139
悪名はすごい広がってるだからこっそり,482.4,5.94
やる気の悪いじゃん悪くなくても本当に,485.94,3.42
海賊みたいな,488.34,4.799
組長いやありえるはい,489.36,4.98
利光は,493.139,3.081
組長ですか,494.34,7.28
いいえそれだったらヤクザの下だったら,496.22,5.4
薬の密売人でしたか,502.02,5.72
暴走族ですこの試合でしたか,503.759,3.981
利光が,514.26,2.339
元々,515.52,4.459
敵対組織でしたかはい,516.599,3.38
警察とかそっち側の可能性があるよねこの,520.26,4.8
物語に出てくる年にはもう一人ですか,526.38,6.3
いいえ,529.68,3.0
どことどこの都市店が違うのかお前そうだ,539.36,5.34
ね,542.7,2.0
[笑い],548.33,8.3
と3人の子供の親である,557.0,4.66
秘密は,560.76,7.38
同じ人間ですはいここは同じなのと結婚し,561.66,7.679
た年と,568.14,3.54
変わり果ててみんなを驚かしたと秘密は,569.339,5.301
同一人物であるはい,571.68,6.599
あれこのじゃあ文面にいる人たちは一緒な,574.64,5.98
のそういうことだねただ私立は一人じゃ,578.279,4.521
ないんだ,580.62,2.18
この物語に出てくる年光は2人ですかはい,583.62,8.779
どこに現れるのかな,588.74,3.659
[音楽],594.2,3.079
事件じゃん,597.3,3.76
事件だ今,598.14,5.52
[笑い],601.06,4.219
座っておしっこをしていたら,603.66,4.38
虫眼鏡がそこにおしっこしてきてちんこに,605.279,4.68
おしっこをかけられましたこれは許され,608.04,5.04
ますかアンジェリーナ,609.959,3.121
ジョリジョリティもちゃんは,619.98,3.32
実在している,621.899,4.44
いいえってことは,623.3,5.2
映像作品じゃなかっただから,626.339,5.761
登場人物の年光は中の人の話でもう一人と,628.5,6.36
清水がいるって言っと清水はそう見てる人,632.1,6.299
に人間なんですよねよりてちゃんと結婚し,634.86,7.919
た年光ともう一人の年水は,638.399,5.88
同じ世界戦で,642.779,2.581
来て,644.279,3.081
ます,645.36,2.0
はいはい,652.459,4.861
答えます,655.2,2.12
ゲームをしていました,659.459,4.38
そしてその主人公に,660.839,5.221
自分と同じ年という名前を,663.839,4.201
名付けましたそしてゲームの中で,666.06,3.959
アンジェリーナジョリジョリテーマを,668.04,2.64
ちゃんと,670.019,3.361
ゲームのキャラであると清水はまあ子供を,670.68,4.86
作って3人もね生まれちゃったわけで,673.38,3.899
ございますけれどもそこでゲームは終わっ,675.54,3.539
てしまったので,677.279,4.761
孫の顔を見ることができなかった,679.079,2.961
はっきりと言われたねー,684.06,3.899
例えばこれ本だった場合ってこう見れない,698.579,3.981
んだよ,700.38,2.18
本の中のキャラですかはい,705.36,4.219
はいありがとうございますはい,709.7,4.66
作者は,714.959,4.56
いいえはいしていますかはい今僕たちが,715.76,5.259
言ってる現実にある漫画と,719.519,2.82
関係ありますかいいえ,721.019,4.861
現実世界にいると秘密を犯罪をしました,722.339,5.661
犯罪です,725.88,2.12
[音楽],728.28,3.78
ここの方にいる,729.8,4.24
伏光という人間はYouTuberでは,732.06,4.68
なく犯罪はしていないというめっちゃ善良,734.04,6.239
な人間にその状況あと50個で,736.74,5.039
犯罪っていう言葉でそのまま受け取りまし,740.279,2.941
た,741.779,3.0
すごいね歯がゆいとこいっぱいあるのよ,743.22,3.84
なんでこいつのここは引くのにこいつの,744.779,3.841
ここは汚いのみたいなのでめっちゃある,747.06,3.8
からさ,748.62,2.24
制作に関わっていますとはい,751.56,3.38
[音楽],755.89,7.15
したことがあるときますはい来たはい,758.06,4.98
休憩させてもらうんだかなーって言って,766.5,6.12
終わってないでいいですよどんどん,770.399,4.74
ちゃんは警察ですかはい,772.62,5.519
はい,775.139,3.0
使ってないよ,788.22,4.619
朝からスポーツして今4時で,789.6,5.58
ご飯食べてないもんねお腹すいたね僕たち,792.839,6.3
は疲れていますかはいはい,795.18,6.24
関係ない関係ない,799.139,6.26
新しい生活は結婚生活を指しますか,801.42,3.979
はいこの3人の子供が男の子ですかいいえ,810.98,8.32
いい,816.3,3.0
ぞー,825.54,4.759
[音楽],827.21,3.089
美女ですかはい,831.72,3.72
義光は,834.3,2.099
イケメンですか,835.44,2.16
関係ありません,836.399,2.341
子供が,837.6,2.76
結婚できない理,838.74,3.12
由をさんの,840.36,5.039
殺していますかいいえ2人の年光の,841.86,4.5
結びつけだな,845.399,3.24
クリティカル結びつくするしかないない,846.36,4.44
だろう関わりは別に自分が読んでるかどう,848.639,4.561
かもわからないくらいの漫画に,850.8,4.2
同じ名前のキャラがいるってだけのの人だ,853.2,3.54
よねこの,855.0,3.779
作品を書いている作者は,856.74,4.98
現実の利光を参考にしてこの作品の,858.779,5.281
秘密を描いていますかいいえ,861.72,5.4
利光は作者のことを知ってますかはい,864.06,6.6
現実世界とこの作者さんはなんかなんや,867.12,6.86
かんやどっかであると思いますか,870.66,3.32
出てますよね,876.74,3.3
いい感じだったよこの作品の作者は,884.339,6.601
現実世界の都市伝説のことをうわうぜえ,888.06,6.0
なあと思ってますかはい,890.94,5.88
ほうほうほう,894.06,4.019
現実の年光は,896.82,5.0
作者にクレームを出しましたかはい,898.079,8.241
じゃあたどり着けない,901.82,4.5
ぞ,907.62,2.0
ゲーム出してんだこの作品が終了したのは,910.5,4.8
と清水のフレームが原因ですか,913.139,4.88
きっかけ的な意味ですか,915.3,2.719
漫画の中で私立という名前の人物が,921.48,5.159
悪者にしていることに対してのフレームを,924.899,3.841
出しましたかはい,926.639,4.921
清水は作者にじゃあ俺のお嫁さんと子供は,928.74,4.2
めっちゃ可愛くしてくれよって言いました,931.56,2.279
か,932.94,4.079
いいえ行ってないそれは勝手に作者がやっ,933.839,4.141
たことだ,937.019,2.701
現実利光は,937.98,4.68
作者にありえない展開の時にこういう展開,939.72,6.119
にしろって指示を出しましたいいえ,942.66,5.82
孫の顔を見ることができなかったのはこの,945.839,4.74
漫画が終わってしまったからですかはい,948.48,4.32
これは漫画作品を,950.579,4.981
終わらせたのは作者の意志ですか,952.8,5.94
はいこいつがモデルだって言われてたいや,955.56,4.74
でも一般人でもね,958.74,2.539
書かれたら,960.3,4.08
ということがありましたかということが,961.279,5.74
ありましたかは関係ありませんじゃあなん,964.38,4.019
でこいつは,967.019,2.341
漫画読んでいる,968.399,2.94
関係なく,969.36,5.219
関係なくもう,971.339,3.24
使っていいですか,975.899,5.581
現実にいる年光はちょっと考えすぎですか,977.88,6.959
ちょっと考えすぎですか,981.48,5.7
厳しいねまあ,984.839,5.06
俺だったらはいと思うかな,987.18,6.719
なるほど最後,989.899,4.0
主観だけどいいんですか,994.199,4.38
ございますあもう完全に書いとねはいもう,995.82,4.379
これは答えしかないです,998.579,3.06
現実世界に,1000.199,3.421
俊光という男がいました,1001.639,4.801
彼はですねまとあるきっかけである漫画に,1003.62,5.1
自分と同じ名前のキャラが出ているんだ,1006.44,4.74
ぜっていうことをしますそしてそのキャラ,1008.72,5.039
はその犯罪者でもちょっと悪役みたいな,1011.18,3.3
感じで,1013.759,3.181
描かれておりましたしそれで嫌だなーとも,1014.48,4.32
思いましたしそのくせ,1016.94,4.68
美人な奥さんや可愛い子供をこしらえて,1018.8,3.539
いって,1021.62,1.98
自分と比べて,1022.339,3.901
みじめになってしまいましたそれで現実,1023.6,6.06
世界の秘密はクレームを入れました,1026.24,5.339
俺の名前勝手に使いやがってみたいな感じ,1029.66,4.38
でそのままそして作者は,1031.579,3.661
肝,1034.04,3.779
変なやつに絡まれたわと思ってもう,1035.24,4.38
鬱陶しいから作品終わらせちゃおうと思っ,1037.819,4.14
てこの作品を終わらせてしまいました本当,1039.62,5.219
だったらこの3人の子供には孫が生まれて,1041.959,4.5
いたかもしれませんが,1044.839,3.181
早く終わらせたかったのでそこまで書け,1046.459,3.121
ませんでしたですので,1048.02,3.18
孫の顔は,1049.58,3.3
誰も見ることができなかったいかが,1051.2,3.8
でしょうか,1052.88,2.12
おしいけど,1056.539,3.601
正解とはいえありがとう,1060.5,4.86
[拍手],1063.92,2.34
ございます,1065.36,2.64
解説したい見たまえ,1066.26,3.96
同時にLINEに送りますね,1068.0,4.14
答えとある漫画家が,1070.22,3.839
美人警察官アンジェリーナ,1072.14,3.48
ジョリジョリティもちゃんと,1074.059,4.321
告白殺人鬼鈴木俊光が禁断のコインに,1075.62,4.98
落ちる物語を書いていたが,1078.38,4.26
殺人鬼と同姓同盟の,1080.6,3.48
秘密が怒り狂って,1082.64,3.36
作者の元に突撃した,1084.08,5.7
結果作者は急遽殺人鬼を美人警察官の婿,1086.0,6.059
養子にして苗字を変えることで,1089.78,4.46
続きと市民の怒りを収めたしかし,1092.059,4.561
アンジェリーのジョリジョリティの大,1094.24,3.64
ファンだった男が,1096.62,3.179
安全なジョリジョリティが,1097.88,4.62
結婚したことに対して怒り狂って作者の元,1099.799,3.901
に突撃してきた,1102.5,3.84
結果新たに可愛すぎる娘を3人登場する,1103.7,5.94
ことでファンの怒りを収めたその娘たちが,1106.34,5.28
結婚するとまたファンが起こりそうなので,1109.64,5.22
独身の早急に最終回を迎えたあー,1111.62,5.1
正解だこれは,1114.86,5.699
あーでもちょっと気持ちいいわー,1116.72,6.72
苗字ねありえない展開が苗字が変わった,1120.559,3.901
ことだったんだ,1123.44,4.44
苗字なんて考えなかったわあそこで内面で,1124.46,4.92
すかって聞いていいえ」って言われたら,1127.88,3.9
外見でも内面でもない」ってなってるから,1129.38,4.46
ね,1131.78,2.06
[拍手],1134.34,4.94
手探りで急にお願いされたにしてもすごく,1137.36,4.14
いいみたいなありがとうございます,1139.28,4.58
素晴らしいですよ,1141.5,2.36
本当にこれやりたいんだってお願いに,1144.74,5.0
ちゃんと答えてね,1147.08,2.66
4時間とか,1152.919,4.571
これがどうなのよって話よね,1155.2,3.4
[音楽],1157.49,3.689
ゲームとしてあっていいのか,1158.6,4.14
ちゃんとしたバランスでやったら,1161.179,3.5
楽しいとも言えると,1162.74,3.84
最後の,1164.679,3.461
答えのスッキリさんだけは楽しかったから,1166.58,4.32
でも頭の人からしたらあの哲也のやつを,1168.14,6.44
30ぐらいで答えるでしょうか,1170.9,3.68
そういうことかもね,1175.66,3.48
[音楽],1192.11,15.229
