text,start,duration
[音楽],439.03,11.59
よ,448.62,2.0
[音楽],454.87,4.51
授業参観終わって,457.44,3.9
なんかちょっと,459.38,4.42
むっつりしてた嬉しさを前面に出してなく,461.34,6.299
てあとさめっちゃさ予想以上に私がすげー,463.8,7.5
人気者すぎてびっくりしちゃった,467.639,4.28
なんか,471.3,3.679
わーって感じだったサインの列ができて,471.919,4.9
52人ぐらい,474.979,5.141
本当にだってみんなさ,476.819,5.461
言っただけ何にもない,480.12,5.639
[音楽],482.28,5.639
めっちゃみんなさーお願いしますと言って,485.759,4.621
その列を管理してたのがとかげ君だった,487.919,5.78
はいここに並んでとか言ってた好きってた,490.38,6.62
まじうけるよね,493.699,3.301
そうなのかなだからなんか,497.78,5.44
トカゲくんが人気なんじゃなーっていうの,501.0,4.68
を感じたみんながうわーって言ってるから,503.22,5.28
さ安心しましたそう安心するよなんか,505.68,4.859
すごいみんなと仲良くやってんだなー,508.5,4.02
みたいな感じていう感じで,510.539,5.221
素敵な誕生日を過ごせました1回着替えて,512.52,5.16
買い物に行きたいんですけどいいですか,515.76,5.699
ありがとうございます楽しみですという,517.68,6.18
ことで今ちょっと帰ってきて一瞬ちょっと,521.459,4.621
キツネさん下で待っててもらって今もう,523.86,4.14
ちょっとこう奇抜なやつに着替えたいなっ,526.08,3.84
て今ちょっと推したいかなんでねなんか,528.0,5.16
いざお犬直しレッツゴーとりあえず今から,529.92,6.06
ちょっとうんちします,533.16,6.359
お色直しということでこちらのバッグが見,535.98,5.88
てバランスヨガ先生の,539.519,6.0
ギラギラ淡いでしょこれ,541.86,4.62
可愛いのこれ,545.519,2.401
本当にか,546.48,4.14
ーいろんな星に40分以上かかって本当に,547.92,4.08
申し訳ございませんっていう感じですけど,550.62,4.8
も今から色々見に行きたいと思います,552.0,5.519
楽しみです,555.42,3.359
ということで,557.519,6.081
皆様私は大成功いたしました,558.779,4.821
やっぱりこの,564.92,4.0
女はすごいでしょいつも買い上げてるだけ,566.76,4.86
あるでしょどうだった驚愕の値段だと,568.92,4.32
でしょでも,571.62,3.98
驚愕だよ,573.24,2.36
何を買ってもらったかはちょっと後でご,579.74,6.159
紹介いたしますありがとうございますどう,583.14,4.58
いたしまして,585.899,5.101
カメラマンが基盤したこんばんは,587.72,4.84
れいちゃんメンハッピーバースデー,591.0,3.92
ありがとう,592.56,2.36
合流して今からお食事に行きます,595.44,4.1
あゆみちゃん,599.88,3.019
うわやばいやばいやばいやばい,604.44,7.339
西麻布の夜の光に光り輝いてるわこれ,606.24,5.539
は,614.339,2.301
すいませんあなたが買わせてやつです,616.8,3.74
アメリカンラクシーだったりトカゲくんは,622.5,5.22
ピースの可愛いやつを着てます,625.08,7.02
えここ港区港区ですよ今日あとみんなとか,627.72,7.92
新種の港区港,632.1,6.0
区女子今日は,635.64,4.58
特殊,638.1,2.12
お,647.399,3.0
めでとうございます,657.66,2.359
どんぐりが入っ,679.88,4.199
てる,682.079,2.0
来なくなっちゃったんですけど,688.26,2.72
[音楽],698.36,3.08
お,706.14,3.0
めでとうありがとうございます私,709.44,6.48
石改めて眩しすぎる,713.64,3.3
美味しかったね,715.92,2.28
美味しかった,716.94,2.76
死ぬほど美味しかった,718.2,2.579
爆食した,719.7,3.18
爆風したいやーさすが旦那って美味しい,720.779,3.24
とこしてますね,722.88,3.54
すごいのグルメなのよマジでここが,724.019,3.781
キラキラですね,726.42,3.979
お願いします,727.8,2.599
女,731.1,3.8
に帰ろう,733.079,4.98
[音楽],734.9,3.159
[音楽],747.42,12.29
[拍手],758.55,7.619
[音楽],759.71,6.459
[音楽],768.27,4.28
全部好きだよママの子供で,770.04,20.82
[音楽],772.55,21.87
トカゲくんの手紙でやべえ俺が泣きそう,790.86,3.56
[音楽],795.08,6.66
ありがとう,799.62,2.12
そうです,802.86,5.24
トカゲくんパパに買わせたんだこれ,804.12,3.98
心拍数上がるもんね,810.06,2.66
[音楽],811.19,5.01
どれって言われるの,812.72,3.48
過呼吸の大きさだって,816.42,2.84
これはカルティエで私はちょっと親指に,822.54,4.739
つけたくて,825.839,3.961
親指のサイズのカラオケを買ってもらい,827.279,6.06
ましたやっぱ親指にさ指輪をつけるってさ,829.8,7.58
1歩上じゃないなんか上級者っぽくない,833.339,7.381
でしょいい感じ,837.38,7.139
グーマークを出した時にも見えるじゃん,840.72,3.799
グッドラックありがとう,845.22,3.48
ございます,850.2,2.3
[音楽],855.91,4.25
自分でその,857.04,3.78
後も,860.16,2.04
書き直して,860.82,3.24
本当だ消しゴムの跡がある,862.2,4.74
ずっと一緒にいてねだってハートがすごい,864.06,6.24
書いてあるわけよおめでとうございます,866.94,7.38
[音楽],870.3,4.02
中に細くない,885.72,5.52
[音楽],888.62,3.579
開けてください,891.24,4.279
早く早く早く早くして,892.199,3.32
[音楽],901.44,3.74
[拍手],903.2,3.89
いただきます,905.18,2.17
[拍手],907.09,5.17
[音楽],907.35,6.35
[拍手],912.26,4.94
[音楽],913.7,3.5
ありがとうございます皆様こんな可愛い,918.26,7.8
ケーキに囲まれ嬉しい,922.56,3.5
せーのお金持ちになりますように,926.88,5.819
ありがとう,929.699,3.0
[音楽],934.77,6.65
すごい人間ハッピーバースデーこれ何これ,936.48,4.94
アリエルが2人いる,942.66,4.4
ヤバいありがとう,944.279,2.781
これどうしたの,948.199,3.481
かな,952.579,5.32
ねぇねぇ一人だけの主役みたいな人がいる,954.98,4.599
んだけどさ,957.899,3.841
主役じゃあありがとうということで,959.579,6.601
ちょっと待って待ってリップでしょ,961.74,4.44
普通にさあカラコン取っちゃったんだけど,969.0,7.68
教えてよ風の中でやばいよこれやばいよ,971.899,7.18
どっから運んできたんだえもうやばいよ,976.68,5.719
2人で見たこともない安全運転してたの,979.079,7.021
ねプレゼントもらっちゃったこれはレイ,982.399,6.701
ちゃんからです何を買ってくれたわけ私に,986.1,6.179
昨日さ2人でさ伊勢丹でえってなったなっ,989.1,7.44
たよそれマジでそこ行ったの今日さ,992.279,7.381
発で最初,996.54,3.12
オープンすぐ,999.959,3.661
オープンするねだから今日までだったの,1001.639,5.601
ここえーマジでそう,1003.62,3.62
可愛いリボンついてるハッピーバースデー,1008.839,4.68
リーサーって書いてある,1011.66,3.9
すごーい,1013.519,6.06
ボディスクラブありがとうの,1015.56,7.399
スクラブえーわー,1019.579,3.38
ってありがとう,1026.319,5.52
スパします,1029.6,2.239
シェリーの,1035.299,5.951
[拍手],1037.8,3.45
めっちゃ可愛い,1044.12,3.12
え可愛い,1046.28,3.42
えブラックピンク,1047.24,4.14
りさ,1049.7,3.96
自分で見たいすいません,1051.38,3.24
可愛い,1053.66,3.06
超可愛い,1054.62,5.4
ブツブツいいししかももう今のさ赤髪にも,1056.72,5.1
ぴったりぴったりなこれ多分戻しちゃダメ,1060.02,5.12
だ赤髪ありがとう,1061.82,3.32
いただきます,1071.38,3.179
見た目と違って優しい味,1077.44,4.96
全然なんかさうわみたいなあのそれじゃ,1080.48,3.66
ないよね大人の甘さ,1082.4,3.54
えーこれいっちゃうえでももったいない,1084.14,3.48
じゃんこれ言ってみる,1085.94,4.14
ねもうやばいこれしっかりしてめっちゃ,1087.62,7.86
クッキーもうねいただきます,1090.08,7.979
うん大好きこういうサクサククッキー,1095.48,3.8
うまい,1098.059,6.86
今日は本当に充実した1日ですから皆さん,1099.28,5.639
僕は,1105.2,7.26
4歳って言いませんでした今ねー33,1106.299,6.161
歳の抱負は1ヶ月に1回海外に,1115.76,7.56
次はちょっとドバイに行きたいですねまず,1119.179,6.301
空港でゴールドのiPhoneゲットする,1123.32,3.78
じゃんそして,1125.48,3.68
ゴールドのアクセサリーを打ち合わせです,1127.1,4.68
はいそして,1129.16,4.0
砂漠に行きの,1131.78,3.72
ラクダに乗りの,1133.16,3.66
すごい車で,1135.5,4.28
走りまくってね,1136.82,2.96
楽しかったお誕生日33歳も本当に頑張り,1141.26,5.58
ますので皆様応援よろしくお願いします,1144.799,4.081
YouTubeもあのぼちぼち続けていき,1146.84,3.24
たいと思いますので,1148.88,1.919
ぜひ,1150.08,3.56
皆さんも楽しみにしててください,1150.799,4.821
サポートありがとう,1153.64,5.02
ありがとうはいということで皆様今日の,1155.62,4.48
動画を見てくださって本当にありがとう,1158.66,2.34
ございました,1160.1,2.4
チャンネル登録まだ,1161.0,2.64
チャンネル登録よろしくお願いします,1162.5,4.46
そしてinstagra,1163.64,3.32
Mたちもよろしくお願いしますそして,1167.12,3.559
グッドボタンなんてねー,1168.62,5.82
ということで皆さんまた続きの動画でお,1170.679,5.851
会いしましょうなんかでき,1174.44,4.56
[音楽],1176.53,4.529
そうです,1179.0,2.059
[音楽],1188.58,12.949
[音楽],1207.47,21.36
帰るねバイパー,1229.64,2.96
