text,start,duration
書いてあるんだけど,203.099,3.301
メガネ持ちだけはほんと勘弁してくれ,204.12,4.38
超絶お祈りプレイングじゃないっすか,206.4,4.44
ちゃんと3点交代決められて有利対面作ら,208.5,4.98
れてるから何も言えねえよさあダイ,210.84,3.6
マックス法,213.48,2.16
久々にあれやるか,214.44,2.1
え,215.64,2.22
スリザリンは嫌だスリザリンは嫌だ,216.54,2.82
スリザリンは嫌だスリザリンは嫌だ出たよ,217.86,3.78
こすりすぎてたまにしか出さなくなった,219.36,3.299
スリザリンネタ,221.64,3.36
グリフィンドール,222.659,4.561
全くそのしょうもないネタに付き合う私の,225.0,4.319
身にもなってくださいよまんざらでもなさ,227.22,4.98
そうじゃねえかふんさてさすがにここで,229.319,4.98
ダイナを切ってくるわけがなくてこちらの,232.2,4.259
弾劾の剣読みで鳳凰引きが見える,234.299,4.321
ステロも巻きたいところではありますが,236.459,4.321
法王厚底ブーツ履いてソーっすねだから,238.62,3.899
ここは岩石封じ,240.78,4.44
ふん誰とサイクル戦しようとしてんだ私は,242.519,4.8
サイクルの神と呼ばれた饅頭呼ばれてませ,245.22,2.82
ん,247.319,2.881
鳳凰で弾劾の剣スカスなんて,248.04,4.86
通るわけがねえよな,250.2,4.92
カイオーガです弾劾の剣で良かったじゃ,252.9,5.76
ねえか何がサイクルの神じゃさっきの,255.12,5.22
グラードン投げもメガネ大なケアできて,258.66,3.96
なかったしサイクルできてるようで首の皮,260.34,4.98
1枚って状態ですよサイクルがバルドン,262.62,6.26
こいついつもがバルドンいってるな,265.32,3.56
さてスカーフじゃなければこの岩石封じで,270.3,4.2
素早さ逆転したはずですが,272.639,4.201
スカーフなら上から水技撃たれるんだけど,274.5,4.32
裏にボルケニオンがいる状態で,276.84,4.38
初手で塩吹きすかされた記憶もありながら,278.82,4.379
本当に水技が撃てるかな,281.22,5.4
ダイマックスも相当切りづらいはずですが,283.199,7.201
雷だよなぁおボルケニオン読み,286.62,7.38
何やってんだーもうめちゃくちゃだよ,290.4,5.82
相手の海王が耐久振ってなさそうだし,294.0,3.479
当たってたらワンチャンとばせたんだが,296.22,3.96
まあでもグラードンとボルケニオンでカイ,297.479,5.101
オーガが動きづらそうなのは面白いっすね,300.18,3.959
単純にカイオーガをメタれるだけじゃなく,302.58,2.16
て,304.139,2.641
グラードンの苦手な水と氷をボルケニオン,304.74,2.58
が,306.78,2.22
ボルケニオンの苦手な電気や岩を,307.32,3.3
グラードンが受けれるんだよな,309.0,4.139
相性補完もいいわけですか,310.62,4.92
海王が雷でこだわったからここだ今もあり,313.139,3.181
えるし,315.54,2.939
鳳凰交代もケアできる電磁波で行こう,316.32,2.939
ふむ,318.479,3.181
ちなみにボルケニオンの素早さはこの電磁,319.259,4.621
波と合わせて黒バドを抜ける調整だぜそう,321.66,4.86
いうシナジーもあるわけか,323.88,6.12
おやはり鳳凰でしたかよしよし鳳凰が素早,326.52,5.76
さむふりなら2階のダイエットまでなら,330.0,3.66
グラードンもボルケニオンも上を取れる,332.28,3.18
おお,333.66,4.02
さてバナナまんじゅうくんこのグラードン,335.46,4.56
とボルケニオンのコンビ構築名を知りたく,337.68,5.459
ないかね最近それも多いっすねどうせ変な,340.02,4.679
名前つけるんでしょうけど,343.139,4.62
グラケニオンいやボルドンどっちも特別編,344.699,5.461
ってわけじゃないんだよなじゃあ発表する,347.759,3.601
ぞ,350.16,4.379
リフト水蒸気の進歩に構築だなんでやねん,351.36,4.26
シンフォニーどっから出てきたんや,354.539,4.081
おいおい雨かの聖なる炎はやりすぎだろ,355.62,6.12
絶対焼けるんじゃねえぞ何やってんだ,358.62,6.2
ほんま忙しい実況やな,361.74,3.08
でどうだね陸と水蒸気のシンフォニー毎回,365.4,5.519
このくだりやらなきゃダメかあんたの構築,368.52,4.38
名に突っ込むやつ最初はダサいネーミング,370.919,4.201
で突っ込ませてきたのにちょっとパターン,372.9,3.54
変えてマンネリ回避しようとしてんの,375.12,2.94
やめれ,376.44,3.18
ニコニコしとらんとはよシンフォニーの,378.06,4.1
説明してくれや,379.62,2.54
グラードン焼けちゃったしここはステロを,382.259,2.401
押したぞ,383.94,2.58
ダメージ的に鳳凰は防御特化っぽいので,384.66,4.28
やっぱり厚底ブーツ履いてそうですけどね,386.52,6.06
ところで私も色無限大な受け取ってきたぜ,388.94,5.02
確かゲームショップでシリアルコード,392.58,3.6
もらうんですよねやはり店員さんに,393.96,3.84
ポケモンの購読ください」っていうのは,396.18,4.56
恥ずかしいんだけど私の前に小学生の兄弟,397.8,4.92
らしき子たちが受け取りに来ててだなあ,400.74,4.44
小学生が受け取った後に同じやつください,402.72,4.56
」って言えばすぐ伝わってあんまり,405.18,5.22
恥ずかしくないパターンですか私も小学生,407.28,5.22
のフリをすることで解決しましたどういう,410.4,5.4
ことやねん3人兄弟で受け取りに来たって,412.5,5.819
設定なら全然恥ずかしくない野生の変質者,415.8,3.72
ムーブやめろ,418.319,3.421
まあでも最近の小学生もちゃんとポケモン,419.52,5.459
やってて私は感動してしまったよまあ確か,421.74,5.04
に最近の小学生は,424.979,3.601
フォートナイトとかAPEXとかに夢中,426.78,3.0
らしいですからね,428.58,3.36
ポケモン対戦やってるのは比較的大人が,429.78,4.44
多くてこのチャンネルの視聴者も20代が,431.94,3.36
多いんだよな,434.22,3.14
ほへ,435.3,2.06
焼けてなかったらダイナ落とせてたのに,438.06,5.4
海王ガニは弾劾外して一発で焼けた,440.94,3.479
グラードンさん,443.46,2.94
結局お前も恥なのか,444.419,4.011
グラードンさんお疲れっす,446.4,3.239
[拍手],448.43,3.25
さてチョッキュレムさんなら大魔法耐える,449.639,4.081
んだけどさすがに痛すぎるので,451.68,3.48
ボルケニオンさんからかな,453.72,4.199
ふむ一応この陸と水蒸気のシンフォニー,455.16,3.42
構築は,457.919,2.4
キュレムかイベルタルを大魔エースにする,458.58,4.14
想定なんだけど今日のイベルタルが物理型,460.319,3.961
で鳳凰に勝てるから,462.72,3.12
キュレムじゃなくてイベルタル選出して,464.28,3.72
たら余裕だったなぁまぁキュレムさんい,465.84,5.699
ないとジガルで重すぎるので仕方ないっす,468.0,5.34
おっとドクドク,471.539,4.261
結局この無限大魔は何持ってたんだ,473.34,4.02
ヘドロでもメガネでもハーブでもなかった,475.8,2.76
ですもんね,477.36,3.239
グラードンとボルケニオン回してると大体,478.56,5.26
相手の方分かるんだけどなさあ第一の力,480.599,5.581
[音楽],483.82,4.279
ようやくダイナは突破です,486.18,3.78
みんなも小学生のふりして色違い,488.099,4.261
受け取ろうなくれぐれも怪しい行動で警察,489.96,4.82
呼ばれないように,492.36,2.42
え法王から来るのかタイプ相性をご存知,497.16,3.599
ない,499.86,2.7
ステロ入ってないしやはり圧底ブーツっす,500.759,4.56
ね最近の法王は自信持ってない方多いけど,502.56,4.919
まだこっちが3体目見せてないし,505.319,4.921
カイオーガを大事にしたい感じでしょうか,507.479,4.62
雷と塩を吹きすかしたからビビってるのか,510.24,3.96
もしれないぜ,512.099,4.44
さあスチームバースト大魔もしないん,514.2,3.3
じゃあ,516.539,2.581
受からねーよなぁ,517.5,3.899
受かってるじゃねえかいくら,519.12,4.799
特攻種族値130や高火力専用技があれど,521.399,6.241
これが伝説と幻のサスねまあ次のスチーム,523.919,5.941
バーストで倒せそうだし問題ない,527.64,4.68
海王ガに引かれる可能性もあるけどもう1,529.86,5.099
回の毒ダメージくらい許容範囲かな,532.32,4.8
海王ガニはキュレムの後出しが効くし,534.959,4.581
余裕ありますね,537.12,2.42
おっとここでダイマックスこっちは,539.779,5.261
キュレムさんに大魔斬て,543.36,3.479
鳳凰の特防が厄介になってくるんだけど,545.04,4.5
このスチームバーストでキュレム3県内に,546.839,3.961
入るだろう,549.54,4.5
あはー,550.8,3.24
おいふざけんなハイドロポンプと違って,559.32,4.68
命中95だぞどうなってんだよこの試合,561.899,4.62
これ再生力から見られると,564.0,4.26
キュレムさんの大ドラグーンで鳳凰をし,566.519,3.841
きれない可能性も出てきますね,568.26,4.32
鳳凰が痺れる可能性もありますが,570.36,4.2
自己再生でキュレムさんの攻撃受け切られ,572.58,5.54
そうです何やってんだー,574.56,3.56
やったぜ,587.66,4.84
まあさすがにこっちも弾劾の剣外しに聖,589.86,3.72
なる炎やけど,592.5,3.48
スチームバースト外しもあるし平等だよな,593.58,4.56
ボルケニオンさんお疲れっす,595.98,5.58
まあ鳳凰が痺れないこと考えるとさっきの,598.14,5.1
ターンキュレム引きが正解だった気もし,601.56,4.38
ますがまあ結果オーライこれはさすがに,603.24,4.26
再生力から見られても,605.94,4.079
キュレムさんで鳳凰をしきれるぜとここで,607.5,4.62
お相手参考さんです,610.019,3.721
スチームバースト外しはかっこ悪かった,612.12,2.339
けど,613.74,2.4
ボルケニオンさんまあまあ活躍したんじゃ,614.459,2.641
ないかな,616.14,3.139
うんうん,617.1,2.179
[音楽],619.53,7.77
先月からボルケニオン使うために色々試し,625.26,4.259
てたんだけどこの陸と水蒸気の,627.3,3.96
シンフォニー構築にしてから結構勝てる,629.519,3.961
ようになったぜそろそろシンフォニー要素,631.26,4.32
を説明しろください,633.48,4.74
幻を使うのはとても難しい環境だから,635.58,4.14
ボルケニオンが馴染んできて嬉しいんだ,638.22,4.739
けど1つ物申したいことがあるな何,639.72,4.98
でしょう,642.959,3.181
スチームバーストのエフェクトしょぼすぎ,644.7,2.46
ないか,646.14,4.92
へだって直訳すると水蒸気爆発だろもっと,647.16,5.76
こう大爆発とカシオフキみたいな,651.06,4.14
エフェクトかと思いきやこれ熱湯かけてる,652.92,5.22
だけだろた確かに図鑑説明だと山を,655.2,4.68
吹き飛ばすってありますもんね,658.14,4.62
専用技特有の派手さはないです大伝説時代,659.88,4.86
で生き残れてないのも納得である技,662.76,4.56
エフェクトで納得すんなしまあその辺も,664.74,4.26
次回作に期待するとして,667.32,3.72
選出はやはりブラケにオンともう陸と,669.0,3.779
水蒸気のシンフォニーのめんどくさくなっ,671.04,3.0
てるじゃないすか,672.779,2.881
クロバドにも強くて大魔エースの,674.04,4.16
イベルタルさんかな,675.66,2.54
それではお相手さん,679.1,3.9
対戦よろしくお願いします,681.48,4.5
でもやっぱりみずほ脳みたいな唯一無二の,683.0,4.899
タイプってワクワクしますよね,685.98,4.08
存在自体がオンリーワンなのですよ,687.899,4.141
全種類いるポケモンだけどまだない,690.06,3.839
組み合わせのタイプとかもあるよな,692.04,3.419
珍しいタイプで言うと,693.899,3.241
翡翠ブロアークが唯一のノーマルゴースト,695.459,4.32
最強体育とも言われていて新作にも泣いて,697.14,3.84
いしてますよね,699.779,3.0
唯一のドラゴン格闘であるジャラランガ,700.98,4.38
さんは最弱だし新作内定もしてないことに,702.779,4.5
は触れてくれるなキャラランが3トンでも,705.36,3.78
ないとバッチリだよ,707.279,4.74
お引いてくるかと思いきやそのまま大魔法,709.14,3.84
ですか,712.019,3.0
イベルタル引きまで考えると電磁波が安定,712.98,3.539
しそうな場面だけど,715.019,3.361
無限大なのスカーフや身代わりまで考える,716.519,3.961
と断崖の剣なんだよな,718.38,5.899
安直に電磁波を撃つのは危険ってわけか,720.48,3.799
で誰だよドラゴン格闘が最弱とか言ってる,725.519,4.981
アホはおジャラランガさんでも,728.1,4.02
ジャラランガさんマジでタイプ変われば,730.5,2.7
世界が変わるから,732.12,3.12
テラスタルにはほんと期待してるんだぜ,733.2,2.699
世界,735.24,3.18
取っちゃいますかまぁ内定できたらの話な,735.899,4.701
んだけどながはは,738.42,5.52
さてグラードンミラーですね私の,740.6,5.38
グラードンあんまり素早さ降ってないし,743.94,4.079
岩石封じからステロでいいかな,745.98,3.78
素早さ下げちゃえば裏のボルケニオンさん,748.019,4.32
が上取れますしね,749.76,6.18
なんだお相手のグラードンも遅いなあらー,752.339,5.041
電気玉投げつけるとか,755.94,2.94
ロックカットがなければ心配ないけど,757.38,3.42
おっと,758.88,3.46
ビルドアップこれはまずいか,760.8,4.14
[音楽],762.34,3.739
うーむ,764.94,3.78
次飛んでくるのは断崖の剣かビルドアップ,766.079,4.5
身代わりとか貼られる前に交代した方が,768.72,4.98
いいなこっちの弾劾の剣を考えるとまだ,770.579,5.88
身代わりは晴れないと思いますが今日の,773.7,4.8
イベルタルさんは物理型なんだけど,776.459,3.961
悪技がイカサマなのでビルドアップには,778.5,3.18
ギリ対応できるぜ,780.42,4.14
イベルタル3降臨です,781.68,5.339
ところでみんなは新作の最新情報を追っ,784.56,4.86
てるかななんとジムリーダーに動画配信者,787.019,4.681
がいるらしいぞお同業者じゃないっすか,789.42,5.28
まあ私の方が可愛いけど世界を敵に回し,791.7,4.56
やがった,794.7,3.66
せいぜいこの厳しい実況界を生き残って,796.26,3.9
ほしいものだななんで先輩ヅラしてるんだ,798.36,3.3
よ,800.16,4.679
あのなんだねこのなんじゃもさんの発動が,801.66,7.08
24時間で70万再生ですよ,804.839,6.24
大変お味噌れしました私とコラボして,808.74,4.279
ください,811.079,5.88
まああんたのような底辺じゃ無理っすね,813.019,6.94
でも白崎うつろならそれも無理っすね天下,816.959,5.82
無双じゃらんがTV作るか案外ですさあ,819.959,4.44
グラードンはダイマックス,822.779,3.36
ダイアースで特防げられないのは幸いか,824.399,4.38
このイカサマでボルケニオン圏内に入れて,826.139,3.421
欲しい,828.779,2.701
うーん微妙なところでしょうか,829.56,4.04
ぐぬ,831.48,2.12
ところで物理イベルタルって強いんですか,833.88,4.32
言わなだれがあるから鳳凰やエーベルタル,836.519,2.88
ミラーに強いし,838.2,3.48
先にダイジェット打って素早さ上げとけば,839.399,4.201
ザシアンに大スチル撃って巨獣斬も耐え,841.68,3.54
られるから割と強いぞ,843.6,4.08
ほへぇって視聴者がコメントで教えてくれ,845.22,4.919
ました視聴者かい,847.68,4.74
視聴者優秀チャンネルだからなおっとこび,850.139,5.041
モードに入ったかあでもそういやこの前の,852.42,4.859
視聴者考案のジャラランがかいコメント欄,855.18,3.42
が絶賛の嵐で,857.279,3.481
チャンネル史上最高傑作の動画とまで言わ,858.6,3.539
れてましたね,860.76,3.06
えーっと何でしたっけ,862.139,3.961
生贄型ジャラランガさんなそう生贄型,863.82,4.319
じゃらんがさん俺は絶対にあれを認めない,866.1,4.02
からな,868.139,4.26
さあボルケニオンよ思い出せ,870.12,5.339
ぶっ壊れの幻ポケモンと称賛された栄光を,872.399,5.221
ランクまで大活躍したという存在しない,875.459,5.401
記憶をその水蒸気は山をも消し飛ばすそう,877.62,7.88
大魔グラードンという名の山をなー,880.86,4.64
ぶっちゃけ落とせるか不安でしたよ,889.26,3.079
全然水蒸気じゃないけどこっちの方が,892.38,4.259
スチームバーストっぽくないかままあ,894.42,3.539
スチームは置いといてバースト感はあり,896.639,3.5
ますね,897.959,2.18
お相手のラストはザシアン今回の,903.54,4.38
ボルケニオンは自慢の調整で,905.88,3.84
ダイマなしの状態でザシアンの居住残,907.92,3.599
プラスインファイトを耐えられる,909.72,3.479
ワイルドボルトも速くので当然耐えるわけ,911.519,4.56
ですねそう大マナシでもザシアンにあと,913.199,5.64
投げから勝てる方大回りなら当然勝てるん,916.079,5.06
だよなぁ,918.839,2.3
どどうしました,921.959,3.961
ザシアンを住居侵入罪と器物損壊罪で訴え,923.639,2.94
ます,925.92,2.64
理由はもちろんおかわりですねあなたが,926.579,4.56
ランクマに侵入し環境を破壊したからです,928.56,4.38
覚悟の準備をしておいてください,931.139,3.901
色違いボルケニオンのコクペやりたくなっ,932.94,5.339
ちゃいましたかやりたくなっちゃった,935.04,6.239
ボルケニオンよお前の存在を否定する伝説,938.279,4.381
ポケモンたちに,941.279,4.521
絶望の雨を降らせてやれ,942.66,3.14
この伝説ルールの動画ザシアンボコってる,945.899,3.781
シーン多すぎだろ,948.54,3.06
環境に同じポケモンしかいないから似た,949.68,3.899
ような絵面になるのが辛いところ,951.6,4.44
新時代楽しみすぎだろなんじゃもさんには,953.579,5.601
負けないぞおおお,956.04,3.14
[音楽],962.24,9.79
