text,start,duration
ขอแค่ได้มอบให้เธอก็เพียงพอ,74.992,7.007
ความต่างของโชคชะตากับความบังเอิญ,86.712,4.004
มันเขียนบอกอยู่บนใบหน้าเธอ,91.633,5.422
ความหมายของชีวิตนั้น,97.598,3.336
มันอยู่ในลูกอม,101.018,3.044
ที่เธอให้เมื่อนานมาแล้ว,104.146,4.629
หากได้สัมผัส,110.861,1.877
กับสิ่งที่ล่องลอยอยู่รอบตัวเธอ,112.821,4.046
อา จะสร้างอะไรขึ้นมาได้บ้างนะ,116.95,5.923
ด้วยการตัดสินใจอันกระจิริด,122.956,2.378
และพึ่งพาไม่ได้ไปเสียทุกอย่าง,125.417,3.295
ทำให้กระทั่งลวดลายโลกของผมนั้นสั่นไหว,128.795,5.589
ขอให้ความเห่ยเพียงหนึ่งเดียว,134.468,3.295
ที่ไร้ซึ่งความกิ๊บเก๋,137.846,3.087
ทำให้เธอยิ้มได้ก็เพียงพอ,141.016,6.965
เธอที่อยู่ข้างในตัวผม,157.991,3.087
ผมที่อยู่ข้างในตัวเธอ,161.161,3.295
คงจะไม่เหมือนกันหรอกแต่ว่า...,164.54,7.007
ร้านขนมปังหน้าสถานี,174.007,1.877
และเสียงทางกั้นรถไฟที่ปิดลง,175.968,3.712
อา อยากเจอเธอเหลือเกิน,179.763,6.215
"ถ้อยคำแบบไหน คำอธิษฐานอย่างไร
ทิวทัศน์เช่นใด",186.061,5.798
จะทำให้เธอมีรอยยิ้ม มีความสุขขึ้นมาได้,191.942,5.172
ถึงไม่มีของอย่างแผนที่,197.197,3.796
แต่ก็จะออกเดินค้นหา,201.076,3.045
ขอแค่ได้มอบให้เธอก็เพียงพอ,204.204,5.798
เปลี่ยนเส้นทางกับช่วงเวลา,210.085,2.836
เป็นช่อดอกไม้,213.005,3.336
ขอแค่ได้มอบให้เธอก็เพียงพอ,216.425,6.923
(I Love You),12.763,7.674
Nagsisilagas ang mga dahon sa parke,20.729,4.087
At tinuturuan akong lumipad,25.526,5.213
"Nakakatuwa, sabi ko
Bilang pasalamat sa kanila",31.323,3.42
Ang hiling ko lang sana,34.826,3.129
Maging kasing gaan ng mga dahon,38.038,5.005
"Sa napadaan na pusa,
Sinambit ko ang aking mga pangamba",44.711,5.881
"O, ang gusto ko makita ka ulit",50.676,5.797
"Ano'ng mga salita, hiling, o lugar",56.557,5.922
"Ang makakapagpangiti sa 'yo
At magbibigay ng saya?",62.563,5.505
"Wala akong mapa
Kaya maglalakad na lang ako't maghahanap",68.151,6.757
Umaasa akong maibibigay ko ito sa 'yo,74.992,7.007
"Ang pagkakaiba
Ng pagkakataon at ng kapalaran",86.712,4.004
Ito ay malalaman kapag ikaw ay tiningnan,91.341,5.714
"At sa kendi
Na binigay mo noong araw na iyon",97.598,6.464
Nandoon ang kahulugan ng buhay,104.146,4.629
"Ang mahawakan ang mga bagay
Na nakapalibot sa 'yo",110.861,5.964
"O, ano kaya ang magagawa ko?",116.909,5.964
Marami akong ginawa sa aking mundo,122.956,5.756
"Na hindi pinag-isipan, mga walang kuwenta",128.795,5.589
"Ang mga pamamaraan ko ay kakaiba
Pero wala akong kagaya",134.468,6.465
Umaasa ako na sana mapatawa man lang kita,141.016,6.965
"Ang imahe ko sa 'yo, ang imahe mo sa 'kin",157.991,6.465
"Baka hindi tugma, pero kahit pa",164.54,6.965
Ang panaderya sa harap ng istasyon,174.007,1.877
"At ang tunog ng harang
Na sinasara sa may daanan ng tren",175.968,3.712
"O, ang gusto ko makita ka ulit",179.763,6.215
"Ano'ng mga salita, hiling, o lugar",186.061,5.798
"Ang makakapagpangiti sa 'yo
At magbibigay ng saya?",191.942,5.505
"Wala akong mapa
Kaya maglalakad na lang ako't maghahanap",197.531,6.59
Umaasa akong maibibigay ko ito sa 'yo,204.204,5.673
"Gusto kong balutin
Ang oras at paglalakbay ko",209.96,6.381
Umaasa akong maibibigay ko ito sa 'yo,216.425,6.923
(I Love You),12.763,7.674
Lá trong công viên đang rơi rụng,20.562,4.254
Và dạy anh cách bay,25.526,5.213
"Anh nói em thật tuyệt
Nhờ có chúng",31.323,3.42
Anh ước gì mình có thể,34.826,3.129
Nhẹ nhàng trôi như những chiếc lá đang rơi,38.038,5.005
"Khi anh thú nhận nỗi lo lắng
Với một chú mèo đi ngang qua",44.711,5.881
"Ôi, anh muốn gặp lại em",50.676,5.797
"Những lời lẽ, hy vọng, cảnh vật thế nào",57.057,5.422
"Có thể khiến em mỉm cười
Và khiến em hạnh phúc?",62.563,5.505
"Anh nào có bản đồ
Anh chỉ vu vơ đi tìm",68.151,6.757
Ước gì anh có thể tặng chúng cho em,74.992,7.007
Khác biệt giữa tình cờ và vận mệnh,86.712,4.129
Hiển hiện trên khuôn mặt em,91.508,5.547
Và trong viên kẹo em cho anh hôm đó,97.598,6.464
Chính là lẽ sống,104.146,4.629
"Bằng cách chạm vào mọi thứ
Trôi nổi xung quanh em",110.861,5.964
"Ôi, anh có thể tạo ra gì đây?",116.909,5.964
"Những khuôn mẫu
trong thế giới của anh bao gồm",122.956,5.756
"Những quyết tâm yếu ớt, đều rất tầm thường",128.795,5.589
"Phong cách của anh không thời thượng
Nhưng là độc nhất của anh",134.468,6.465
Anh ước gì điều này sẽ khiến em cười,141.016,6.965
"Em trong hình dung của anh,
anh trong hình dung của em",157.991,6.465
"Có lẽ không tương đồng, thế nhưng",164.54,6.965
Tiệm bánh trước nhà ga,174.007,1.877
Và tiếng rào chắn đường ray đóng lại,175.968,3.712
"Ôi, anh muốn gặp lại em",179.763,6.215
"Những lời lẽ, hy vọng, cảnh vật thế nào",186.061,5.798
"Có thể khiến em mỉm cười
Và khiến em hạnh phúc?",191.942,5.172
"Anh nào có bản đồ
Anh chỉ vu vơ đi tìm",197.197,6.924
Ước gì anh có thể tặng chúng cho em,204.204,5.965
"Anh muốn làm một bó hoa
Về hành trình và quãng thời gian của anh",210.252,6.089
Ước gì anh có thể tặng chúng cho em,216.425,6.923
(I Love You),12.763,7.674
Dedaun di taman berguguran,20.562,4.254
Mengajarku cara untuk terbang,25.526,5.213
Aku ungkapkan terima kasih,31.323,3.42
Aku berharap aku boleh,34.826,3.129
Melayang ringan bak dedaun yang berguguran,38.038,5.005
"Ketika meluahkan kerisauan
Kepada kucing yang lalu",44.711,5.881
"Oh, aku mahu berjumpamu lagi",50.676,5.797
"Apakah kata-kata, harapan atau pemandangan",57.057,5.422
Yang mampu buat kau tersenyum dan gembira?,62.563,5.505
"Aku tiada peta
Aku akan terus berjalan dan mencari",68.151,6.757
Aku harap boleh berikannya kepadamu,74.992,7.007
Perbezaan antara kebetulan dan takdir,86.712,4.004
Jelas terpancar di wajahmu,91.633,5.422
"Di dalam gula-gula
Yang kau berikan tempoh hari",97.598,6.464
Adalah makna kehidupan,104.146,4.629
"Dengan menyentuh semua
Yang terapung di sekelilingmu",110.861,5.464
Apa yang aku boleh hasilkan?,116.408,6.465
Corak duniaku cuma ada,122.956,5.756
"Azam lemah, semua yang tiada makna",128.795,5.589
"Caraku tak bergaya
Tapi aku luar biasa",134.468,6.465
Aku harap boleh buat kau ketawa,141.016,6.965
"Pandanganku terhadapmu
Pandanganmu terhadapku",157.991,6.465
"Semua itu mungkin berbeza, tapi",164.54,6.965
Kedai roti di depan stesen,174.007,1.877
Bunyi pagar lintasan kereta api ditutup,175.968,3.712
"Oh, aku mahu berjumpamu lagi",179.763,6.215
"Apakah kata-kata, harapan atau pemandangan",186.061,5.798
Yang mampu buat kau tersenyum dan gembira?,191.942,5.172
"Aku tiada peta
Aku akan terus berjalan dan mencari",197.197,6.924
Aku harap boleh berikannya kepadamu,204.204,5.965
"Aku mahu buat jambangan
Perjalanan dan masaku",210.252,6.089
Aku harap boleh berikannya kepadamu,216.425,6.923
(I Love You),12.763,7.674
The leaves in the park are falling,20.562,4.254
And teaching me how to fly,25.526,5.213
"How nice of you, I say
As thanks to them",31.323,3.42
I wish that I could be,34.826,3.129
Floating lightly as the falling leaves,38.038,5.005
"As I confess my worries
To a cat passing by",44.711,5.881
"Oh, I'm wanting to see you again",50.676,5.797
"What kinds of words, hopes, or scenery",57.057,5.422
"Would be able to make you smile
And make you happy?",62.563,5.505
"I don't have a map
I'll just walk around and find it",68.151,6.757
How I wish I could give them to you,74.992,7.007
"The difference between
Coincidence and fate",86.712,4.004
Is written on your face,91.633,5.422
"And in that candy
You gave me that day",97.598,6.464
Was the meaning of life,104.146,4.629
"By touching all the things
That float around you",110.861,5.464
"Oh, what can I create?",116.408,6.465
The patterns in my world consist,122.956,5.756
"Of weak resolutions, all insignificant",128.795,5.589
"My unstylish ways are not fashionable
But uniquely me",134.468,6.465
How I wish it would make you laugh,141.016,6.965
"My image of you, your image of me",157.991,6.465
"They're probably not the same, but still",164.54,6.965
The bakery in front of the station,174.007,1.877
"And the sound of the closing
Railroad crossing gate",175.968,3.712
"Oh, I want to see you again",179.763,6.215
"What kinds of words, hopes, or scenery",186.061,5.798
"Would be able to make you smile
And make you happy?",191.942,5.172
"I don't have a map
I'll just walk around and find it",197.197,6.924
How I wish I could give them to you,204.204,5.965
"I want to make a bouquet
Of my journey and my time",210.252,6.089
How I wish I could give them to you,216.425,6.923
(I Love You),12.763,7.674
공원의 낙엽은 흩날리며,20.562,4.254
날아오르는 방법을 알려 주지,25.526,5.213
"친절하구나, 고마워",31.323,3.42
나도 그렇게,34.826,3.129
가벼워지면 좋겠어,38.038,5.005
"지나가는 고양이에게
불안을 털어놓으니",44.711,5.881
"아, 너를 만나고 싶어",50.676,5.797
어떤 말과 소망과 풍경이라면,57.057,5.422
네가 웃고 행복할 수 있을까?,62.563,5.505
"지도 같은 건 없지만
스스로 걸으며 찾아서",68.151,6.757
너에게 전하고 싶어,74.992,7.007
우연과 운명의 다른 점은,86.712,4.004
네 얼굴에 적혀 있어,91.633,5.422
인생의 의미는 언젠가 네가 주었던,97.598,6.464
사탕 속에 있었어,104.146,4.629
네 주변에 떠오르는 것들을 느끼며,110.861,5.464
"아, 무엇을 만들 수 있을까?",116.408,6.465
"모든 사소하고
의지할 수 없는 결심으로",122.956,5.756
내 세상의 형태는 이루어져 있어,128.795,5.589
"화려하지 않지만
유일한 이 투박함으로",134.468,6.465
널 웃게 해 주고 싶어,141.016,6.965
"내 마음속 너
네 마음속 나",157.991,6.465
분명 같을 순 없지만,164.54,6.965
역 앞의 빵집과,174.007,1.877
건널목의 경보음,175.968,3.712
"아, 너를 만나고 싶어",179.763,6.215
어떤 말과 소망과 풍경이라면,186.061,5.798
네가 웃고 행복할 수 있을까?,191.942,5.172
"지도 같은 건 없지만
스스로 걸으며 찾아서",197.197,6.924
너에게 전하고 싶어,204.204,5.965
이 길과 시간을 꽃다발로 바꾸어,210.252,6.089
너에게 전하고 싶어,216.425,6.923
(I Love You),12.763,7.674
公园里的落叶翩翩飞舞,20.562,4.254
教导我该如何飞翔,25.526,5.213
我答谢树叶的好心相助,31.323,3.42
深切渴望自己能如落叶般,34.826,3.129
保持一身轻盈,38.038,5.005
我向路过的猫坦承内心的不安,44.711,5.881
啊，此刻总是很想见你,50.676,5.797
带来怎么样的话语、愿望与景色,57.057,5.422
可以让你笑容满面且获得幸福？,62.563,5.505
"纵使手上没有地图
哪怕要我徒步寻觅也行",68.151,6.757
也想将其呈献给你,74.992,7.007
偶然与命中注定的差异,86.712,4.004
全都清楚地写在你的脸上,91.633,5.422
对我而言人生的意义,97.598,6.464
就包藏在你给我的那颗糖果中,104.146,4.629
触摸漂浮在你周遭的事物,110.861,5.464
啊，我能创作出什么？,116.408,6.465
净是由微不足道且不够可靠的决心,122.956,5.756
建构出我世界里的图案,128.795,5.589
"即使称不上时髦
若能用这绝无仅有的俗气",134.468,6.465
博你一笑我便满足,141.016,6.965
你和我在彼此心目中的印象,157.991,6.465
尽管不可能如出一辙,164.54,6.965
看到车站前的面包店,174.007,1.877
或听到平交道栅栏降下时的声响,175.968,3.712
啊，此刻总是很想见你,179.763,6.215
带来怎么样的话语、愿望与景色,186.061,5.798
可以让你笑容满面且获得幸福？,191.942,5.172
"纵使手上没有地图
哪怕要我徒步寻觅也行",197.197,6.924
也想将其呈献给你,204.204,5.965
将漫漫长路与悠久时光化作花束,210.252,6.089
期望有朝一日得以交给你,216.425,6.923
(I Love You),12.763,7.674
公園裡的落葉翩翩飛舞,20.562,4.254
教我如何飛翔,25.526,5.213
我答謝樹葉的好心相助,31.323,3.42
深切渴望自己也能如落葉般,34.826,3.129
輕盈地飛舞,38.038,5.005
我向路過的貓剖白內心的不安,44.711,5.881
此刻很想見到你,50.676,5.797
怎麼樣的話語、願望與景色,57.057,5.422
才能帶給你笑容和幸福？,62.563,5.505
"縱使手上沒有地圖
哪怕要我徒步尋覓",68.151,6.757
也想將它送給你,74.992,7.007
偶然與命中注定的差異,86.712,4.004
全都清楚地寫在你的臉上,91.633,5.422
對我而言人生的意義,97.598,6.464
就藏在你給我的那顆糖果中,104.146,4.629
觸摸漂浮在你周遭的事物,110.861,5.464
我能創作出什麼？,116.408,6.465
我世界裡的圖案,122.956,5.756
都是由微不足道又不可靠的決心組成,128.795,5.589
"即使稱不上時髦
若能用這絕無僅有的俗氣",134.468,6.465
博你一笑我便滿足,141.016,6.965
你和我在彼此心目中的印象,157.991,6.465
儘管不可能如出一轍,164.54,6.965
看到車站前的麵包店,174.007,1.877
或聽到平交道柵欄降下時的聲響,175.968,3.712
此刻很想見到你,179.763,6.215
怎麼樣的話語、願望與景色,186.061,5.798
才能帶給你笑容和幸福？,191.942,5.172
"縱使手上沒有地圖
哪怕要我徒步尋覓",197.197,6.924
也想將它送給你,204.204,5.965
將漫漫長路與悠久時光化作花束,210.252,6.089
期望有朝一日能送給你,216.425,6.923
(I Love You),12.763,7.674
公園裡的落葉翩翩飛舞,20.562,4.254
教導我該如何飛翔,25.526,5.213
我答謝樹葉的好心相助,31.323,3.42
深切渴望自己能如落葉般,34.826,3.129
保持一身輕盈,38.038,5.005
我向路過的貓坦承內心的不安,44.711,5.881
啊，此刻總是很想見你,50.676,5.797
帶來怎麼樣的話語、願望與景色,57.057,5.422
可以讓你笑容滿面且獲得幸福？,62.563,5.505
"縱使手上沒有地圖
哪怕要我徒步尋覓也行",68.151,6.757
也想將其呈獻給你,74.992,7.007
偶然與命中註定的差異,86.712,4.004
全都清楚地寫在你的臉上,91.633,5.422
對我而言人生的意義,97.598,6.464
就包藏在你給我的那顆糖果中,104.146,4.629
觸摸漂浮在你周遭的事物,110.861,5.464
啊，我能創作出什麼？,116.408,6.465
淨是由微不足道且不夠可靠的決心,122.956,5.756
建構出我世界裡的圖案,128.795,5.589
"即使稱不上時髦
若能用這絕無僅有的俗氣",134.468,6.465
博你一笑我便滿足,141.016,6.965
你和我在彼此心目中的印象,157.991,6.465
儘管不可能如出一轍,164.54,6.965
看到車站前的麵包店,174.007,1.877
或聽到平交道柵欄降下時的聲響,175.968,3.712
啊，此刻總是很想見你,179.763,6.215
帶來怎麼樣的話語、願望與景色,186.061,5.798
可以讓你笑容滿面且獲得幸福？,191.942,5.172
"縱使手上沒有地圖
哪怕要我徒步尋覓也行",197.197,6.924
也想將其呈獻給你,204.204,5.965
將漫漫長路與悠久時光化作花束,210.252,6.089
期望有朝一日得以交給你,216.425,6.923
"D♭    G♭(9)    A♭    B♭-, A♭
D♭    G♭(9)    A♭    B♭-
2/4 A♭/C",6.569,13.868
"D♭                       G♭△7       
公園の落ち葉が舞って",20.437,4.881
"　                         A♭           A♭/G♭  D♭   D♭7 
飛び方を教えてくれている",25.364,5.892
"        G♭      A♭
親切にどうも",31.323,3.42
"    B♭-                 
僕もそんなふうに ",34.826,3.129
"                     B                       A♭sus4   A♭
軽やかでいられたら",38.038,6.547
"       B♭-              F-7
横切った猫に
                  A♭-7        G♭△7
不安を打ち明けながら",44.711,5.876
"    E♭-7      E♭-7/A♭  D♭
ああ 君に会いたくなる",50.587,5.886
"       G♭△7    A♭      D♭      B♭-
どんな言葉が 願いが景色が",57.057,5.422
"             G♭△7   F7          B♭-          A♭-    
君を笑顔に幸せにするだろう",62.563,5.505
"                G♭△7        A♭       D♭      B♭-
地図なんかないけど歩いて探して",68.151,6.757
"     G♭△7  A♭     D♭  D♭7 
君に渡せたらいい  ",74.992,6.65
G♭    A♭     2/4 A♭,81.642,4.952
"D♭                        G♭△7
偶然と運命の違いは",86.594,4.905
"                 A♭      A♭/G♭     D♭    D♭7
君の顔に書いてあって",91.633,5.905
" G♭      A♭          B♭-         
人生の意味はいつか君がくれた",97.598,6.464
"                       B                    A♭sus4   A♭
アメの中に入ってた",104.146,6.436
"      B♭-            F-7 
君のまわりに
               A♭-7     G♭△7
浮かんだものに触れて",110.861,5.464
"   E♭-7    E♭-7/A♭  D♭
ああ 何を作れるだろう",116.408,6.465
"         G♭△7     A♭       D♭    　  B♭-
どれも些細で頼りない決意で",122.956,5.756
"                G♭△7   F7        B♭-       A♭-
僕の世界の模様は出来てる",128.795,5.589
"                    G♭△7      A♭        D♭        　 B♭-
お洒落ではないけど唯一のダサさで",134.468,6.465
"          G♭△7   A♭       D♭    D♭7 
君が笑えたらいい",141.016,6.781
G♭   A♭   D♭   G♭(9)   A♭   B♭-   2/4 B♭ ,147.797,10.116
"               E♭-7     
僕の中の君
               F-7      
君の中の僕",157.991,6.465
"   G♭　    Gm7(♭5)          A♭4
きっと同じじゃないけど",164.54,8.576
"      B♭-　            F-7
駅前のパン屋と",173.398,2.57
"          A♭-7       G♭△7
踏切の閉まる音",175.968,3.712
"   E♭-7    E♭-7/A♭   D♭
ああ 君に会いたくなる",179.763,6.215
"         G♭△7    A♭        D♭　  B♭-
どんな言葉が 願いが景色が",186.061,5.798
"                G♭△7  F7        B♭-            A♭-
君を笑顔に幸せにするだろう",191.942,5.172
"               G♭△7　 A♭        D♭       B♭-
地図なんかないけど歩いて探して",197.197,6.635
"          G♭△7  A♭         D♭　D♭7
君に渡せたらいい",203.832,5.965
"           G♭△7　 A♭    D♭　  B♭-
道のりと時間を花束に変えて",209.895,6.446
"                   G♭△7  A♭          D♭     G♭(9)   
君に渡せたらいい",216.425,6.647
 A♭    B♭-    D6/F    G♭(9)    A♭4    D♭   ,223.072,13.115
