text,start,duration
次はサングラスフレームがブラウンのサし,226.86,7.379
やすい初めてゲットしたかも私目がさこう,231.239,5.401
釣ってるやんかま丸顔っていうのもあるし,234.239,5.701
顔の形的にこのまんまるよりこうツンって,236.64,6.12
してるやつでここが上目にあるやつは,239.94,5.219
ちょっと似合いづらくてこれすっごい,242.76,4.92
ぴったりやったやんって書いて苦手なかっ,245.159,4.741
たら恥ずかしいけどすいませんま眼鏡は,247.68,5.04
その基本私はその似合わないタイプなので,249.9,5.58
急に自信なくすやつでもその中でも気に,252.72,4.799
入りました金,255.48,4.499
次こちらですこちらはサムソン無双って,257.519,3.84
いうデンマークでの,259.979,3.481
ビームス的な感じでセレクトしてるお店な,261.359,4.201
んだけどそこで,263.46,4.34
ホワイトのトップスを買いました,265.56,5.579
どこにでもありそうな真っ白のトップ姿で,267.8,5.619
もなこういうな真っ白のなタートルネック,271.139,5.041
トップスとかさもう一生着るやんか何年も,273.419,5.401
そういうやつほど私はいいやつを持って,276.18,5.76
おくといいんですよねはい次はカバンです,278.82,4.439
これ可愛くない,281.94,3.36
北欧っぽい柄なんですけど,283.259,3.901
北欧ってななんかスウェーデンとか,285.3,3.179
ノルウェーとかそれこそデンマーク,287.16,4.2
コペンハーゲンとかさ一括してさ北欧って,288.479,4.741
あると思うんだけどさ北欧のイメージって,291.36,4.619
さなんかちょっとムーミンとかあとは,293.22,5.16
ちょっと民族チックなこうちょっと,295.979,5.581
ほっこりするようなやつも北欧ふーって,298.38,4.56
感じでみんなイメージあると思うんやけど,301.56,3.06
こういうやつとか,302.94,4.62
うちの家の感じのこれポップなヘイのもの,304.62,4.98
とかちょっと韓国っぽい,307.56,4.56
雑貨だねみたいなやつとかも結構北欧の,309.6,5.34
ものが多くって韓国も結構北欧から,312.12,5.4
取り寄せたりあの僕のテイストを取り入れ,314.94,4.62
てるんだってそうだからこれは本当にだ,317.52,4.98
ここ風だなって私は思うんですけどまあ,319.56,3.9
こんな感じで,322.5,1.979
デンマークは,323.46,4.62
終了しまして次パリですパリで私が買って,324.479,6.421
きたものって言えばもうこちらです私が,328.08,6.059
最近ずっと集めてる食器のアスティエの,330.9,5.579
本店に行ってきました日本よりちょっと,334.139,3.361
安かったです,336.479,4.321
言うて円安やからその安全みたいなでは,337.5,5.34
なかったけどさあ,340.8,3.78
割れていないといいんですが,342.84,4.38
割れてたらマジで泣くねんけどでもねあ,344.58,4.88
普通のスタッフさんが,347.22,4.38
ねって感じで,349.46,3.519
everyoneみんな持って帰ってるよ,351.6,4.62
」とか言って言うからでやりって言って,352.979,6.601
買いましたじゃんはっ,356.22,3.96
無事,359.58,1.74
ご無事です,360.18,2.1
6枚,361.32,3.12
買いました,362.28,4.08
無事無事,364.44,2.94
ちゃーん,366.36,3.24
可愛いポットを買いました,367.38,3.84
是非我が家でティーパーティーをし,369.6,2.4
ましょう,371.22,3.06
うちなーなんかちょっとだけ大人になった,372.0,5.28
かもーとか思うのはこういう食器とかを,374.28,5.4
集め始めたことなんかさおばあちゃんとか,377.28,3.3
さ,379.68,3.48
食器をさやったら集めてやったら飾ったり,380.58,5.58
とかさしてるやんかなんでそんな食器,383.16,4.74
いっぱいそんないらんでしょうとか思って,386.16,2.819
たんやけど,387.9,4.739
集めちゃってる自分がいるんだよこれ,388.979,6.361
ろうそく立て無事ですこんな感じ,392.639,4.921
素敵だよね私,395.34,4.62
多分おばあちゃんになったら多分めっちゃ,397.56,4.979
食器集める人になりそう,399.96,5.519
次はロンドン出ます,402.539,6.6
爆買いしましたあそうだ私の私の私の,405.479,7.021
大好きな下視聴者に運転に行ってきました,409.139,6.0
そして買ってきたスカートです,412.5,5.039
ちゃーんありがとう,415.139,5.4
美しいジュールのスカートそして,417.539,5.581
ジャーンジャケットも買いました,420.539,5.821
下をね全然日本にないからさあ,423.12,5.519
買っちまったよねこんな感じの,426.36,3.059
ジャケット,428.639,4.441
着たらこんな感じでかわいくねはいて,429.419,5.881
よかった,433.08,5.04
ですね憧れのブランドが結構ロンドンの,435.3,5.28
ブランドが多くって日本でドレスを買うっ,438.12,4.32
て言ったら私結構シスタージェーンを,440.58,3.119
チェックしてるんだけど,442.44,3.06
シスタージェンの本店はロンドンにあるん,443.699,4.521
だよねまた,445.5,2.72
これはパーティーとかにも着ていけそうな,448.4,5.68
てかここのさ,452.16,3.659
シスタージーンの試着室やばくなかった,454.08,4.98
もう見てくれたあれ草間彌生さんに,455.819,4.861
インスピレーション受けてああしたらしい,459.06,4.979
よこれね実はね下人さんがギフトしてくれ,460.68,4.38
たの,464.039,3.72
Thankyou次はコートなんだけど,465.06,5.28
ロンドンの動画ストリートマーケットって,467.759,6.0
いうあの大きなお店があるんだけどその中,470.34,4.5
に入ってた,473.759,4.201
じゅんや渡辺の日本とブランドって感じや,474.84,6.12
けどジュニア渡辺のコートを買っちゃった,477.96,3.66
んです,480.96,3.72
みんなでもねこれね世界に執着しかない,481.62,5.28
らしくってね日本でももう,484.68,5.28
多分このサイズはねもうないよって言われ,486.9,3.9
ちゃって,489.96,2.16
買っちゃった,490.8,2.64
可愛くない,492.12,3.96
めっちゃ嬉しいな形で,493.44,4.92
超かわいいと思って買っちゃった見た瞬間,496.08,5.64
にあ顔ってなったもんねこれでこれ数着,498.36,5.64
しかないよって教えてくれたこの店員さん,501.72,3.18
が,504.0,3.96
ドーバーの4階から近いまで,504.9,5.28
ずーっと全部説明してくれて,507.96,4.94
超仲良くなりました,510.18,2.72
インスタとか交換しちゃった,513.12,5.4
次はロンドンの歴史ある百貨店リバティで,515.399,4.32
買ってきました,518.52,2.819
オーナメントを買ってきたのよクリスマス,519.719,3.56
のこんなやつとか,521.339,5.0
こんなやつとか,523.279,5.761
こんなやつとか,526.339,5.261
こんなやつとか,529.04,4.0
[音楽],531.6,2.88
幸運のやつ,533.04,3.84
結構クリア系のやつって日本には少ないか,534.48,3.72
なと思ったので,536.88,3.959
クリアのガラスのやつを結構買いました,538.2,4.8
良かった割れてなくてこれドキドキだった,540.839,4.56
んだよね一番私がディレクターしてる,543.0,5.04
ポピーのお店はあの木が店内にあるから,545.399,4.38
クリスマスのために,548.04,4.14
飾ろうかなと思いますあとはまあチョコと,549.779,6.661
かのお菓子とかのお土産を買ってきました,552.18,5.3
以上でした,556.44,4.5
なんか多分時差ボケもあってか,557.48,6.94
熱いのかわかんないけどすっごい体調が,560.94,4.62
暑いです,564.42,4.14
今回,565.56,3.0
向こうで受けたインスピレーションとか,568.86,3.599
学んだこととかを,570.959,3.301
作品づくりに活かしていこうと思います,572.459,4.56
それじゃあグッドボタンお願いします,574.26,4.68
ご視聴チャンネル登録もお願いします,577.019,4.44
インスタのフォローも待ってまーすじゃ次,578.94,6.38
の動画も見てねせーの,581.459,9.421
[音楽],585.32,8.4
動画,590.88,2.84
覚えておきたいのに,593.88,7.56
[音楽],596.42,6.22
汚れじゃ,601.44,3.5
溢れてしまうからまた,602.64,5.919
[音楽],604.94,3.619
